Record	GBK	Record_Type	Record_Number	CC	Family
cpsnj11_SemiBin_73.fa_contig_49344_polypolish.region001.gbk_region_1	cpsnj11_SemiBin_73.fa_contig_49344_polypolish.region001	region	1	6734	FAM_01099
sample25_SemiBin_9.fa_contig_11934_polypolish.region001.gbk_region_1	sample25_SemiBin_9.fa_contig_11934_polypolish.region001	region	1	6734	FAM_01099
sample22_SemiBin_31.fa_contig_12387_polypolish.region001.gbk_region_1	sample22_SemiBin_31.fa_contig_12387_polypolish.region001	region	1	6734	FAM_01099
sample1_SemiBin_6.fa_contig_32824_polypolish.region001.gbk_region_1	sample1_SemiBin_6.fa_contig_32824_polypolish.region001	region	1	6734	FAM_01099
sample17_SemiBin_220.fa_contig_52703_polypolish.region001.gbk_region_1	sample17_SemiBin_220.fa_contig_52703_polypolish.region001	region	1	6734	FAM_01099
sample12_SemiBin_43.fa_contig_20323_polypolish.region002.gbk_region_2	sample12_SemiBin_43.fa_contig_20323_polypolish.region002	region	2	6734	FAM_01099
sample19_SemiBin_196.fa_contig_32771_polypolish.region002.gbk_region_2	sample19_SemiBin_196.fa_contig_32771_polypolish.region002	region	2	6734	FAM_01099
sample20_SemiBin_134.fa_contig_21711_polypolish.region001.gbk_region_1	sample20_SemiBin_134.fa_contig_21711_polypolish.region001	region	1	6734	FAM_01099
sample7_SemiBin_229.fa_contig_99278.region001.gbk_region_1	sample7_SemiBin_229.fa_contig_99278.region001	region	1	6734	FAM_01099
sample19_SemiBin_11.fa_contig_1208_polypolish.region003.gbk_region_3	sample19_SemiBin_11.fa_contig_1208_polypolish.region003	region	3	6734	FAM_01099
sample13_SemiBin_32.fa_contig_6278_polypolish.region001.gbk_region_1	sample13_SemiBin_32.fa_contig_6278_polypolish.region001	region	1	6734	FAM_01099
snj20_SemiBin_31.fa_contig_31672_polypolish.region001.gbk_region_1	snj20_SemiBin_31.fa_contig_31672_polypolish.region001	region	1	6734	FAM_01099
sample15_SemiBin_35.fa_contig_8678.region001.gbk_region_1	sample15_SemiBin_35.fa_contig_8678.region001	region	1	6734	FAM_01099
cpsnj14_SemiBin_188.fa_contig_67433_polypolish.region001.gbk_region_1	cpsnj14_SemiBin_188.fa_contig_67433_polypolish.region001	region	1	6742	FAM_01100
snj04_SemiBin_13.fa_contig_5652_polypolish.region002.gbk_region_2	snj04_SemiBin_13.fa_contig_5652_polypolish.region002	region	2	6742	FAM_01100
cpsnj02_SemiBin_14.fa_contig_7679_polypolish.region002.gbk_region_2	cpsnj02_SemiBin_14.fa_contig_7679_polypolish.region002	region	2	6742	FAM_01100
snj03_SemiBin_19.fa_contig_38238_polypolish.region002.gbk_region_2	snj03_SemiBin_19.fa_contig_38238_polypolish.region002	region	2	6742	FAM_01100
sample26_SemiBin_67.fa_contig_67599_polypolish.region001.gbk_region_1	sample26_SemiBin_67.fa_contig_67599_polypolish.region001	region	1	6742	FAM_01100
cpsnj20_SemiBin_125.fa_contig_16655_polypolish.region002.gbk_region_2	cpsnj20_SemiBin_125.fa_contig_16655_polypolish.region002	region	2	6742	FAM_01100
cpsnj11_SemiBin_104.fa_contig_9135_polypolish.region001.gbk_region_1	cpsnj11_SemiBin_104.fa_contig_9135_polypolish.region001	region	1	6742	FAM_01100
cpsnj09_SemiBin_26.fa_contig_1115_polypolish.region001.gbk_region_1	cpsnj09_SemiBin_26.fa_contig_1115_polypolish.region001	region	1	6742	FAM_01100
cpsnj10_SemiBin_7.fa_contig_4589_polypolish.region001.gbk_region_1	cpsnj10_SemiBin_7.fa_contig_4589_polypolish.region001	region	1	6742	FAM_01100
cpsnj09_SemiBin_97.fa_contig_31088_polypolish.region001.gbk_region_1	cpsnj09_SemiBin_97.fa_contig_31088_polypolish.region001	region	1	6742	FAM_01100
cpsnj03_SemiBin_201.fa_contig_60770_polypolish.region001.gbk_region_1	cpsnj03_SemiBin_201.fa_contig_60770_polypolish.region001	region	1	6742	FAM_01101
cpsnj09_SemiBin_197.fa_contig_41727_polypolish.region001.gbk_region_1	cpsnj09_SemiBin_197.fa_contig_41727_polypolish.region001	region	1	6742	FAM_01101
snj14_SemiBin_116.fa_contig_13960_polypolish.region001.gbk_region_1	snj14_SemiBin_116.fa_contig_13960_polypolish.region001	region	1	6742	FAM_01101
cpsnj20_SemiBin_169.fa_contig_22934_polypolish.region001.gbk_region_1	cpsnj20_SemiBin_169.fa_contig_22934_polypolish.region001	region	1	6742	FAM_01101
snj08_SemiBin_76.fa_contig_54945_polypolish.region001.gbk_region_1	snj08_SemiBin_76.fa_contig_54945_polypolish.region001	region	1	6742	FAM_01101
cpsnj11_SemiBin_61.fa_contig_20703_polypolish.region001.gbk_region_1	cpsnj11_SemiBin_61.fa_contig_20703_polypolish.region001	region	1	6742	FAM_01101
sample18_SemiBin_100.fa_contig_45849_polypolish.region001.gbk_region_1	sample18_SemiBin_100.fa_contig_45849_polypolish.region001	region	1	6742	FAM_01101
sample21_SemiBin_8.fa_contig_3929_polypolish.region002.gbk_region_2	sample21_SemiBin_8.fa_contig_3929_polypolish.region002	region	2	6742	FAM_01102
snj04_SemiBin_48.fa_contig_2879_polypolish.region001.gbk_region_1	snj04_SemiBin_48.fa_contig_2879_polypolish.region001	region	1	6742	FAM_01102
sample8_SemiBin_124.fa_contig_4071_polypolish.region001.gbk_region_1	sample8_SemiBin_124.fa_contig_4071_polypolish.region001	region	1	6742	FAM_01102
sample19_SemiBin_47.fa_contig_7696_polypolish.region001.gbk_region_1	sample19_SemiBin_47.fa_contig_7696_polypolish.region001	region	1	6742	FAM_01102
sample22_SemiBin_19.fa_contig_828_polypolish.region001.gbk_region_1	sample22_SemiBin_19.fa_contig_828_polypolish.region001	region	1	6742	FAM_01102
sample7_SemiBin_1.fa_contig_23220.region001.gbk_region_1	sample7_SemiBin_1.fa_contig_23220.region001	region	1	6742	FAM_01102
sample12_SemiBin_0.fa_contig_21140_polypolish.region001.gbk_region_1	sample12_SemiBin_0.fa_contig_21140_polypolish.region001	region	1	6742	FAM_01102
sample25_SemiBin_13.fa_contig_60352_polypolish.region001.gbk_region_1	sample25_SemiBin_13.fa_contig_60352_polypolish.region001	region	1	6742	FAM_01102
sample13_SemiBin_1.fa_contig_12453_polypolish.region001.gbk_region_1	sample13_SemiBin_1.fa_contig_12453_polypolish.region001	region	1	6742	FAM_01102
sample15_SemiBin_277.fa_contig_32172_polypolish.region001.gbk_region_1	sample15_SemiBin_277.fa_contig_32172_polypolish.region001	region	1	6742	FAM_01102
sample20_SemiBin_28.fa_contig_2959_polypolish.region001.gbk_region_1	sample20_SemiBin_28.fa_contig_2959_polypolish.region001	region	1	6742	FAM_01102
sample20_SemiBin_218.fa_contig_4698_polypolish.region001.gbk_region_1	sample20_SemiBin_218.fa_contig_4698_polypolish.region001	region	1	6742	FAM_01102
sample2_SemiBin_1.fa_contig_1279_polypolish.region001.gbk_region_1	sample2_SemiBin_1.fa_contig_1279_polypolish.region001	region	1	6742	FAM_01102
sample18_SemiBin_273.fa_contig_60876_polypolish.region001.gbk_region_1	sample18_SemiBin_273.fa_contig_60876_polypolish.region001	region	1	6742	FAM_01102
sample9_SemiBin_34.fa_contig_5160_polypolish.region001.gbk_region_1	sample9_SemiBin_34.fa_contig_5160_polypolish.region001	region	1	6742	FAM_01102
cpsnj04_SemiBin_21.fa_contig_26334_polypolish.region001.gbk_region_1	cpsnj04_SemiBin_21.fa_contig_26334_polypolish.region001	region	1	6742	FAM_01102
sample23_SemiBin_1.fa_contig_2985_polypolish.region001.gbk_region_1	sample23_SemiBin_1.fa_contig_2985_polypolish.region001	region	1	6742	FAM_01102
sample1_SemiBin_3.fa_contig_19146_polypolish.region001.gbk_region_1	sample1_SemiBin_3.fa_contig_19146_polypolish.region001	region	1	6742	FAM_01102
cpsnj02_SemiBin_106.fa_contig_10265_polypolish.region001.gbk_region_1	cpsnj02_SemiBin_106.fa_contig_10265_polypolish.region001	region	1	6742	FAM_01102
sample27_SemiBin_1.fa_contig_3942_polypolish.region001.gbk_region_1	sample27_SemiBin_1.fa_contig_3942_polypolish.region001	region	1	6742	FAM_01102
sample6_SemiBin_2.fa_contig_1102_polypolish.region001.gbk_region_1	sample6_SemiBin_2.fa_contig_1102_polypolish.region001	region	1	6742	FAM_01102
sample24_SemiBin_76.fa_contig_15272_polypolish.region001.gbk_region_1	sample24_SemiBin_76.fa_contig_15272_polypolish.region001	region	1	6742	FAM_01102
sample25_SemiBin_13.fa_contig_23127_polypolish.region001.gbk_region_1	sample25_SemiBin_13.fa_contig_23127_polypolish.region001	region	1	6742	FAM_01102
sample16_SemiBin_0.fa_contig_105303_polypolish.region001.gbk_region_1	sample16_SemiBin_0.fa_contig_105303_polypolish.region001	region	1	6742	FAM_01102
sample29_SemiBin_11.fa_contig_2468_polypolish.region001.gbk_region_1	sample29_SemiBin_11.fa_contig_2468_polypolish.region001	region	1	6742	FAM_01102
sample5_SemiBin_28.fa_contig_5745_polypolish.region001.gbk_region_1	sample5_SemiBin_28.fa_contig_5745_polypolish.region001	region	1	6742	FAM_01102
sample11_SemiBin_0.fa_contig_1111_polypolish.region005.gbk_region_5	sample11_SemiBin_0.fa_contig_1111_polypolish.region005	region	5	6742	FAM_01102
sample15_SemiBin_131.fa_contig_1069.region001.gbk_region_1	sample15_SemiBin_131.fa_contig_1069.region001	region	1	6742	FAM_01102
cpsnj20_SemiBin_14.fa_contig_14805_polypolish.region001.gbk_region_1	cpsnj20_SemiBin_14.fa_contig_14805_polypolish.region001	region	1	6742	FAM_01103
cpsnj09_SemiBin_681.fa_contig_86000_polypolish.region001.gbk_region_1	cpsnj09_SemiBin_681.fa_contig_86000_polypolish.region001	region	1	6742	FAM_01103
cpsnj08_SemiBin_117.fa_contig_54961_polypolish.region001.gbk_region_1	cpsnj08_SemiBin_117.fa_contig_54961_polypolish.region001	region	1	6742	FAM_01103
snj19_SemiBin_227.fa_contig_34042_polypolish.region001.gbk_region_1	snj19_SemiBin_227.fa_contig_34042_polypolish.region001	region	1	6742	FAM_01103
snj08_SemiBin_104.fa_contig_16142_polypolish.region001.gbk_region_1	snj08_SemiBin_104.fa_contig_16142_polypolish.region001	region	1	6742	FAM_01103
sample18_SemiBin_2059.fa_contig_20732_polypolish.region001.gbk_region_1	sample18_SemiBin_2059.fa_contig_20732_polypolish.region001	region	1	6742	FAM_01103
snj20_SemiBin_7.fa_contig_8777_polypolish.region002.gbk_region_2	snj20_SemiBin_7.fa_contig_8777_polypolish.region002	region	2	6742	FAM_01103
cpsnj13_SemiBin_185.fa_contig_16836_polypolish.region001.gbk_region_1	cpsnj13_SemiBin_185.fa_contig_16836_polypolish.region001	region	1	6742	FAM_01103
snj04_SemiBin_580.fa_contig_50494_polypolish.region001.gbk_region_1	snj04_SemiBin_580.fa_contig_50494_polypolish.region001	region	1	6742	FAM_01103
snj09_SemiBin_12.fa_contig_1956_polypolish.region001.gbk_region_1	snj09_SemiBin_12.fa_contig_1956_polypolish.region001	region	1	6742	FAM_01103
cpsnj11_SemiBin_158.fa_contig_7494_polypolish.region001.gbk_region_1	cpsnj11_SemiBin_158.fa_contig_7494_polypolish.region001	region	1	6742	FAM_01103
cpsnj14_SemiBin_144.fa_contig_8485_polypolish.region001.gbk_region_1	cpsnj14_SemiBin_144.fa_contig_8485_polypolish.region001	region	1	6742	FAM_01103
sample28_SemiBin_10.fa_contig_8559_polypolish.region001.gbk_region_1	sample28_SemiBin_10.fa_contig_8559_polypolish.region001	region	1	6742	FAM_01103
snj10_SemiBin_11.fa_contig_3806_polypolish.region001.gbk_region_1	snj10_SemiBin_11.fa_contig_3806_polypolish.region001	region	1	6742	FAM_01103
snj11_SemiBin_151.fa_contig_31912_polypolish.region003.gbk_region_3	snj11_SemiBin_151.fa_contig_31912_polypolish.region003	region	3	6742	FAM_01103
cpsnj15_SemiBin_607.fa_contig_35516_polypolish.region001.gbk_region_1	cpsnj15_SemiBin_607.fa_contig_35516_polypolish.region001	region	1	6742	FAM_01104
cpsnj20_SemiBin_116.fa_contig_53990_polypolish.region002.gbk_region_2	cpsnj20_SemiBin_116.fa_contig_53990_polypolish.region002	region	2	6742	FAM_01104
snj13_SemiBin_13.fa_contig_16993_polypolish.region001.gbk_region_1	snj13_SemiBin_13.fa_contig_16993_polypolish.region001	region	1	6742	FAM_01104
sample23_SemiBin_0.fa_contig_2798_polypolish.region002.gbk_region_2	sample23_SemiBin_0.fa_contig_2798_polypolish.region002	region	2	6742	FAM_01104
snj20_SemiBin_55.fa_contig_5558_polypolish.region001.gbk_region_1	snj20_SemiBin_55.fa_contig_5558_polypolish.region001	region	1	6742	FAM_01104
sample27_SemiBin_16.fa_contig_24923_polypolish.region002.gbk_region_2	sample27_SemiBin_16.fa_contig_24923_polypolish.region002	region	2	6742	FAM_01104
sample20_SemiBin_0.fa_contig_9037_polypolish.region002.gbk_region_2	sample20_SemiBin_0.fa_contig_9037_polypolish.region002	region	2	6742	FAM_01104
cpsnj04_SemiBin_40.fa_contig_85807_polypolish.region001.gbk_region_1	cpsnj04_SemiBin_40.fa_contig_85807_polypolish.region001	region	1	6742	FAM_01104
sample30_SemiBin_119.fa_contig_77960_polypolish.region001.gbk_region_1	sample30_SemiBin_119.fa_contig_77960_polypolish.region001	region	1	6742	FAM_01104
sample13_SemiBin_72.fa_contig_40912_polypolish.region001.gbk_region_1	sample13_SemiBin_72.fa_contig_40912_polypolish.region001	region	1	6742	FAM_01104
cpsnj03_SemiBin_28.fa_contig_12887_polypolish.region002.gbk_region_2	cpsnj03_SemiBin_28.fa_contig_12887_polypolish.region002	region	2	6742	FAM_01104
sample18_SemiBin_46.fa_contig_16074_polypolish.region001.gbk_region_1	sample18_SemiBin_46.fa_contig_16074_polypolish.region001	region	1	6742	FAM_01104
cpsnj19_SemiBin_1.fa_contig_304_polypolish.region002.gbk_region_2	cpsnj19_SemiBin_1.fa_contig_304_polypolish.region002	region	2	6742	FAM_01104
sample16_SemiBin_11.fa_contig_105651_polypolish.region001.gbk_region_1	sample16_SemiBin_11.fa_contig_105651_polypolish.region001	region	1	6742	FAM_01104
sample6_SemiBin_15.fa_contig_13945_polypolish.region001.gbk_region_1	sample6_SemiBin_15.fa_contig_13945_polypolish.region001	region	1	6746	FAM_01105
sample1_SemiBin_16.fa_contig_12288_polypolish.region002.gbk_region_2	sample1_SemiBin_16.fa_contig_12288_polypolish.region002	region	2	6746	FAM_01105
sample9_SemiBin_58.fa_contig_15768_polypolish.region001.gbk_region_1	sample9_SemiBin_58.fa_contig_15768_polypolish.region001	region	1	6746	FAM_01105
sample25_SemiBin_27.fa_contig_59436_polypolish.region001.gbk_region_1	sample25_SemiBin_27.fa_contig_59436_polypolish.region001	region	1	6754	FAM_01106
sample16_SemiBin_151.fa_contig_45095_polypolish.region001.gbk_region_1	sample16_SemiBin_151.fa_contig_45095_polypolish.region001	region	1	6754	FAM_01106
sample15_SemiBin_13.fa_contig_1582.region002.gbk_region_2	sample15_SemiBin_13.fa_contig_1582.region002	region	2	6754	FAM_01106
sample6_SemiBin_15.fa_contig_26323_polypolish.region001.gbk_region_1	sample6_SemiBin_15.fa_contig_26323_polypolish.region001	region	1	6754	FAM_01106
sample20_SemiBin_48.fa_contig_54810_polypolish.region001.gbk_region_1	sample20_SemiBin_48.fa_contig_54810_polypolish.region001	region	1	6754	FAM_01106
sample16_SemiBin_35.fa_contig_40376_polypolish.region001.gbk_region_1	sample16_SemiBin_35.fa_contig_40376_polypolish.region001	region	1	6754	FAM_01106
sample2_SemiBin_32.fa_contig_19634_polypolish.region001.gbk_region_1	sample2_SemiBin_32.fa_contig_19634_polypolish.region001	region	1	6754	FAM_01106
sample18_SemiBin_175.fa_contig_63859_polypolish.region001.gbk_region_1	sample18_SemiBin_175.fa_contig_63859_polypolish.region001	region	1	6754	FAM_01106
cpsnj01_SemiBin_23.fa_contig_2665_polypolish.region001.gbk_region_1	cpsnj01_SemiBin_23.fa_contig_2665_polypolish.region001	region	1	6754	FAM_01106
cpsnj19_SemiBin_13.fa_contig_2866_polypolish.region001.gbk_region_1	cpsnj19_SemiBin_13.fa_contig_2866_polypolish.region001	region	1	6754	FAM_01106
snj09_SemiBin_1929.fa_contig_58054_polypolish.region001.gbk_region_1	snj09_SemiBin_1929.fa_contig_58054_polypolish.region001	region	1	6754	FAM_01106
sample26_SemiBin_21.fa_contig_51559_polypolish.region001.gbk_region_1	sample26_SemiBin_21.fa_contig_51559_polypolish.region001	region	1	6754	FAM_01106
sample23_SemiBin_42.fa_contig_3426_polypolish.region001.gbk_region_1	sample23_SemiBin_42.fa_contig_3426_polypolish.region001	region	1	6754	FAM_01106
sample7_SemiBin_21.fa_contig_5905.region001.gbk_region_1	sample7_SemiBin_21.fa_contig_5905.region001	region	1	6754	FAM_01106
snj19_SemiBin_47.fa_contig_5125_polypolish.region001.gbk_region_1	snj19_SemiBin_47.fa_contig_5125_polypolish.region001	region	1	6754	FAM_01106
sample18_SemiBin_216.fa_contig_6243_polypolish.region001.gbk_region_1	sample18_SemiBin_216.fa_contig_6243_polypolish.region001	region	1	6754	FAM_01106
sample15_SemiBin_82.fa_contig_112475.region001.gbk_region_1	sample15_SemiBin_82.fa_contig_112475.region001	region	1	6754	FAM_01106
sample5_SemiBin_41.fa_contig_33618_polypolish.region001.gbk_region_1	sample5_SemiBin_41.fa_contig_33618_polypolish.region001	region	1	6754	FAM_01106
sample23_SemiBin_91.fa_contig_9250_polypolish.region001.gbk_region_1	sample23_SemiBin_91.fa_contig_9250_polypolish.region001	region	1	6754	FAM_01106
sample1_SemiBin_16.fa_contig_30578_polypolish.region001.gbk_region_1	sample1_SemiBin_16.fa_contig_30578_polypolish.region001	region	1	6754	FAM_01106
sample9_SemiBin_58.fa_contig_4513_polypolish.region001.gbk_region_1	sample9_SemiBin_58.fa_contig_4513_polypolish.region001	region	1	6754	FAM_01106
cpsnj09_SemiBin_663.fa_contig_1550_polypolish.region001.gbk_region_1	cpsnj09_SemiBin_663.fa_contig_1550_polypolish.region001	region	1	6754	FAM_01106
sample2_SemiBin_17.fa_contig_20898_polypolish.region001.gbk_region_1	sample2_SemiBin_17.fa_contig_20898_polypolish.region001	region	1	6754	FAM_01106
sample24_SemiBin_13.fa_contig_32396_polypolish.region001.gbk_region_1	sample24_SemiBin_13.fa_contig_32396_polypolish.region001	region	1	6754	FAM_01106
sample27_SemiBin_43.fa_contig_116693_polypolish.region001.gbk_region_1	sample27_SemiBin_43.fa_contig_116693_polypolish.region001	region	1	6754	FAM_01106
cpsnj09_SemiBin_38.fa_contig_85490_polypolish.region001.gbk_region_1	cpsnj09_SemiBin_38.fa_contig_85490_polypolish.region001	region	1	6754	FAM_01107
snj09_SemiBin_46.fa_contig_45257_polypolish.region001.gbk_region_1	snj09_SemiBin_46.fa_contig_45257_polypolish.region001	region	1	6754	FAM_01107
cpsnj13_SemiBin_9.fa_contig_56878_polypolish.region001.gbk_region_1	cpsnj13_SemiBin_9.fa_contig_56878_polypolish.region001	region	1	6754	FAM_01107
cpsnj10_SemiBin_53.fa_contig_70085_polypolish.region001.gbk_region_1	cpsnj10_SemiBin_53.fa_contig_70085_polypolish.region001	region	1	6754	FAM_01107
cpsnj03_SemiBin_40.fa_contig_10014_polypolish.region001.gbk_region_1	cpsnj03_SemiBin_40.fa_contig_10014_polypolish.region001	region	1	6754	FAM_01108
cpsnj13_SemiBin_71.fa_contig_6728_polypolish.region001.gbk_region_1	cpsnj13_SemiBin_71.fa_contig_6728_polypolish.region001	region	1	6754	FAM_01108
snj02_SemiBin_96.fa_contig_73158_polypolish.region001.gbk_region_1	snj02_SemiBin_96.fa_contig_73158_polypolish.region001	region	1	6754	FAM_01108
cpsnj10_SemiBin_109.fa_contig_4399_polypolish.region001.gbk_region_1	cpsnj10_SemiBin_109.fa_contig_4399_polypolish.region001	region	1	6754	FAM_01108
sample5_SemiBin_53.fa_contig_44456_polypolish.region001.gbk_region_1	sample5_SemiBin_53.fa_contig_44456_polypolish.region001	region	1	6754	FAM_01108
sample24_SemiBin_588.fa_contig_6431_polypolish.region001.gbk_region_1	sample24_SemiBin_588.fa_contig_6431_polypolish.region001	region	1	6762	FAM_01109
snj19_SemiBin_24.fa_contig_36840_polypolish.region001.gbk_region_1	snj19_SemiBin_24.fa_contig_36840_polypolish.region001	region	1	6762	FAM_01109
cpsnj08_SemiBin_38.fa_contig_1832_polypolish.region001.gbk_region_1	cpsnj08_SemiBin_38.fa_contig_1832_polypolish.region001	region	1	6762	FAM_01109
snj03_SemiBin_109.fa_contig_1663_polypolish.region002.gbk_region_2	snj03_SemiBin_109.fa_contig_1663_polypolish.region002	region	2	6762	FAM_01109
snj04_SemiBin_88.fa_contig_99382_polypolish.region001.gbk_region_1	snj04_SemiBin_88.fa_contig_99382_polypolish.region001	region	1	6762	FAM_01109
cpsnj04_SemiBin_1080.fa_contig_78020_polypolish.region001.gbk_region_1	cpsnj04_SemiBin_1080.fa_contig_78020_polypolish.region001	region	1	6762	FAM_01109
cpsnj14_SemiBin_42.fa_contig_19385_polypolish.region001.gbk_region_1	cpsnj14_SemiBin_42.fa_contig_19385_polypolish.region001	region	1	6774	FAM_01110
snj19_SemiBin_82.fa_contig_62432_polypolish.region001.gbk_region_1	snj19_SemiBin_82.fa_contig_62432_polypolish.region001	region	1	6774	FAM_01110
cpsnj09_SemiBin_70.fa_contig_14492_polypolish.region001.gbk_region_1	cpsnj09_SemiBin_70.fa_contig_14492_polypolish.region001	region	1	6774	FAM_01110
