Mag ID,Completeness,Contamination,GUNC Quality,MIMAG,Drep_95,Sample,Nr contigs,Quality,N50,L50
cpsnj11_SemiBin_92,79.92,0.56,Medium quality,F,T,cpsnj11,14,Medium quality,355129,5
cpsnj11_SemiBin_93,75.44,7.63,Medium quality,F,F,cpsnj11,91,Medium quality,245379,10
cpsnj11_SemiBin_94,73.75,1.04,Medium quality,F,F,cpsnj11,20,Medium quality,333063,6
cpsnj11_SemiBin_95,70.98,0.63,Medium quality,F,F,cpsnj11,19,Medium quality,214309,5
cpsnj11_SemiBin_966,56.06,3.06,Medium quality,F,F,cpsnj11,28,Medium quality,237137,8
cpsnj11_SemiBin_96,62.67,1.35,Medium quality,F,T,cpsnj11,16,Medium quality,312556,5
cpsnj11_SemiBin_97,60.65,1.24,Medium quality,F,F,cpsnj11,19,Medium quality,423689,5
cpsnj11_SemiBin_984,52.72,8.17,Medium quality,F,T,cpsnj11,21,Medium quality,229886,5
cpsnj11_SemiBin_98,65.88,3.1,Medium quality,F,F,cpsnj11,24,Medium quality,275393,6
cpsnj11_SemiBin_99,79.54,4.42,Medium quality,F,F,cpsnj11,23,Medium quality,274032,6
cpsnj11_SemiBin_9,100,5.09,Medium quality,F,F,cpsnj11,3,Medium quality,3958725,1
cpsnj13_SemiBin_0,99.61,0.19,High quality,T,T,cpsnj13,3,HQ-MIMAG,2646481,1
cpsnj13_SemiBin_102,53.02,0.18,Medium quality,F,T,cpsnj13,2,Medium quality,1739131,1
cpsnj13_SemiBin_104,50.02,1.26,Medium quality,F,F,cpsnj13,15,Medium quality,219455,5
cpsnj13_SemiBin_105,60.09,3.04,Medium quality,F,F,cpsnj13,22,Medium quality,460266,5
cpsnj13_SemiBin_107,56.33,2.41,Medium quality,F,T,cpsnj13,19,Medium quality,393287,5
cpsnj13_SemiBin_10,99.98,2.44,High quality,T,F,cpsnj13,11,HQ-MIMAG,816108,4
cpsnj13_SemiBin_110,89.71,8.08,Medium quality,F,F,cpsnj13,40,Medium quality,306670,10
cpsnj13_SemiBin_111,57.64,5.66,Medium quality,F,T,cpsnj13,43,Medium quality,166909,8
cpsnj13_SemiBin_113,67.08,8.7,Medium quality,F,T,cpsnj13,37,Medium quality,127548,11
cpsnj13_SemiBin_114,54.33,1.06,Medium quality,F,F,cpsnj13,9,Medium quality,234408,3
cpsnj13_SemiBin_115,59.84,0.23,Medium quality,F,T,cpsnj13,11,Medium quality,470153,3
cpsnj13_SemiBin_116,61.36,1.09,Medium quality,F,T,cpsnj13,34,Medium quality,248079,10
cpsnj13_SemiBin_118,89.57,5.2,Medium quality,F,T,cpsnj13,32,Medium quality,291752,7
cpsnj13_SemiBin_11,87.59,2.31,Medium quality,F,T,cpsnj13,12,Medium quality,637137,4
cpsnj13_SemiBin_120,77.19,2.53,Medium quality,F,F,cpsnj13,22,Medium quality,254847,6
cpsnj13_SemiBin_122,74.91,4.94,Medium quality,F,T,cpsnj13,11,Medium quality,311598,3
cpsnj13_SemiBin_125,70.4,3.83,Medium quality,F,F,cpsnj13,21,Medium quality,209386,5
cpsnj13_SemiBin_128,71.56,3.82,Medium quality,F,T,cpsnj13,22,Medium quality,486002,6
cpsnj13_SemiBin_12,92.81,7.87,Medium quality,F,T,cpsnj13,13,Medium quality,1531273,2
cpsnj13_SemiBin_13,92.21,4.5,High quality,T,T,cpsnj13,3,HQ-MIMAG,5465904,1
cpsnj13_SemiBin_141,84.42,1.32,Medium quality,F,T,cpsnj13,20,Medium quality,478165,5
cpsnj13_SemiBin_143,55.31,7.04,Medium quality,F,T,cpsnj13,77,Medium quality,142349,21
cpsnj13_SemiBin_144,82.74,1.94,Medium quality,F,F,cpsnj13,20,Medium quality,340410,5
cpsnj13_SemiBin_145,65.69,0.22,Medium quality,F,F,cpsnj13,4,Medium quality,950789,2
cpsnj13_SemiBin_1479,52.59,8.92,Medium quality,F,T,cpsnj13,306,Medium quality,41129,80
cpsnj13_SemiBin_1487,53.51,5.22,Medium quality,F,F,cpsnj13,55,Medium quality,117850,16
cpsnj13_SemiBin_148,78.33,2.93,Medium quality,F,F,cpsnj13,10,Medium quality,1195465,2
cpsnj13_SemiBin_14,92.86,2.29,High quality,F,F,cpsnj13,10,High quality,1354589,2
cpsnj13_SemiBin_154,63.78,6.78,Medium quality,F,F,cpsnj13,36,Medium quality,243119,10
cpsnj13_SemiBin_156,60.32,4.35,Medium quality,F,T,cpsnj13,15,Medium quality,390479,4
cpsnj13_SemiBin_15,92.95,2.96,High quality,T,F,cpsnj13,12,HQ-MIMAG,870412,3
cpsnj13_SemiBin_169,72.51,1.58,Medium quality,F,T,cpsnj13,11,Medium quality,356245,5
cpsnj13_SemiBin_16,91.88,6.86,Medium quality,F,T,cpsnj13,28,Medium quality,622122,5
cpsnj13_SemiBin_178,65.39,0.68,Medium quality,F,F,cpsnj13,9,Medium quality,321779,3
cpsnj13_SemiBin_17,84.27,0.15,Medium quality,F,T,cpsnj13,3,Medium quality,1531461,1
cpsnj13_SemiBin_181,57.38,4.83,Medium quality,F,T,cpsnj13,35,Medium quality,181089,8
cpsnj13_SemiBin_185,55.94,5.1,Medium quality,F,T,cpsnj13,5,Medium quality,659018,2
cpsnj13_SemiBin_187,52.51,2.07,Medium quality,F,T,cpsnj13,30,Medium quality,229741,7
cpsnj13_SemiBin_18,82.71,2.05,Medium quality,F,T,cpsnj13,22,Medium quality,385965,5
cpsnj13_SemiBin_199,59.6,0.49,Medium quality,F,T,cpsnj13,10,Medium quality,902049,2
cpsnj13_SemiBin_19,91.4,2.69,High quality,T,T,cpsnj13,17,HQ-MIMAG,361345,5
cpsnj13_SemiBin_1,99.98,0.04,High quality,T,T,cpsnj13,9,HQ-MIMAG,385000,3
cpsnj13_SemiBin_200,50.75,0.54,Medium quality,F,T,cpsnj13,13,Medium quality,141121,4
cpsnj13_SemiBin_211,51.44,4.6,Medium quality,F,T,cpsnj13,18,Medium quality,207595,5
cpsnj13_SemiBin_21,88.71,3.01,Medium quality,F,F,cpsnj13,17,Medium quality,243171,4
cpsnj13_SemiBin_222,52.8,6.93,Medium quality,F,T,cpsnj13,32,Medium quality,167607,10
cpsnj13_SemiBin_22,84.99,1.83,Medium quality,F,F,cpsnj13,18,Medium quality,673706,3
cpsnj13_SemiBin_231,55.54,1.49,Medium quality,F,T,cpsnj13,6,Medium quality,572438,3
cpsnj13_SemiBin_23,91.93,3.82,High quality,F,T,cpsnj13,13,High quality,713352,4
cpsnj13_SemiBin_24,89.12,0.16,Medium quality,F,T,cpsnj13,8,Medium quality,441023,2
cpsnj13_SemiBin_25,80.19,0.39,Medium quality,F,F,cpsnj13,12,Medium quality,366533,3
cpsnj13_SemiBin_269,55.28,5.37,Medium quality,F,T,cpsnj13,15,Medium quality,219143,5
cpsnj13_SemiBin_26,92.1,4.73,High quality,T,T,cpsnj13,23,HQ-MIMAG,431940,6
cpsnj13_SemiBin_27,93.65,2.96,High quality,F,T,cpsnj13,33,High quality,380331,5
cpsnj13_SemiBin_28,90.68,0.48,High quality,F,T,cpsnj13,14,High quality,886235,4
cpsnj13_SemiBin_29,83.21,1.96,Medium quality,F,T,cpsnj13,3,Medium quality,2703210,1
cpsnj13_SemiBin_2,99.65,0.08,High quality,T,T,cpsnj13,5,HQ-MIMAG,1239714,2
cpsnj13_SemiBin_30,77.84,3.88,Medium quality,F,T,cpsnj13,18,Medium quality,270335,4
cpsnj13_SemiBin_310,53.38,1.02,Medium quality,F,T,cpsnj13,8,Medium quality,594045,3
cpsnj13_SemiBin_31,86.05,2.16,Medium quality,F,T,cpsnj13,11,Medium quality,460391,3
cpsnj13_SemiBin_32,86.48,3.41,Medium quality,F,F,cpsnj13,5,Medium quality,860343,2
cpsnj13_SemiBin_33,89.59,5.25,Medium quality,F,T,cpsnj13,45,Medium quality,258743,10
cpsnj13_SemiBin_34,88.51,3.57,Medium quality,F,T,cpsnj13,13,Medium quality,405369,3
cpsnj13_SemiBin_35,84.5,1.63,Medium quality,F,F,cpsnj13,10,Medium quality,1143430,2
cpsnj13_SemiBin_36,68.09,1.5,Medium quality,F,T,cpsnj13,31,Medium quality,289465,7
cpsnj13_SemiBin_370,50.35,1.8,Medium quality,F,F,cpsnj13,27,Medium quality,223922,6
cpsnj13_SemiBin_37,83.38,3.86,Medium quality,F,T,cpsnj13,20,Medium quality,334317,7
cpsnj13_SemiBin_39,85.81,6.72,Medium quality,F,F,cpsnj13,15,Medium quality,550633,4
cpsnj13_SemiBin_3,99.64,0.96,High quality,T,F,cpsnj13,5,HQ-MIMAG,1454232,2
cpsnj13_SemiBin_40,81.18,0.24,Medium quality,F,T,cpsnj13,19,Medium quality,367063,5
cpsnj13_SemiBin_41,78.91,0.39,Medium quality,F,T,cpsnj13,19,Medium quality,169210,5
cpsnj13_SemiBin_429,57.71,6.87,Medium quality,F,T,cpsnj13,17,Medium quality,303987,6
cpsnj13_SemiBin_42,77.46,2.69,Medium quality,F,T,cpsnj13,26,Medium quality,209374,8
cpsnj13_SemiBin_43,90.06,6.31,Medium quality,F,T,cpsnj13,10,Medium quality,676062,3
cpsnj13_SemiBin_44,77.05,0.89,Medium quality,F,T,cpsnj13,21,Medium quality,335616,6
cpsnj13_SemiBin_45,80.4,3.44,Medium quality,F,F,cpsnj13,14,Medium quality,352762,4
cpsnj13_SemiBin_46,86.84,5.09,Medium quality,F,T,cpsnj13,24,Medium quality,421396,8
cpsnj13_SemiBin_47,83.64,0.6,Medium quality,F,T,cpsnj13,9,Medium quality,569213,3
cpsnj13_SemiBin_48,80.23,0.4,Medium quality,F,F,cpsnj13,6,Medium quality,1129791,3
cpsnj13_SemiBin_49,85.65,2.17,Medium quality,F,T,cpsnj13,21,Medium quality,457520,4
cpsnj13_SemiBin_4,100,0.31,High quality,T,T,cpsnj13,4,HQ-MIMAG,3724314,1
cpsnj13_SemiBin_52,68.54,1.66,Medium quality,F,T,cpsnj13,20,Medium quality,151084,7
cpsnj13_SemiBin_53,68.78,2.02,Medium quality,F,T,cpsnj13,27,Medium quality,216305,7
cpsnj13_SemiBin_541,57.98,9.65,Medium quality,F,T,cpsnj13,57,Medium quality,125847,12
cpsnj13_SemiBin_54,78.95,1.7,Medium quality,F,T,cpsnj13,2,Medium quality,3293107,1
cpsnj13_SemiBin_55,73.06,1.72,Medium quality,F,F,cpsnj13,12,Medium quality,759939,3
cpsnj13_SemiBin_56,70.93,1.2,Medium quality,F,T,cpsnj13,12,Medium quality,882574,3
cpsnj13_SemiBin_58,78.13,6.42,Medium quality,F,F,cpsnj13,32,Medium quality,439572,7
cpsnj13_SemiBin_59,78.89,1.76,Medium quality,F,F,cpsnj13,12,Medium quality,674783,3
cpsnj13_SemiBin_5,100,2.57,High quality,T,F,cpsnj13,3,HQ-MIMAG,4597576,1
cpsnj13_SemiBin_60,70.92,2.17,Medium quality,F,T,cpsnj13,19,Medium quality,594574,4
cpsnj13_SemiBin_61,61.67,0,Medium quality,F,T,cpsnj13,10,Medium quality,347409,3
cpsnj13_SemiBin_62,67.57,0.59,Medium quality,F,F,cpsnj13,48,Medium quality,101754,15
cpsnj13_SemiBin_63,65.42,0.83,Medium quality,F,T,cpsnj13,18,Medium quality,347728,6
cpsnj13_SemiBin_65,61.38,0.23,Medium quality,F,T,cpsnj13,17,Medium quality,200979,4
cpsnj13_SemiBin_66,66.05,0.2,Medium quality,F,T,cpsnj13,17,Medium quality,247683,6
cpsnj13_SemiBin_67,72.53,6.58,Medium quality,F,T,cpsnj13,79,Medium quality,102455,20
cpsnj13_SemiBin_68,69.68,0.35,Medium quality,F,T,cpsnj13,17,Medium quality,359401,4
cpsnj13_SemiBin_69,72.72,2.5,Medium quality,F,F,cpsnj13,48,Medium quality,196149,14
cpsnj13_SemiBin_6,97.9,4.06,High quality,T,T,cpsnj13,8,HQ-MIMAG,988130,3
cpsnj13_SemiBin_70,90.45,2.11,High quality,T,F,cpsnj13,10,HQ-MIMAG,666633,2
cpsnj13_SemiBin_71,62.18,0.18,Medium quality,F,T,cpsnj13,5,Medium quality,539399,2
cpsnj13_SemiBin_72,60.69,0.4,Medium quality,F,T,cpsnj13,8,Medium quality,622518,2
cpsnj13_SemiBin_73,64.46,1.52,Medium quality,F,F,cpsnj13,16,Medium quality,221037,4
cpsnj13_SemiBin_74,64.21,1.46,Medium quality,F,F,cpsnj13,28,Medium quality,185205,9
cpsnj13_SemiBin_75,58.86,4.1,Medium quality,F,F,cpsnj13,41,Medium quality,158330,11
cpsnj13_SemiBin_76,71.29,9,Medium quality,F,F,cpsnj13,26,Medium quality,304207,7
cpsnj13_SemiBin_77,61.05,2.89,Medium quality,F,T,cpsnj13,29,Medium quality,179677,7
cpsnj13_SemiBin_79,50.66,0.7,Medium quality,F,T,cpsnj13,26,Medium quality,91945,8
cpsnj13_SemiBin_7,97.59,2.21,High quality,T,F,cpsnj13,9,HQ-MIMAG,494100,2
cpsnj13_SemiBin_81,68.69,0.48,Medium quality,F,F,cpsnj13,22,Medium quality,158805,6
cpsnj13_SemiBin_82,70.22,8.57,Medium quality,F,F,cpsnj13,85,Medium quality,198205,17
cpsnj13_SemiBin_83,61.21,2.12,Medium quality,F,T,cpsnj13,5,Medium quality,1951436,2
cpsnj13_SemiBin_86,58.65,2.63,Medium quality,F,T,cpsnj13,39,Medium quality,186491,9
cpsnj13_SemiBin_87,66.06,7.45,Medium quality,F,T,cpsnj13,43,Medium quality,140453,12
cpsnj13_SemiBin_88,56.78,0.49,Medium quality,F,F,cpsnj13,5,Medium quality,669906,2
cpsnj13_SemiBin_89,65.11,1.26,Medium quality,F,F,cpsnj13,23,Medium quality,186265,8
cpsnj13_SemiBin_8,98.19,3.31,High quality,T,F,cpsnj13,1,HQ-MIMAG,5946254,1
cpsnj13_SemiBin_90,69.88,0.49,Medium quality,F,T,cpsnj13,22,Medium quality,299949,6
cpsnj13_SemiBin_91,62.32,2.5,Medium quality,F,T,cpsnj13,27,Medium quality,183661,8
cpsnj13_SemiBin_92,62.28,0.73,Medium quality,F,T,cpsnj13,45,Medium quality,190422,11
cpsnj13_SemiBin_94,65.38,6.93,Medium quality,F,T,cpsnj13,15,Medium quality,474993,5
cpsnj13_SemiBin_95,61.76,1.09,Medium quality,F,T,cpsnj13,21,Medium quality,203933,7
cpsnj13_SemiBin_97,71.32,1.83,Medium quality,F,T,cpsnj13,14,Medium quality,476924,3
cpsnj13_SemiBin_98,61.95,0.05,Medium quality,F,F,cpsnj13,3,Medium quality,2727033,1
cpsnj13_SemiBin_99,85.08,1.07,Medium quality,F,T,cpsnj13,11,Medium quality,1096739,2
cpsnj13_SemiBin_9,98.86,0.59,High quality,T,T,cpsnj13,5,HQ-MIMAG,2051676,1
cpsnj14_SemiBin_0,99.89,0.72,High quality,T,T,cpsnj14,4,HQ-MIMAG,2322192,1
cpsnj14_SemiBin_100,71.04,3.98,Medium quality,F,F,cpsnj14,11,Medium quality,365526,3
cpsnj14_SemiBin_101,58.69,3.98,Medium quality,F,T,cpsnj14,25,Medium quality,216858,8
cpsnj14_SemiBin_102,63.97,1.6,Medium quality,F,T,cpsnj14,36,Medium quality,170363,11
cpsnj14_SemiBin_103,61.74,3.09,Medium quality,F,T,cpsnj14,18,Medium quality,276133,6
cpsnj14_SemiBin_104,74.47,9.01,Medium quality,F,T,cpsnj14,36,Medium quality,196283,9
cpsnj14_SemiBin_105,70.99,6.08,Medium quality,F,T,cpsnj14,32,Medium quality,187273,8
cpsnj14_SemiBin_106,60.45,8.92,Medium quality,F,T,cpsnj14,84,Medium quality,59818,23
cpsnj14_SemiBin_107,73.38,3.33,Medium quality,F,T,cpsnj14,19,Medium quality,316608,5
cpsnj14_SemiBin_108,67.5,1,Medium quality,F,T,cpsnj14,15,Medium quality,196726,4
cpsnj14_SemiBin_109,56.41,3.28,Medium quality,F,T,cpsnj14,13,Medium quality,373238,4
cpsnj14_SemiBin_10,91.52,1.28,High quality,T,T,cpsnj14,13,HQ-MIMAG,655702,3
cpsnj14_SemiBin_110,67.44,4.97,Medium quality,F,F,cpsnj14,17,Medium quality,415198,4
cpsnj14_SemiBin_111,73.54,0.21,Medium quality,F,F,cpsnj14,22,Medium quality,345111,6
cpsnj14_SemiBin_112,54.19,3.76,Medium quality,F,T,cpsnj14,20,Medium quality,192182,6
cpsnj14_SemiBin_1136,54.48,8.23,Medium quality,F,T,cpsnj14,28,Medium quality,207519,8
cpsnj14_SemiBin_113,62.92,2.8,Medium quality,F,F,cpsnj14,20,Medium quality,304548,4
cpsnj14_SemiBin_114,74.91,1.2,Medium quality,F,T,cpsnj14,37,Medium quality,327113,8
cpsnj14_SemiBin_1157,50.11,6.54,Medium quality,F,T,cpsnj14,39,Medium quality,116116,11
cpsnj14_SemiBin_115,57.78,4.12,Medium quality,F,T,cpsnj14,11,Medium quality,299509,3
cpsnj14_SemiBin_116,50.89,2.48,Medium quality,F,T,cpsnj14,9,Medium quality,415331,3
cpsnj14_SemiBin_117,96.09,3.01,High quality,T,T,cpsnj14,9,HQ-MIMAG,1046846,3
cpsnj14_SemiBin_118,57.08,0.22,Medium quality,F,T,cpsnj14,29,Medium quality,243105,6
cpsnj14_SemiBin_119,55.98,6.04,Medium quality,F,F,cpsnj14,23,Medium quality,193415,7
cpsnj14_SemiBin_11,100,2.73,High quality,T,T,cpsnj14,24,HQ-MIMAG,879281,3
cpsnj14_SemiBin_120,68.32,0.44,Medium quality,F,T,cpsnj14,10,Medium quality,404671,4
cpsnj14_SemiBin_121,66.04,1.45,Medium quality,F,T,cpsnj14,8,Medium quality,734022,3
cpsnj14_SemiBin_122,63.78,0.49,Medium quality,F,T,cpsnj14,6,Medium quality,898919,2
cpsnj14_SemiBin_123,90.19,0.08,High quality,T,T,cpsnj14,12,HQ-MIMAG,1067544,3
cpsnj14_SemiBin_124,77.79,2.38,Medium quality,F,T,cpsnj14,62,Medium quality,178281,16
cpsnj14_SemiBin_125,57.52,4.92,Medium quality,F,F,cpsnj14,44,Medium quality,116191,11
cpsnj14_SemiBin_126,62.12,2.66,Medium quality,F,T,cpsnj14,26,Medium quality,127247,8
cpsnj14_SemiBin_127,95.65,2.24,High quality,F,T,cpsnj14,10,High quality,956200,3
cpsnj14_SemiBin_129,53.3,1.17,Medium quality,F,F,cpsnj14,33,Medium quality,144946,9
cpsnj14_SemiBin_12,100,0.48,High quality,T,T,cpsnj14,5,HQ-MIMAG,841375,2
cpsnj14_SemiBin_130,68.99,0.34,Medium quality,F,F,cpsnj14,6,Medium quality,1056036,2
cpsnj14_SemiBin_131,57.82,1.24,Medium quality,F,F,cpsnj14,23,Medium quality,105101,6
cpsnj14_SemiBin_132,55.03,4.03,Medium quality,F,F,cpsnj14,24,Medium quality,292485,5
cpsnj14_SemiBin_133,62.97,1.04,Medium quality,F,F,cpsnj14,29,Medium quality,200427,7
cpsnj14_SemiBin_134,54.1,2.18,Medium quality,F,F,cpsnj14,18,Medium quality,217310,6
cpsnj14_SemiBin_135,99.74,2.75,High quality,T,F,cpsnj14,21,HQ-MIMAG,346273,6
cpsnj14_SemiBin_137,58.09,0.23,Medium quality,F,T,cpsnj14,10,Medium quality,232670,3
cpsnj14_SemiBin_138,55.45,1.39,Medium quality,F,T,cpsnj14,6,Medium quality,553851,2
cpsnj14_SemiBin_139,61.86,4.62,Medium quality,F,F,cpsnj14,36,Medium quality,251687,7
cpsnj14_SemiBin_13,95.54,0.46,High quality,T,T,cpsnj14,10,HQ-MIMAG,766454,4
cpsnj14_SemiBin_141,53.39,2.06,Medium quality,F,T,cpsnj14,12,Medium quality,315181,4
cpsnj14_SemiBin_142,80.6,3.07,Medium quality,F,T,cpsnj14,56,Medium quality,143384,15
cpsnj14_SemiBin_1449,53.43,7.02,Medium quality,F,T,cpsnj14,32,Medium quality,160662,8
cpsnj14_SemiBin_144,51.27,1.3,Medium quality,F,F,cpsnj14,3,Medium quality,799189,2
cpsnj14_SemiBin_145,51.65,0.21,Medium quality,F,F,cpsnj14,5,Medium quality,992450,2
cpsnj14_SemiBin_147,80.34,0.9,Medium quality,F,T,cpsnj14,4,Medium quality,2940230,1
cpsnj14_SemiBin_149,62.42,2.37,Medium quality,F,T,cpsnj14,32,Medium quality,283070,7
cpsnj14_SemiBin_14,92.19,1.12,High quality,T,T,cpsnj14,10,HQ-MIMAG,699757,3
cpsnj14_SemiBin_150,50.05,0.28,Medium quality,F,T,cpsnj14,11,Medium quality,308261,3
cpsnj14_SemiBin_153,56.09,1.02,Medium quality,F,F,cpsnj14,14,Medium quality,198546,5
cpsnj14_SemiBin_155,51.77,2.22,Medium quality,F,F,cpsnj14,22,Medium quality,193492,7
cpsnj14_SemiBin_156,96.66,0.38,High quality,F,F,cpsnj14,8,High quality,840596,3
cpsnj14_SemiBin_158,58.04,3.29,Medium quality,F,T,cpsnj14,29,Medium quality,239692,9
cpsnj14_SemiBin_159,81.08,2.44,Medium quality,F,F,cpsnj14,9,Medium quality,789449,3
cpsnj14_SemiBin_15,96.7,0.24,High quality,T,T,cpsnj14,4,HQ-MIMAG,3324367,1
cpsnj14_SemiBin_160,50.21,1.75,Medium quality,F,T,cpsnj14,22,Medium quality,222577,7
cpsnj14_SemiBin_162,80.17,7.91,Medium quality,F,F,cpsnj14,38,Medium quality,325707,9
cpsnj14_SemiBin_1645,68.67,9.55,Medium quality,F,T,cpsnj14,23,Medium quality,296995,6
cpsnj14_SemiBin_164,66.26,5.42,Medium quality,F,F,cpsnj14,11,Medium quality,208905,3
cpsnj14_SemiBin_168,69.92,1.57,Medium quality,F,T,cpsnj14,19,Medium quality,314072,5
cpsnj14_SemiBin_169,53.48,2.67,Medium quality,F,T,cpsnj14,37,Medium quality,174498,9
cpsnj14_SemiBin_16,97.28,5.77,Medium quality,F,F,cpsnj14,6,Medium quality,1753523,2
cpsnj14_SemiBin_174,66.27,0.06,Medium quality,F,T,cpsnj14,8,Medium quality,286943,3
cpsnj14_SemiBin_178,52.74,5.94,Medium quality,F,T,cpsnj14,78,Medium quality,87667,20
cpsnj14_SemiBin_17,89.3,0.81,Medium quality,F,T,cpsnj14,17,Medium quality,535860,4
cpsnj14_SemiBin_180,70.68,0.69,Medium quality,F,T,cpsnj14,41,Medium quality,217518,10
cpsnj14_SemiBin_183,60.07,0.35,Medium quality,F,T,cpsnj14,27,Medium quality,133485,8
cpsnj14_SemiBin_184,76.18,5.25,Medium quality,F,F,cpsnj14,10,Medium quality,1129147,2
cpsnj14_SemiBin_185,76.43,9.97,Medium quality,F,F,cpsnj14,41,Medium quality,304684,10
cpsnj14_SemiBin_188,54.25,1.54,Medium quality,F,F,cpsnj14,4,Medium quality,1121706,1
cpsnj14_SemiBin_189,65.2,1.85,Medium quality,F,T,cpsnj14,48,Medium quality,177743,9
cpsnj14_SemiBin_192,52.94,1.63,Medium quality,F,T,cpsnj14,30,Medium quality,137385,7
cpsnj14_SemiBin_19,100,1.98,High quality,T,T,cpsnj14,20,HQ-MIMAG,404361,4
cpsnj14_SemiBin_1,98.43,0.41,High quality,T,T,cpsnj14,1,HQ-MIMAG,3891101,1
cpsnj14_SemiBin_2008,53.35,7.55,Medium quality,F,T,cpsnj14,74,Medium quality,104710,24
cpsnj14_SemiBin_201,51.45,1.13,Medium quality,F,F,cpsnj14,36,Medium quality,143140,11
cpsnj14_SemiBin_202,67.51,0.92,Medium quality,F,T,cpsnj14,15,Medium quality,374142,5
cpsnj14_SemiBin_205,63.84,1.48,Medium quality,F,F,cpsnj14,21,Medium quality,261832,7
cpsnj14_SemiBin_209,56.64,5.73,Medium quality,F,T,cpsnj14,39,Medium quality,94635,13
cpsnj14_SemiBin_20,82.63,7.5,Medium quality,F,T,cpsnj14,32,Medium quality,232480,9
cpsnj14_SemiBin_212,64.38,0.1,Medium quality,F,T,cpsnj14,17,Medium quality,275344,5
cpsnj14_SemiBin_217,59.49,0.24,Medium quality,F,F,cpsnj14,2,Medium quality,2007616,1
cpsnj14_SemiBin_21,94.48,0.85,High quality,T,T,cpsnj14,7,HQ-MIMAG,1045353,2
cpsnj14_SemiBin_222,55.8,7.18,Medium quality,F,F,cpsnj14,17,Medium quality,138131,5
cpsnj14_SemiBin_223,56.85,0.34,Medium quality,F,F,cpsnj14,1,Medium quality,1796413,1
cpsnj14_SemiBin_229,76.68,3.81,Medium quality,F,F,cpsnj14,19,Medium quality,328245,6
cpsnj14_SemiBin_22,86.27,0.69,Medium quality,F,T,cpsnj14,18,Medium quality,345417,5
cpsnj14_SemiBin_232,70.08,7.63,Medium quality,F,T,cpsnj14,22,Medium quality,165471,7
cpsnj14_SemiBin_23,90.8,0.85,High quality,T,F,cpsnj14,24,HQ-MIMAG,291001,7
cpsnj14_SemiBin_242,54.29,1.14,Medium quality,F,T,cpsnj14,14,Medium quality,268965,4
cpsnj14_SemiBin_244,52.41,3.19,Medium quality,F,T,cpsnj14,19,Medium quality,189084,6
cpsnj14_SemiBin_245,50.75,4.49,Medium quality,F,T,cpsnj14,75,Medium quality,104267,19
cpsnj14_SemiBin_24,96.24,0.86,High quality,F,T,cpsnj14,16,High quality,472350,5
cpsnj14_SemiBin_253,51.5,0.26,Medium quality,F,T,cpsnj14,10,Medium quality,587616,3
cpsnj14_SemiBin_254,73.78,5.68,Medium quality,F,F,cpsnj14,49,Medium quality,213753,12
cpsnj14_SemiBin_25,89.68,1.47,Medium quality,F,T,cpsnj14,10,Medium quality,622315,2
cpsnj14_SemiBin_26,89.89,0.36,Medium quality,F,T,cpsnj14,17,Medium quality,296498,5
cpsnj14_SemiBin_279,53.02,3.05,Medium quality,F,T,cpsnj14,22,Medium quality,279514,5
cpsnj14_SemiBin_27,84.28,1.5,Medium quality,F,F,cpsnj14,18,Medium quality,272910,5
cpsnj14_SemiBin_287,61.62,2.79,Medium quality,F,T,cpsnj14,16,Medium quality,272692,4
cpsnj14_SemiBin_28,88.55,0.13,Medium quality,F,F,cpsnj14,5,Medium quality,714960,2
cpsnj14_SemiBin_290,55.31,4.61,Medium quality,F,T,cpsnj14,36,Medium quality,119383,10
cpsnj14_SemiBin_29,84.56,9.15,Medium quality,F,F,cpsnj14,16,Medium quality,463380,5
cpsnj14_SemiBin_2,99.19,0.92,High quality,T,F,cpsnj14,15,HQ-MIMAG,632362,4
cpsnj14_SemiBin_307,51.09,8.36,Medium quality,F,T,cpsnj14,65,Medium quality,72872,20
cpsnj14_SemiBin_30,91.92,3.2,High quality,T,T,cpsnj14,12,HQ-MIMAG,720695,4
cpsnj14_SemiBin_31,84.37,6.89,Medium quality,F,T,cpsnj14,45,Medium quality,232334,8
cpsnj14_SemiBin_32,94.06,1.06,High quality,F,T,cpsnj14,18,High quality,397096,5
cpsnj14_SemiBin_338,97.38,0.45,High quality,F,F,cpsnj14,7,High quality,472981,2
cpsnj14_SemiBin_33,78.92,0.27,Medium quality,F,F,cpsnj14,15,Medium quality,321819,4
cpsnj14_SemiBin_34,88.47,1.11,Medium quality,F,F,cpsnj14,11,Medium quality,855071,3
cpsnj14_SemiBin_35,87.08,3.54,Medium quality,F,T,cpsnj14,16,Medium quality,578038,5
cpsnj14_SemiBin_36,72.51,4.06,Medium quality,F,T,cpsnj14,17,Medium quality,239804,5
cpsnj14_SemiBin_37,93.85,4.26,High quality,T,F,cpsnj14,15,HQ-MIMAG,937866,3
cpsnj14_SemiBin_38,91.94,0.38,High quality,F,F,cpsnj14,20,High quality,429237,6
cpsnj14_SemiBin_39,84.72,1.22,Medium quality,F,T,cpsnj14,25,Medium quality,243748,5
cpsnj14_SemiBin_3,95.82,0.77,High quality,T,T,cpsnj14,1,HQ-MIMAG,4685978,1
cpsnj14_SemiBin_40,71.25,1,Medium quality,F,F,cpsnj14,23,Medium quality,273849,6
cpsnj14_SemiBin_41,93.72,2.26,High quality,F,T,cpsnj14,16,High quality,600543,5
