#seq_name,length,cov.,circ.,repeat,mult.,alt_group,graph_path,MAG
cpsnj13_contig_57687,33069,4,Y,N,1,*,57687,
cpsnj13_contig_57928,32736,4,Y,Y,1,400,57928,
cpsnj13_contig_54870,32615,9,Y,N,1,*,54870,
cpsnj13_contig_57528,32501,3,Y,N,1,*,57528,
cpsnj13_contig_58059,31594,8,Y,N,1,*,58059,
cpsnj13_contig_57836,31414,5,Y,N,1,*,57836,
cpsnj13_contig_33656,30613,6,Y,Y,3,*,33656,
cpsnj13_contig_41603,30486,3,Y,Y,1,298,41603,
cpsnj13_contig_24838,29990,4,Y,Y,1,196,24838,
cpsnj13_contig_25076,29259,8,Y,Y,1,202,25076,
cpsnj13_contig_57870,29100,8,Y,N,1,*,57870,
cpsnj13_contig_58006,29037,3,Y,Y,1,*,58006,
cpsnj13_contig_21852,28207,10,Y,Y,1,4096,21852,
cpsnj13_contig_58023,27114,9,Y,N,2,*,58023,
cpsnj13_contig_29937,27045,4,Y,Y,1,232,29937,
cpsnj13_contig_57606,26393,6,Y,N,1,*,57606,
cpsnj13_contig_8220,26192,3,Y,Y,1,86,8220,
cpsnj13_contig_58092,26166,13,Y,N,2,*,58092,
cpsnj13_contig_34015,25472,3,Y,Y,1,262,34015,
cpsnj13_contig_57227,25159,37,Y,N,7,*,57227,
cpsnj13_contig_37729,24858,4,Y,Y,1,4676,37729,
cpsnj13_contig_57650,24681,11,Y,N,2,*,57650,
cpsnj13_contig_55915,24660,4,Y,Y,1,370,55915,
cpsnj13_contig_13905,24419,6,Y,N,1,*,13905,
cpsnj13_contig_58046,24248,4,Y,N,1,*,58046,
cpsnj13_contig_57769,23354,3,Y,Y,1,*,57769,
cpsnj13_contig_2136,22377,9,Y,N,1,*,2136,
cpsnj13_contig_33905,21103,5,Y,Y,1,260,33905,
cpsnj13_contig_16985,20885,5,Y,Y,1,130,16985,
cpsnj13_contig_44168,19652,6,Y,Y,1,312,44168,
cpsnj13_contig_57805,19578,9,Y,N,1,*,57805,
cpsnj13_contig_38951,19192,9,Y,N,1,*,38951,
cpsnj13_contig_57702,19073,8,Y,N,1,*,57702,
cpsnj13_contig_36252,18913,4,Y,N,1,*,36252,
cpsnj13_contig_58033,18871,5,Y,N,1,*,58033,
cpsnj13_contig_57151,18567,4,Y,N,1,*,57151,
cpsnj13_contig_16538,18488,5,Y,Y,1,7070,16538,
cpsnj13_contig_54694,17931,7,Y,N,1,*,54694,
cpsnj13_contig_55836,17289,6,Y,N,1,*,55836,
cpsnj13_contig_41508,17053,4,Y,Y,1,294,41508,
cpsnj13_contig_40739,16459,4,Y,Y,1,5734,40739,
cpsnj13_contig_56941,16021,10,Y,N,1,*,56941,
cpsnj13_contig_18116,15847,3,Y,Y,1,4186,18116,
cpsnj13_contig_1005,14665,4,Y,Y,1,3964,1005,
cpsnj13_contig_17833,14194,3,Y,Y,1,5106,17833,
cpsnj13_contig_10382,12921,15,Y,Y,2,4712,10382,
cpsnj13_contig_45038,12768,10,Y,N,2,*,45038,
cpsnj13_contig_8187,12580,4,Y,Y,1,4036,8187,
cpsnj13_contig_7542,12507,3,Y,Y,1,5890,7542,
cpsnj13_contig_11913,11733,8,Y,Y,1,4838,11913,
cpsnj13_contig_5182,11701,11,Y,Y,2,4364,5182,
cpsnj13_contig_23952,10989,8,Y,Y,1,4030,23952,
cpsnj13_contig_21038,10840,3,Y,Y,1,5194,21038,
cpsnj13_contig_27784,10696,3,Y,Y,1,5466,27784,
cpsnj13_contig_58049,10536,7,Y,N,1,*,58049,
cpsnj13_contig_56925,10299,8,Y,N,1,*,56925,
cpsnj13_contig_26357,10127,4,Y,Y,2,212,26357,
cpsnj13_contig_33603,10068,3,Y,Y,1,5572,33603,
cpsnj13_contig_20031,9851,4,Y,Y,1,5998,20031,
cpsnj13_contig_1372,9565,6,Y,Y,1,3862,1372,
cpsnj13_contig_54945,8719,3,Y,Y,1,4162,54945,
cpsnj13_contig_54991,7643,11,Y,Y,3,*,54991,
cpsnj13_contig_25895,7615,4,Y,Y,1,5394,25895,
cpsnj13_contig_56657,7491,6,Y,N,1,*,56657,
cpsnj13_contig_38829,6869,3,Y,N,1,*,38829,
cpsnj13_contig_30801,6756,5,Y,Y,1,5442,30801,
cpsnj13_contig_22219,6750,14,Y,N,2,*,22219,
cpsnj13_contig_4992,6740,5,Y,Y,1,5848,4992,
cpsnj13_contig_8330,6488,3,Y,Y,1,4620,8330,
cpsnj13_contig_36054,6147,4,Y,Y,1,6056,36054,
cpsnj13_contig_55420,5622,12,Y,N,3,*,55420,
cpsnj13_contig_10906,5351,5,Y,Y,1,*,10906,
cpsnj13_contig_55177,4513,13,Y,Y,2,5188,55177,
cpsnj13_contig_12112,3915,8,Y,Y,1,8550,12112,
cpsnj13_contig_56580,3159,4,Y,Y,1,5880,56580,
cpsnj13_contig_57002,3151,5,Y,Y,1,5484,57002,
cpsnj13_contig_25398,3097,6,Y,Y,1,4610,25398,
cpsnj13_contig_13215,2430,3,Y,Y,1,4652,13215,
cpsnj13_contig_7246,1530,4,Y,Y,1,4044,7246,
cpsnj14_contig_66888,192765,11,Y,N,1,*,66888,
cpsnj14_contig_69327,135212,5,Y,N,1,*,69327,
cpsnj14_contig_68993,123432,6,Y,N,1,*,68993,
cpsnj14_contig_68796,122891,4,Y,N,1,*,68796,
cpsnj14_contig_65912,122870,10,Y,N,1,*,65912,
cpsnj14_contig_69375,117758,41,Y,N,8,*,69375,
cpsnj14_contig_69369,111621,15,Y,N,2,*,69369,
cpsnj14_contig_67489,111122,5,Y,N,1,*,67489,
cpsnj14_contig_58441,108934,6,Y,N,1,*,58441,
cpsnj14_contig_69290,108209,11,Y,N,2,*,69290,
cpsnj14_contig_41788,101053,11,Y,N,1,*,41788,
cpsnj14_contig_4442,99190,19,Y,N,4,*,4442,
cpsnj14_contig_68990,97109,14,Y,N,3,*,68990,
cpsnj14_contig_68792,93092,14,Y,N,2,*,68792,
cpsnj14_contig_67157,92654,14,Y,N,3,*,67157,
cpsnj14_contig_26226,84440,8,Y,N,1,*,26226,
cpsnj14_contig_67134,81990,24,Y,N,4,*,67134,
cpsnj14_contig_10496,79672,9,Y,N,1,*,10496,
cpsnj14_contig_42516,78727,10,Y,N,1,*,42516,
cpsnj14_contig_12310,75458,40,Y,N,8,*,12310,
cpsnj14_contig_66868,73284,5,Y,N,1,*,66868,
cpsnj14_contig_50809,72190,10,Y,N,2,*,50809,
cpsnj14_contig_65463,72081,21,Y,N,4,*,65463,
cpsnj14_contig_66432,71263,63,Y,N,12,*,66432,
cpsnj14_contig_66710,71000,9,Y,N,2,*,66710,
cpsnj14_contig_68620,70353,14,Y,N,2,*,68620,
cpsnj14_contig_66684,70039,5,Y,N,1,*,66684,
cpsnj14_contig_64649,68867,37,Y,N,7,*,64649,
cpsnj14_contig_69004,67472,3,Y,N,1,*,69004,
cpsnj14_contig_19095,67441,4,Y,N,1,*,19095,
cpsnj14_contig_23287,66648,9,Y,N,1,*,23287,
cpsnj14_contig_64684,66589,13,Y,N,2,*,64684,
cpsnj14_contig_21069,66548,18,Y,N,3,*,21069,
cpsnj14_contig_27046,66402,12,Y,N,2,*,27046,
cpsnj14_contig_68905,65761,7,Y,N,1,*,68905,
cpsnj14_contig_65208,65667,11,Y,N,2,*,65208,
cpsnj14_contig_61935,65099,17,Y,N,3,*,61935,
cpsnj14_contig_69372,64997,3,Y,N,1,*,69372,
cpsnj14_contig_69342,64879,5,Y,N,1,*,69342,
cpsnj14_contig_64896,64254,8,Y,N,1,*,64896,
cpsnj14_contig_46443,64122,3,Y,N,1,*,46443,
cpsnj14_contig_68815,63667,12,Y,N,2,*,68815,
cpsnj14_contig_69148,63494,11,Y,N,2,*,69148,
cpsnj14_contig_69276,62642,4,Y,N,1,*,69276,
cpsnj14_contig_67388,61728,7,Y,N,1,*,67388,
cpsnj14_contig_69256,61605,7,Y,N,1,*,69256,
cpsnj14_contig_69307,61545,3,Y,N,1,*,69307,
cpsnj14_contig_66084,61426,6,Y,N,1,*,66084,
cpsnj14_contig_69211,60065,5,Y,N,1,*,69211,
cpsnj14_contig_68265,56301,15,Y,N,3,*,68265,
cpsnj14_contig_69146,56234,3,Y,N,1,*,69146,
cpsnj14_contig_69180,54537,8,Y,N,1,*,69180,
cpsnj14_contig_69181,53397,11,Y,N,2,*,69181,
cpsnj14_contig_67556,53244,4,Y,N,1,*,67556,
cpsnj14_contig_66076,52738,4,Y,N,1,*,66076,
cpsnj14_contig_69103,51550,14,Y,N,2,*,69103,
cpsnj14_contig_68466,50940,10,Y,N,2,*,68466,
cpsnj14_contig_69213,50910,7,Y,N,1,*,69213,
cpsnj14_contig_68945,50566,32,Y,N,6,*,68945,
cpsnj14_contig_65641,50394,7,Y,N,1,*,65641,
cpsnj14_contig_69361,50125,5,Y,N,1,*,69361,
cpsnj14_contig_69373,50040,5,Y,N,1,*,69373,
cpsnj14_contig_69319,50026,11,Y,N,1,*,69319,
cpsnj14_contig_65613,49827,10,Y,N,2,*,65613,
cpsnj14_contig_69048,48921,12,Y,N,2,*,69048,
cpsnj14_contig_67484,48770,12,Y,N,2,*,67484,
cpsnj14_contig_66026,48651,3,Y,Y,1,*,66026,
cpsnj14_contig_68238,48644,5,Y,N,1,*,68238,
cpsnj14_contig_67907,48383,4,Y,N,1,*,67907,
cpsnj14_contig_69376,47954,4,Y,N,1,*,69376,
cpsnj14_contig_68584,47597,7,Y,N,1,*,68584,
cpsnj14_contig_68328,47385,17,Y,N,3,*,68328,
cpsnj14_contig_69250,47244,9,Y,N,1,*,69250,
cpsnj14_contig_69339,47144,3,Y,N,1,*,69339,
cpsnj14_contig_67462,47074,14,Y,N,2,*,67462,
cpsnj14_contig_67068,46870,9,Y,N,2,*,67068,
cpsnj14_contig_69212,46716,9,Y,N,1,*,69212,
cpsnj14_contig_69380,46643,3,Y,N,1,*,69380,
cpsnj14_contig_69112,46618,6,Y,N,1,*,69112,
cpsnj14_contig_66672,46538,11,Y,N,2,*,66672,
cpsnj14_contig_69191,46468,9,Y,N,1,*,69191,
cpsnj14_contig_14368,46409,19,Y,N,3,*,14368,
cpsnj14_contig_4050,46032,6,Y,Y,2,*,4050,
cpsnj14_contig_69277,45971,5,Y,Y,1,*,69277,
cpsnj14_contig_69130,45769,24,Y,N,4,*,69130,
cpsnj14_contig_69034,45653,7,Y,N,1,*,69034,
cpsnj14_contig_69356,45465,4,Y,N,1,*,69356,
cpsnj14_contig_26474,45359,5,Y,Y,2,272,26474,
cpsnj14_contig_19933,44810,6,Y,N,1,*,19933,
cpsnj14_contig_66784,44558,4,Y,N,1,*,66784,
cpsnj14_contig_53870,44452,5,Y,N,1,*,53870,
cpsnj14_contig_68384,44183,10,Y,N,1,*,68384,
cpsnj14_contig_59452,44131,7,Y,N,1,*,59452,
cpsnj14_contig_68141,44103,7,Y,N,1,*,68141,
cpsnj14_contig_69359,43989,12,Y,N,1,*,69359,
cpsnj14_contig_68690,43982,5,Y,N,1,*,68690,
cpsnj14_contig_67236,43861,6,Y,N,1,*,67236,
cpsnj14_contig_68398,43835,9,Y,N,2,*,68398,
cpsnj14_contig_69221,43834,8,Y,N,1,*,69221,
cpsnj14_contig_68656,43649,15,Y,N,2,*,68656,
cpsnj14_contig_69382,43229,3,Y,N,1,*,69382,
cpsnj14_contig_67355,43118,4,Y,N,1,*,67355,
cpsnj14_contig_64650,42853,5,Y,N,1,*,64650,
cpsnj14_contig_69336,42845,7,Y,N,1,*,69336,
cpsnj14_contig_68494,42831,3,Y,Y,1,*,68494,
cpsnj14_contig_13366,42760,10,Y,N,1,*,13366,
cpsnj14_contig_69341,42566,5,Y,N,1,*,69341,
cpsnj14_contig_67561,42439,12,Y,N,2,*,67561,
cpsnj14_contig_68772,42390,20,Y,N,4,*,68772,
cpsnj14_contig_69385,42387,12,Y,N,2,*,69385,
cpsnj14_contig_69305,42380,11,Y,N,2,*,69305,
cpsnj14_contig_69262,42150,4,Y,Y,1,*,69262,
cpsnj14_contig_68743,42054,28,Y,N,5,*,68743,
cpsnj14_contig_69230,41927,5,Y,N,1,*,69230,
cpsnj14_contig_69121,41911,5,Y,N,1,*,69121,
cpsnj14_contig_64882,41868,5,Y,N,1,*,64882,
cpsnj14_contig_69297,41838,9,Y,N,1,*,69297,
cpsnj14_contig_6840,41804,24,Y,N,4,*,6840,
cpsnj14_contig_66632,41773,5,Y,N,1,*,66632,
cpsnj14_contig_39021,41655,19,Y,N,2,*,39021,
cpsnj14_contig_68521,41582,8,Y,N,1,*,68521,
cpsnj14_contig_69092,41524,5,Y,N,1,*,69092,
cpsnj14_contig_69389,41430,5,Y,N,1,*,69389,
cpsnj14_contig_69231,41303,5,Y,N,1,*,69231,
cpsnj14_contig_69353,41250,4,Y,N,1,*,69353,
cpsnj14_contig_6841,41142,4,Y,N,1,*,6841,
cpsnj14_contig_67577,40958,3,Y,Y,1,*,67577,
cpsnj14_contig_19849,40693,22,Y,N,4,*,19849,
cpsnj14_contig_25845,40683,20,Y,Y,4,264,25845,
cpsnj14_contig_65094,40571,4,Y,N,1,*,65094,
cpsnj14_contig_68921,40549,14,Y,N,2,*,68921,
cpsnj14_contig_68931,40481,6,Y,N,1,*,68931,
cpsnj14_contig_64948,40207,6,Y,N,1,*,64948,
cpsnj14_contig_69333,40072,8,Y,N,1,*,69333,
cpsnj14_contig_69370,39844,5,Y,N,1,*,69370,
cpsnj14_contig_42039,39789,18,Y,N,2,*,42039,
cpsnj14_contig_26314,39705,4,Y,Y,1,270,26314,
cpsnj14_contig_68518,39570,6,Y,N,1,*,68518,
cpsnj14_contig_2851,39479,3,Y,N,1,*,2851,
cpsnj14_contig_68798,39370,7,Y,N,1,*,68798,
cpsnj14_contig_64710,39317,5,Y,N,1,*,64710,
cpsnj14_contig_68925,39270,6,Y,N,1,*,68925,
cpsnj14_contig_68948,39213,6,Y,N,1,*,68948,
cpsnj14_contig_68299,39210,3,Y,N,1,*,68299,
cpsnj14_contig_60187,39067,7,Y,N,1,*,60187,
cpsnj14_contig_64562,38992,15,Y,N,3,*,64562,
cpsnj14_contig_20708,38785,17,Y,N,3,*,20708,
cpsnj14_contig_24375,38632,11,Y,N,1,*,24375,
cpsnj14_contig_17467,38505,3,Y,Y,1,186,17467,
cpsnj14_contig_69032,38430,7,Y,N,1,*,69032,
cpsnj14_contig_69311,38418,20,Y,N,3,*,69311,
cpsnj14_contig_69151,38301,7,Y,N,1,*,69151,
cpsnj14_contig_65788,37792,10,Y,N,2,*,65788,
cpsnj14_contig_65084,37504,9,Y,N,1,*,65084,
cpsnj14_contig_69314,37313,10,Y,N,1,*,69314,
cpsnj14_contig_69120,37168,4,Y,N,1,*,69120,
cpsnj14_contig_65238,37007,3,Y,Y,1,*,65238,
cpsnj14_contig_68687,36811,6,Y,N,1,*,68687,
cpsnj14_contig_21899,36786,7,Y,Y,1,224,21899,
cpsnj14_contig_41451,35910,11,Y,N,1,*,41451,
cpsnj14_contig_65337,35647,9,Y,Y,1,460,65337,
cpsnj14_contig_12569,34736,8,Y,N,1,*,12569,
cpsnj14_contig_69150,34723,6,Y,N,1,*,69150,
cpsnj14_contig_68962,33762,12,Y,N,2,*,68962,
cpsnj14_contig_64665,33401,8,Y,N,1,*,64665,
cpsnj14_contig_69176,32557,18,Y,N,2,*,69176,
cpsnj14_contig_68781,32206,13,Y,N,2,*,68781,
cpsnj14_contig_69169,31867,6,Y,Y,2,*,69169,
cpsnj14_contig_43223,31659,5,Y,Y,1,400,43223,
cpsnj14_contig_68864,31462,5,Y,N,1,*,68864,
cpsnj14_contig_39267,31170,6,Y,Y,1,368,39267,
cpsnj14_contig_2390,30289,3,Y,Y,1,24,2390,
cpsnj14_contig_54221,30147,4,Y,Y,1,436,54221,
cpsnj14_contig_69331,30105,32,Y,N,6,*,69331,
cpsnj14_contig_22520,30001,4,Y,Y,1,232,22520,
cpsnj14_contig_51838,29941,4,Y,N,1,*,51838,
cpsnj14_contig_2686,28777,44,Y,Y,8,6204,2686,
cpsnj14_contig_64567,28586,5,Y,N,1,*,64567,
cpsnj14_contig_27837,28253,5,Y,Y,1,282,27837,
cpsnj14_contig_34913,27378,3,Y,Y,1,8408,34913,
cpsnj14_contig_69043,27318,15,Y,N,1,*,69043,
cpsnj14_contig_23408,26452,3,Y,Y,1,7952,23408,
cpsnj14_contig_19043,26365,6,Y,N,1,*,19043,
cpsnj14_contig_68836,26011,5,Y,N,1,*,68836,
cpsnj14_contig_11268,25978,6,Y,N,1,*,11268,
cpsnj14_contig_29686,25861,3,Y,Y,1,300,29686,
cpsnj14_contig_25237,25570,8,Y,Y,1,260,25237,
cpsnj14_contig_65956,25365,13,Y,Y,2,472,65956,
cpsnj14_contig_68918,25329,4,Y,N,1,*,68918,
cpsnj14_contig_69190,25165,13,Y,N,2,*,69190,
cpsnj14_contig_16241,24431,3,Y,Y,1,162,16241,
cpsnj14_contig_69189,24167,59,Y,N,11,*,69189,
cpsnj14_contig_67562,23872,3,Y,Y,1,*,67562,
cpsnj14_contig_22155,23631,3,Y,Y,1,226,22155,
cpsnj14_contig_65635,23503,10,Y,N,2,*,65635,
cpsnj14_contig_69100,23262,7,Y,N,1,*,69100,
cpsnj14_contig_68895,23253,10,Y,N,2,*,68895,
cpsnj14_contig_67328,23130,5,Y,N,1,*,67328,
cpsnj14_contig_66351,22922,4,Y,Y,2,478,66351,
cpsnj14_contig_23582,22845,3,Y,Y,1,7974,23582,
cpsnj14_contig_17388,22459,4,Y,Y,1,182,17388,
cpsnj14_contig_34878,22418,9,Y,Y,1,8404,34878,
cpsnj14_contig_18793,22178,27,Y,Y,4,7690,18793,
cpsnj14_contig_15548,20390,3,Y,Y,1,*,15548,
cpsnj14_contig_68519,19063,9,Y,N,1,*,68519,
cpsnj14_contig_31719,19053,3,Y,Y,1,320,31719,
cpsnj14_contig_69386,18893,7,Y,N,1,*,69386,
cpsnj14_contig_68788,18055,17,Y,N,2,*,68788,
cpsnj14_contig_7175,17566,3,Y,Y,1,80,7175,
cpsnj14_contig_27039,17091,4,Y,Y,2,278,27039,
cpsnj14_contig_41857,16685,3,Y,Y,1,386,41857,
cpsnj14_contig_47531,16125,14,Y,N,2,*,47531,
cpsnj14_contig_67814,16091,4,Y,Y,4,514,67814,
cpsnj14_contig_54455,14156,5,Y,N,1,*,54455,
cpsnj14_contig_29145,13814,4,Y,Y,1,294,29145,
cpsnj14_contig_69080,13771,5,Y,N,1,*,69080,
cpsnj14_contig_2077,13451,14,Y,Y,3,20,2077,
cpsnj14_contig_54227,13211,3,Y,N,1,*,54227,
cpsnj14_contig_67864,13095,6,Y,N,1,*,67864,
cpsnj14_contig_68844,12441,68,Y,Y,12,*,68844,
cpsnj14_contig_4744,12183,3,Y,Y,1,8966,4744,
cpsnj14_contig_37846,12144,6,Y,Y,1,7642,37846,
cpsnj14_contig_24370,12097,6,Y,Y,2,6518,24370,
cpsnj14_contig_9066,12063,37,Y,N,7,*,9066,
cpsnj14_contig_24103,10986,10,Y,Y,2,8012,24103,
cpsnj14_contig_15047,10769,10,Y,Y,2,7276,15047,
cpsnj14_contig_37266,10599,4,Y,Y,1,350,37266,
cpsnj14_contig_69325,10329,11,Y,N,2,*,69325,
cpsnj14_contig_42883,10191,6,Y,Y,1,8610,42883,
cpsnj14_contig_28512,10135,5,Y,Y,1,11594,28512,
cpsnj14_contig_49249,9996,3,Y,Y,1,5954,49249,
cpsnj14_contig_24397,9964,7,Y,Y,1,8026,24397,
cpsnj14_contig_30437,9791,6,Y,Y,1,8254,30437,
cpsnj14_contig_15257,9595,10,Y,Y,2,8852,15257,
cpsnj14_contig_39757,9588,3,Y,Y,1,372,39757,
cpsnj14_contig_8567,9278,3,Y,Y,1,100,8567,
cpsnj14_contig_17543,9095,3,Y,Y,1,9174,17543,
cpsnj14_contig_53896,8951,5,Y,Y,1,8132,53896,
cpsnj14_contig_16886,8898,3,Y,Y,1,7542,16886,
cpsnj14_contig_67029,8666,7,Y,N,1,*,67029,
cpsnj14_contig_4865,8603,3,Y,Y,1,58,4865,
cpsnj14_contig_42980,7949,3,Y,Y,1,9348,42980,
cpsnj14_contig_2266,7311,4,Y,Y,1,6146,2266,
cpsnj14_contig_48200,6980,16,Y,N,2,*,48200,
cpsnj14_contig_67675,6300,5,Y,N,1,*,67675,
cpsnj14_contig_4700,6131,3,Y,Y,1,56,4700,
cpsnj14_contig_30612,6006,5,Y,N,1,*,30612,
cpsnj14_contig_55364,5819,7,Y,Y,1,7998,55364,
cpsnj14_contig_39451,5745,12,Y,N,2,*,39451,
cpsnj14_contig_66576,5694,4,Y,Y,1,7704,66576,
cpsnj14_contig_65292,5496,3,Y,Y,1,9000,65292,
cpsnj14_contig_66700,4530,7,Y,Y,1,7756,66700,
cpsnj14_contig_39717,4479,6,Y,Y,1,8326,39717,
cpsnj14_contig_42582,2891,3,Y,Y,1,7912,42582,
cpsnj14_contig_8550,2490,22,Y,Y,4,6882,8550,
cpsnj14_contig_64652,2319,3,Y,Y,1,444,64652,
cpsnj14_contig_3046,2314,3,Y,Y,1,6268,3046,
cpsnj14_contig_17145,2104,3,Y,Y,1,11456,17145,
cpsnj14_contig_23304,1598,3,Y,Y,1,8628,23304,
cpsnj14_contig_5508,918,9,Y,Y,1,6564,5508,
cpsnj14_contig_15069,906,11,Y,Y,2,5952,15069,
cpsnj14_contig_20849,786,3,Y,Y,1,7794,20849,
cpsnj14_contig_6191,749,9,Y,Y,1,8988,6191,
cpsnj14_contig_37242,702,81,Y,Y,15,*,37242,
cpsnj14_contig_63625,701,3,Y,Y,1,*,63625,
cpsnj14_contig_395,676,4,Y,Y,1,5932,395,
cpsnj14_contig_42836,652,22,Y,Y,4,*,42836,
cpsnj14_contig_3831,642,5,Y,Y,1,6384,3831,
cpsnj15_contig_25612,185143,17,Y,N,4,*,25612,
cpsnj15_contig_67157,139530,3,Y,N,1,*,67157,
cpsnj15_contig_60910,108395,7,Y,N,1,*,60910,
cpsnj15_contig_74316,97154,3,Y,N,1,*,74316,
cpsnj15_contig_76051,71045,11,Y,N,3,*,76051,
cpsnj15_contig_73636,64788,7,Y,N,2,*,73636,
cpsnj15_contig_76199,62817,4,Y,N,1,*,76199,
cpsnj15_contig_76134,61699,6,Y,N,1,*,76134,
cpsnj15_contig_76163,57389,7,Y,N,2,*,76163,
cpsnj15_contig_76088,56719,5,Y,N,1,*,76088,
cpsnj15_contig_20094,55068,8,Y,N,2,*,20094,
cpsnj15_contig_26345,54749,19,Y,N,4,*,26345,
cpsnj15_contig_26346,54626,21,Y,N,5,*,26346,
cpsnj15_contig_9193,54269,9,Y,N,1,*,9193,
cpsnj15_contig_76324,51092,11,Y,N,2,*,76324,
cpsnj15_contig_63417,49090,3,Y,Y,1,*,63417,
cpsnj15_contig_67001,45815,4,Y,Y,2,*,67001,
cpsnj15_contig_76309,45372,3,Y,Y,1,*,76309,
cpsnj15_contig_76253,41149,5,Y,N,1,*,76253,
cpsnj15_contig_76252,40357,7,Y,N,1,*,76252,
cpsnj15_contig_76307,40016,8,Y,N,2,*,76307,
cpsnj15_contig_44434,39273,4,Y,N,1,*,44434,
cpsnj15_contig_76057,36940,14,Y,N,3,*,76057,
cpsnj15_contig_76091,36846,15,Y,N,4,*,76091,
cpsnj15_contig_76339,36415,8,Y,N,2,*,76339,
cpsnj15_contig_75444,36384,6,Y,N,1,*,75444,
cpsnj15_contig_76325,35280,8,Y,N,2,*,76325,
cpsnj15_contig_74798,32336,5,Y,Y,2,*,74798,
cpsnj15_contig_78,27641,5,Y,Y,1,*,78,
cpsnj15_contig_73044,26728,4,Y,N,1,*,73044,
cpsnj15_contig_65023,21253,3,Y,Y,1,3346,65023,
cpsnj15_contig_73179,20784,3,Y,Y,1,146,73179,
cpsnj15_contig_34594,17795,3,Y,Y,1,3058,34594,
cpsnj15_contig_74008,17794,3,Y,Y,1,*,74008,
cpsnj15_contig_75927,17396,4,Y,N,1,*,75927,
cpsnj15_contig_76304,17092,9,Y,N,2,*,76304,
cpsnj15_contig_14706,16968,3,Y,Y,1,3286,14706,
cpsnj15_contig_33941,16953,9,Y,Y,3,*,33941,
cpsnj15_contig_40836,16894,8,Y,N,1,*,40836,
cpsnj15_contig_73656,16521,17,Y,N,4,*,73656,
cpsnj15_contig_32687,16129,6,Y,N,1,*,32687,
cpsnj15_contig_74952,15726,10,Y,N,2,*,74952,
cpsnj15_contig_75836,14796,9,Y,N,2,*,75836,
cpsnj15_contig_74451,14713,4,Y,N,1,*,74451,
cpsnj15_contig_4337,14695,5,Y,Y,1,3780,4337,
cpsnj15_contig_72909,12108,16,Y,N,3,*,72909,
cpsnj15_contig_19357,11591,12,Y,Y,2,3404,19357,
cpsnj15_contig_69999,11153,7,Y,N,1,*,69999,
cpsnj15_contig_65143,9957,3,Y,Y,1,3164,65143,
cpsnj15_contig_26483,9024,6,Y,N,1,*,26483,
cpsnj15_contig_50248,8426,4,Y,Y,1,3868,50248,
cpsnj15_contig_22345,7752,5,Y,Y,1,3338,22345,
cpsnj15_contig_48880,7356,3,Y,Y,1,4700,48880,
cpsnj15_contig_74939,7254,8,Y,N,2,*,74939,
cpsnj15_contig_47902,7043,3,Y,Y,1,3778,47902,
cpsnj15_contig_68586,7028,9,Y,N,2,*,68586,
cpsnj15_contig_60134,7009,8,Y,N,1,*,60134,
cpsnj15_contig_75935,6756,8,Y,N,2,*,75935,
cpsnj15_contig_70676,6468,7,Y,N,2,*,70676,
cpsnj15_contig_18612,6387,4,Y,Y,1,3386,18612,
cpsnj15_contig_75931,6382,6,Y,N,1,*,75931,
cpsnj15_contig_2261,6260,3,Y,Y,1,3764,2261,
cpsnj15_contig_73877,5853,20,Y,N,4,*,73877,
cpsnj15_contig_76319,5830,9,Y,N,1,*,76319,
cpsnj15_contig_2152,5490,19,Y,Y,4,*,2152,
cpsnj15_contig_74156,5431,4,Y,N,1,*,74156,
cpsnj15_contig_59770,5210,5,Y,N,1,*,59770,
cpsnj15_contig_51381,5139,5,Y,N,1,*,51381,
cpsnj15_contig_47603,4977,5,Y,Y,1,*,47603,
cpsnj15_contig_75847,4968,6,Y,Y,1,*,75847,
cpsnj15_contig_75005,4802,8,Y,Y,1,*,75005,
cpsnj15_contig_65981,4708,20,Y,Y,5,*,65981,
cpsnj15_contig_57833,4535,20,Y,Y,4,*,57833,
cpsnj15_contig_74432,4513,5,Y,Y,1,*,74432,
cpsnj15_contig_25158,4437,6,Y,Y,1,*,25158,
cpsnj15_contig_75014,3451,3,Y,Y,1,3570,75014,
cpsnj15_contig_1221,3146,19,Y,Y,5,*,1221,
cpsnj15_contig_73287,2713,7,Y,Y,1,2946,73287,
cpsnj15_contig_48081,1462,22,Y,Y,5,*,48081,
cpsnj15_contig_5097,823,13,Y,Y,6,20,5097,
cpsnj15_contig_41925,648,123,Y,Y,30,*,41925,
cpsnj15_contig_18464,625,4,Y,Y,1,3380,18464,
cpsnj15_contig_51081,395,3,Y,Y,1,3724,51081,
cpsnj16_contig_51993,107967,9,Y,N,2,*,51993,
cpsnj16_contig_49800,106466,34,Y,N,6,*,49800,
cpsnj16_contig_52001,95618,19,Y,N,3,*,52001,
cpsnj16_contig_50525,75962,5,Y,N,1,*,50525,
cpsnj16_contig_51976,75181,7,Y,N,1,*,51976,
cpsnj16_contig_51010,72704,17,Y,N,3,*,51010,
cpsnj16_contig_51385,71910,4,Y,N,1,*,51385,
cpsnj16_contig_23306,69542,21,Y,N,3,*,23306,
cpsnj16_contig_49786,69023,25,Y,N,5,*,49786,
cpsnj16_contig_51183,68855,15,Y,N,2,*,51183,
cpsnj16_contig_11925,67935,11,Y,N,1,*,11925,
cpsnj16_contig_51250,66945,9,Y,N,2,*,51250,
