Record	GBK	Record_Type	Record_Number	CC	Family
sample7_SemiBin_80.fa.gz_k141_5146893.region001.gbk_region_1	sample7_SemiBin_80.fa.gz_k141_5146893.region001	region	1	99	FAM_00073
sample23_SemiBin_27.fa.gz_k141_278276.region001.gbk_region_1	sample23_SemiBin_27.fa.gz_k141_278276.region001	region	1	99	FAM_00073
sample22_SemiBin_88.fa.gz_k141_3154473.region001.gbk_region_1	sample22_SemiBin_88.fa.gz_k141_3154473.region001	region	1	99	FAM_00073
sample15_SemiBin_268.fa.gz_k141_930491.region001.gbk_region_1	sample15_SemiBin_268.fa.gz_k141_930491.region001	region	1	99	FAM_00073
sample2_SemiBin_46.fa.gz_k141_1627603.region001.gbk_region_1	sample2_SemiBin_46.fa.gz_k141_1627603.region001	region	1	99	FAM_00073
sample5_SemiBin_98.fa.gz_k141_2424229.region001.gbk_region_1	sample5_SemiBin_98.fa.gz_k141_2424229.region001	region	1	103	FAM_00074
sample18_SemiBin_55.fa.gz_k141_3976210.region001.gbk_region_1	sample18_SemiBin_55.fa.gz_k141_3976210.region001	region	1	103	FAM_00074
snj03_SemiBin_41.fa.gz_k141_2255481.region001.gbk_region_1	snj03_SemiBin_41.fa.gz_k141_2255481.region001	region	1	103	FAM_00074
cpsnj03_SemiBin_81.fa.gz_k141_474300.region001.gbk_region_1	cpsnj03_SemiBin_81.fa.gz_k141_474300.region001	region	1	103	FAM_00074
snj11_SemiBin_101.fa.gz_k141_552545.region001.gbk_region_1	snj11_SemiBin_101.fa.gz_k141_552545.region001	region	1	103	FAM_00074
sample18_SemiBin_188.fa.gz_k141_364900.region001.gbk_region_1	sample18_SemiBin_188.fa.gz_k141_364900.region001	region	1	103	FAM_00074
sample26_SemiBin_48.fa.gz_k141_29877.region001.gbk_region_1	sample26_SemiBin_48.fa.gz_k141_29877.region001	region	1	103	FAM_00075
sample6_SemiBin_13.fa.gz_k141_206214.region001.gbk_region_1	sample6_SemiBin_13.fa.gz_k141_206214.region001	region	1	103	FAM_00075
sample2_SemiBin_18.fa.gz_k141_513313.region001.gbk_region_1	sample2_SemiBin_18.fa.gz_k141_513313.region001	region	1	103	FAM_00075
sample13_SemiBin_7.fa.gz_k141_3849636.region001.gbk_region_1	sample13_SemiBin_7.fa.gz_k141_3849636.region001	region	1	103	FAM_00075
cpsnj03_SemiBin_69.fa.gz_k141_1366607.region001.gbk_region_1	cpsnj03_SemiBin_69.fa.gz_k141_1366607.region001	region	1	103	FAM_00075
sample21_SemiBin_19.fa.gz_k141_3732264.region001.gbk_region_1	sample21_SemiBin_19.fa.gz_k141_3732264.region001	region	1	103	FAM_00075
snj08_SemiBin_80.fa.gz_k141_1794604.region001.gbk_region_1	snj08_SemiBin_80.fa.gz_k141_1794604.region001	region	1	103	FAM_00075
sample22_SemiBin_99.fa.gz_k141_142912.region001.gbk_region_1	sample22_SemiBin_99.fa.gz_k141_142912.region001	region	1	103	FAM_00075
cpsnj03_SemiBin_40.fa.gz_k141_2321807.region001.gbk_region_1	cpsnj03_SemiBin_40.fa.gz_k141_2321807.region001	region	1	103	FAM_00075
sample13_SemiBin_63.fa.gz_k141_296182.region001.gbk_region_1	sample13_SemiBin_63.fa.gz_k141_296182.region001	region	1	103	FAM_00076
sample24_SemiBin_58.fa.gz_k141_3994456.region001.gbk_region_1	sample24_SemiBin_58.fa.gz_k141_3994456.region001	region	1	103	FAM_00076
sample6_SemiBin_65.fa.gz_k141_5981778.region001.gbk_region_1	sample6_SemiBin_65.fa.gz_k141_5981778.region001	region	1	103	FAM_00076
snj03_SemiBin_24.fa.gz_k141_2028763.region001.gbk_region_1	snj03_SemiBin_24.fa.gz_k141_2028763.region001	region	1	103	FAM_00076
snj08_SemiBin_20.fa.gz_k141_2288883.region001.gbk_region_1	snj08_SemiBin_20.fa.gz_k141_2288883.region001	region	1	103	FAM_00076
cpsnj13_SemiBin_103.fa.gz_k141_2130261.region001.gbk_region_1	cpsnj13_SemiBin_103.fa.gz_k141_2130261.region001	region	1	103	FAM_00076
sample17_SemiBin_16.fa.gz_k141_6335972.region001.gbk_region_1	sample17_SemiBin_16.fa.gz_k141_6335972.region001	region	1	103	FAM_00077
sample1_SemiBin_57.fa.gz_k141_2179472.region001.gbk_region_1	sample1_SemiBin_57.fa.gz_k141_2179472.region001	region	1	103	FAM_00077
cpsnj09_SemiBin_43.fa.gz_k141_3285518.region001.gbk_region_1	cpsnj09_SemiBin_43.fa.gz_k141_3285518.region001	region	1	103	FAM_00077
sample28_SemiBin_15.fa.gz_k141_3822094.region001.gbk_region_1	sample28_SemiBin_15.fa.gz_k141_3822094.region001	region	1	103	FAM_00077
cpsnj13_SemiBin_67.fa.gz_k141_3732219.region001.gbk_region_1	cpsnj13_SemiBin_67.fa.gz_k141_3732219.region001	region	1	103	FAM_00078
cpsnj09_SemiBin_131.fa.gz_k141_2377841.region001.gbk_region_1	cpsnj09_SemiBin_131.fa.gz_k141_2377841.region001	region	1	103	FAM_00078
snj11_SemiBin_109.fa.gz_k141_1805747.region001.gbk_region_1	snj11_SemiBin_109.fa.gz_k141_1805747.region001	region	1	103	FAM_00078
cpsnj10_SemiBin_176.fa.gz_k141_2076458.region001.gbk_region_1	cpsnj10_SemiBin_176.fa.gz_k141_2076458.region001	region	1	103	FAM_00078
snj14_SemiBin_21.fa.gz_k141_1650179.region001.gbk_region_1	snj14_SemiBin_21.fa.gz_k141_1650179.region001	region	1	103	FAM_00078
cpsnj11_SemiBin_99.fa.gz_k141_4005508.region001.gbk_region_1	cpsnj11_SemiBin_99.fa.gz_k141_4005508.region001	region	1	103	FAM_00078
snj15_SemiBin_3.fa.gz_k141_1526479.region001.gbk_region_1	snj15_SemiBin_3.fa.gz_k141_1526479.region001	region	1	103	FAM_00078
snj11_SemiBin_138.fa.gz_k141_1419821.region001.gbk_region_1	snj11_SemiBin_138.fa.gz_k141_1419821.region001	region	1	103	FAM_00079
snj19_SemiBin_92.fa.gz_k141_1921043.region001.gbk_region_1	snj19_SemiBin_92.fa.gz_k141_1921043.region001	region	1	103	FAM_00079
cpsnj11_SemiBin_46.fa.gz_k141_4058858.region001.gbk_region_1	cpsnj11_SemiBin_46.fa.gz_k141_4058858.region001	region	1	103	FAM_00079
snj03_SemiBin_95.fa.gz_k141_1972052.region001.gbk_region_1	snj03_SemiBin_95.fa.gz_k141_1972052.region001	region	1	103	FAM_00079
snj20_SemiBin_84.fa.gz_k141_102156.region001.gbk_region_1	snj20_SemiBin_84.fa.gz_k141_102156.region001	region	1	103	FAM_00079
cpsnj01_SemiBin_41.fa.gz_k141_2003145.region001.gbk_region_1	cpsnj01_SemiBin_41.fa.gz_k141_2003145.region001	region	1	103	FAM_00079
snj11_SemiBin_138.fa.gz_k141_1084027.region001.gbk_region_1	snj11_SemiBin_138.fa.gz_k141_1084027.region001	region	1	103	FAM_00079
cpsnj11_SemiBin_46.fa.gz_k141_1913454.region001.gbk_region_1	cpsnj11_SemiBin_46.fa.gz_k141_1913454.region001	region	1	103	FAM_00079
cpsnj03_SemiBin_40.fa.gz_k141_633139.region001.gbk_region_1	cpsnj03_SemiBin_40.fa.gz_k141_633139.region001	region	1	103	FAM_00079
cpsnj19_SemiBin_78.fa.gz_k141_2883580.region001.gbk_region_1	cpsnj19_SemiBin_78.fa.gz_k141_2883580.region001	region	1	103	FAM_00080
snj03_SemiBin_2.fa.gz_k141_821168.region001.gbk_region_1	snj03_SemiBin_2.fa.gz_k141_821168.region001	region	1	103	FAM_00080
snj11_SemiBin_63.fa.gz_k141_1373348.region001.gbk_region_1	snj11_SemiBin_63.fa.gz_k141_1373348.region001	region	1	103	FAM_00080
snj09_SemiBin_100.fa.gz_k141_2577074.region001.gbk_region_1	snj09_SemiBin_100.fa.gz_k141_2577074.region001	region	1	103	FAM_00080
cpsnj14_SemiBin_26.fa.gz_k141_328350.region001.gbk_region_1	cpsnj14_SemiBin_26.fa.gz_k141_328350.region001	region	1	103	FAM_00080
sample23_SemiBin_5.fa.gz_k141_2681496.region001.gbk_region_1	sample23_SemiBin_5.fa.gz_k141_2681496.region001	region	1	103	FAM_00080
sample3_SemiBin_4.fa.gz_k141_1952270.region001.gbk_region_1	sample3_SemiBin_4.fa.gz_k141_1952270.region001	region	1	103	FAM_00080
snj19_SemiBin_35.fa.gz_k141_1622250.region001.gbk_region_1	snj19_SemiBin_35.fa.gz_k141_1622250.region001	region	1	103	FAM_00080
sample4_SemiBin_36.fa.gz_k141_1254940.region001.gbk_region_1	sample4_SemiBin_36.fa.gz_k141_1254940.region001	region	1	103	FAM_00080
cpsnj13_SemiBin_18.fa.gz_k141_3290707.region001.gbk_region_1	cpsnj13_SemiBin_18.fa.gz_k141_3290707.region001	region	1	103	FAM_00080
sample22_SemiBin_111.fa.gz_k141_5312600.region001.gbk_region_1	sample22_SemiBin_111.fa.gz_k141_5312600.region001	region	1	103	FAM_00080
cpsnj13_SemiBin_15.fa.gz_k141_3213254.region001.gbk_region_1	cpsnj13_SemiBin_15.fa.gz_k141_3213254.region001	region	1	103	FAM_00080
cpsnj03_SemiBin_69.fa.gz_k141_749095.region001.gbk_region_1	cpsnj03_SemiBin_69.fa.gz_k141_749095.region001	region	1	103	FAM_00081
snj02_SemiBin_31.fa.gz_k141_124536.region001.gbk_region_1	snj02_SemiBin_31.fa.gz_k141_124536.region001	region	1	103	FAM_00081
sample22_SemiBin_27.fa.gz_k141_4412261.region001.gbk_region_1	sample22_SemiBin_27.fa.gz_k141_4412261.region001	region	1	103	FAM_00081
sample2_SemiBin_1.fa.gz_k141_2826425.region001.gbk_region_1	sample2_SemiBin_1.fa.gz_k141_2826425.region001	region	1	103	FAM_00081
sample8_SemiBin_31.fa.gz_k141_1402633.region001.gbk_region_1	sample8_SemiBin_31.fa.gz_k141_1402633.region001	region	1	103	FAM_00081
snj03_SemiBin_39.fa.gz_k141_108829.region001.gbk_region_1	snj03_SemiBin_39.fa.gz_k141_108829.region001	region	1	103	FAM_00082
snj03_SemiBin_39.fa.gz_k141_2966522.region001.gbk_region_1	snj03_SemiBin_39.fa.gz_k141_2966522.region001	region	1	103	FAM_00082
sample24_SemiBin_33.fa.gz_k141_3021430.region001.gbk_region_1	sample24_SemiBin_33.fa.gz_k141_3021430.region001	region	1	103	FAM_00082
cpsnj03_SemiBin_81.fa.gz_k141_2272268.region001.gbk_region_1	cpsnj03_SemiBin_81.fa.gz_k141_2272268.region001	region	1	103	FAM_00082
cpsnj03_SemiBin_69.fa.gz_k141_2207360.region001.gbk_region_1	cpsnj03_SemiBin_69.fa.gz_k141_2207360.region001	region	1	103	FAM_00082
cpsnj20_SemiBin_24.fa.gz_k141_671838.region001.gbk_region_1	cpsnj20_SemiBin_24.fa.gz_k141_671838.region001	region	1	103	FAM_00082
snj03_SemiBin_39.fa.gz_k141_89377.region001.gbk_region_1	snj03_SemiBin_39.fa.gz_k141_89377.region001	region	1	103	FAM_00082
snj19_SemiBin_84.fa.gz_k141_1647169.region001.gbk_region_1	snj19_SemiBin_84.fa.gz_k141_1647169.region001	region	1	103	FAM_00082
cpsnj19_SemiBin_53.fa.gz_k141_2588390.region001.gbk_region_1	cpsnj19_SemiBin_53.fa.gz_k141_2588390.region001	region	1	103	FAM_00082
snj19_SemiBin_5.fa.gz_k141_46307.region001.gbk_region_1	snj19_SemiBin_5.fa.gz_k141_46307.region001	region	1	103	FAM_00083
cpsnj03_SemiBin_30.fa.gz_k141_1342727.region001.gbk_region_1	cpsnj03_SemiBin_30.fa.gz_k141_1342727.region001	region	1	103	FAM_00083
snj14_SemiBin_32.fa.gz_k141_2802600.region001.gbk_region_1	snj14_SemiBin_32.fa.gz_k141_2802600.region001	region	1	103	FAM_00083
cpsnj19_SemiBin_24.fa.gz_k141_407071.region001.gbk_region_1	cpsnj19_SemiBin_24.fa.gz_k141_407071.region001	region	1	103	FAM_00083
snj04_SemiBin_8.fa.gz_k141_510142.region001.gbk_region_1	snj04_SemiBin_8.fa.gz_k141_510142.region001	region	1	103	FAM_00083
snj03_SemiBin_16.fa.gz_k141_1544263.region001.gbk_region_1	snj03_SemiBin_16.fa.gz_k141_1544263.region001	region	1	103	FAM_00083
cpsnj20_SemiBin_44.fa.gz_k141_1665768.region001.gbk_region_1	cpsnj20_SemiBin_44.fa.gz_k141_1665768.region001	region	1	103	FAM_00083
snj03_SemiBin_16.fa.gz_k141_486700.region001.gbk_region_1	snj03_SemiBin_16.fa.gz_k141_486700.region001	region	1	103	FAM_00083
snj10_SemiBin_27.fa.gz_k141_583597.region001.gbk_region_1	snj10_SemiBin_27.fa.gz_k141_583597.region001	region	1	103	FAM_00083
cpsnj16_SemiBin_24.fa.gz_k141_3017409.region001.gbk_region_1	cpsnj16_SemiBin_24.fa.gz_k141_3017409.region001	region	1	103	FAM_00083
cpsnj19_SemiBin_24.fa.gz_k141_2611189.region001.gbk_region_1	cpsnj19_SemiBin_24.fa.gz_k141_2611189.region001	region	1	103	FAM_00083
snj11_SemiBin_19.fa.gz_k141_296122.region001.gbk_region_1	snj11_SemiBin_19.fa.gz_k141_296122.region001	region	1	103	FAM_00083
snj14_SemiBin_32.fa.gz_k141_2241984.region001.gbk_region_1	snj14_SemiBin_32.fa.gz_k141_2241984.region001	region	1	103	FAM_00083
cpsnj14_SemiBin_46.fa.gz_k141_2491338.region001.gbk_region_1	cpsnj14_SemiBin_46.fa.gz_k141_2491338.region001	region	1	103	FAM_00083
snj16_SemiBin_48.fa.gz_k141_3108413.region001.gbk_region_1	snj16_SemiBin_48.fa.gz_k141_3108413.region001	region	1	103	FAM_00083
snj19_SemiBin_5.fa.gz_k141_172968.region001.gbk_region_1	snj19_SemiBin_5.fa.gz_k141_172968.region001	region	1	103	FAM_00083
snj09_SemiBin_106.fa.gz_k141_1001739.region001.gbk_region_1	snj09_SemiBin_106.fa.gz_k141_1001739.region001	region	1	103	FAM_00084
cpsnj14_SemiBin_46.fa.gz_k141_618030.region001.gbk_region_1	cpsnj14_SemiBin_46.fa.gz_k141_618030.region001	region	1	103	FAM_00084
snj09_SemiBin_54.fa.gz_k141_1279693.region001.gbk_region_1	snj09_SemiBin_54.fa.gz_k141_1279693.region001	region	1	103	FAM_00085
sample27_SemiBin_29.fa.gz_k141_1748885.region001.gbk_region_1	sample27_SemiBin_29.fa.gz_k141_1748885.region001	region	1	103	FAM_00085
sample16_SemiBin_27.fa.gz_k141_4085857.region001.gbk_region_1	sample16_SemiBin_27.fa.gz_k141_4085857.region001	region	1	103	FAM_00085
sample23_SemiBin_98.fa.gz_k141_3083000.region001.gbk_region_1	sample23_SemiBin_98.fa.gz_k141_3083000.region001	region	1	103	FAM_00085
sample16_SemiBin_14.fa.gz_k141_483131.region001.gbk_region_1	sample16_SemiBin_14.fa.gz_k141_483131.region001	region	1	103	FAM_00085
sample7_SemiBin_75.fa.gz_k141_169632.region001.gbk_region_1	sample7_SemiBin_75.fa.gz_k141_169632.region001	region	1	103	FAM_00085
sample2_SemiBin_18.fa.gz_k141_1560147.region001.gbk_region_1	sample2_SemiBin_18.fa.gz_k141_1560147.region001	region	1	103	FAM_00085
sample7_SemiBin_53.fa.gz_k141_5961831.region001.gbk_region_1	sample7_SemiBin_53.fa.gz_k141_5961831.region001	region	1	103	FAM_00085
cpsnj01_SemiBin_41.fa.gz_k141_1759721.region001.gbk_region_1	cpsnj01_SemiBin_41.fa.gz_k141_1759721.region001	region	1	103	FAM_00085
sample27_SemiBin_16.fa.gz_k141_5393667.region001.gbk_region_1	sample27_SemiBin_16.fa.gz_k141_5393667.region001	region	1	103	FAM_00085
sample4_SemiBin_28.fa.gz_k141_2906812.region001.gbk_region_1	sample4_SemiBin_28.fa.gz_k141_2906812.region001	region	1	103	FAM_00085
sample6_SemiBin_155.fa.gz_k141_2966257.region001.gbk_region_1	sample6_SemiBin_155.fa.gz_k141_2966257.region001	region	1	103	FAM_00085
cpsnj20_SemiBin_44.fa.gz_k141_1708222.region001.gbk_region_1	cpsnj20_SemiBin_44.fa.gz_k141_1708222.region001	region	1	103	FAM_00085
cpsnj01_SemiBin_41.fa.gz_k141_94359.region001.gbk_region_1	cpsnj01_SemiBin_41.fa.gz_k141_94359.region001	region	1	103	FAM_00085
sample24_SemiBin_58.fa.gz_k141_1056755.region001.gbk_region_1	sample24_SemiBin_58.fa.gz_k141_1056755.region001	region	1	103	FAM_00086
snj16_SemiBin_7.fa.gz_k141_21260.region001.gbk_region_1	snj16_SemiBin_7.fa.gz_k141_21260.region001	region	1	103	FAM_00086
cpsnj01_SemiBin_41.fa.gz_k141_2224244.region001.gbk_region_1	cpsnj01_SemiBin_41.fa.gz_k141_2224244.region001	region	1	103	FAM_00086
snj03_SemiBin_15.fa.gz_k141_232675.region001.gbk_region_1	snj03_SemiBin_15.fa.gz_k141_232675.region001	region	1	103	FAM_00086
sample5_SemiBin_98.fa.gz_k141_1788020.region001.gbk_region_1	sample5_SemiBin_98.fa.gz_k141_1788020.region001	region	1	103	FAM_00086
sample9_SemiBin_27.fa.gz_k141_2305220.region001.gbk_region_1	sample9_SemiBin_27.fa.gz_k141_2305220.region001	region	1	103	FAM_00087
sample13_SemiBin_10.fa.gz_k141_1381547.region001.gbk_region_1	sample13_SemiBin_10.fa.gz_k141_1381547.region001	region	1	103	FAM_00087
sample17_SemiBin_24.fa.gz_k141_1491686.region001.gbk_region_1	sample17_SemiBin_24.fa.gz_k141_1491686.region001	region	1	103	FAM_00087
snj19_SemiBin_92.fa.gz_k141_1609260.region001.gbk_region_1	snj19_SemiBin_92.fa.gz_k141_1609260.region001	region	1	103	FAM_00087
snj15_SemiBin_0.fa.gz_k141_2426995.region001.gbk_region_1	snj15_SemiBin_0.fa.gz_k141_2426995.region001	region	1	103	FAM_00087
cpsnj19_SemiBin_8.fa.gz_k141_821481.region001.gbk_region_1	cpsnj19_SemiBin_8.fa.gz_k141_821481.region001	region	1	103	FAM_00087
sample6_SemiBin_72.fa.gz_k141_6552967.region001.gbk_region_1	sample6_SemiBin_72.fa.gz_k141_6552967.region001	region	1	103	FAM_00087
sample24_SemiBin_18.fa.gz_k141_5701831.region001.gbk_region_1	sample24_SemiBin_18.fa.gz_k141_5701831.region001	region	1	103	FAM_00087
sample9_SemiBin_27.fa.gz_k141_5231719.region001.gbk_region_1	sample9_SemiBin_27.fa.gz_k141_5231719.region001	region	1	103	FAM_00087
sample17_SemiBin_71.fa.gz_k141_4858271.region001.gbk_region_1	sample17_SemiBin_71.fa.gz_k141_4858271.region001	region	1	103	FAM_00087
snj15_SemiBin_3.fa.gz_k141_76164.region001.gbk_region_1	snj15_SemiBin_3.fa.gz_k141_76164.region001	region	1	103	FAM_00088
snj11_SemiBin_15.fa.gz_k141_574243.region001.gbk_region_1	snj11_SemiBin_15.fa.gz_k141_574243.region001	region	1	103	FAM_00088
snj16_SemiBin_36.fa.gz_k141_1623155.region001.gbk_region_1	snj16_SemiBin_36.fa.gz_k141_1623155.region001	region	1	103	FAM_00088
cpsnj16_SemiBin_6.fa.gz_k141_3434456.region001.gbk_region_1	cpsnj16_SemiBin_6.fa.gz_k141_3434456.region001	region	1	103	FAM_00088
snj20_SemiBin_24.fa.gz_k141_2134703.region001.gbk_region_1	snj20_SemiBin_24.fa.gz_k141_2134703.region001	region	1	103	FAM_00088
snj01_SemiBin_23.fa.gz_k141_268388.region001.gbk_region_1	snj01_SemiBin_23.fa.gz_k141_268388.region001	region	1	103	FAM_00088
snj03_SemiBin_2.fa.gz_k141_1805293.region001.gbk_region_1	snj03_SemiBin_2.fa.gz_k141_1805293.region001	region	1	103	FAM_00088
cpsnj14_SemiBin_142.fa.gz_k141_3596452.region001.gbk_region_1	cpsnj14_SemiBin_142.fa.gz_k141_3596452.region001	region	1	103	FAM_00088
snj13_SemiBin_44.fa.gz_k141_1654942.region001.gbk_region_1	snj13_SemiBin_44.fa.gz_k141_1654942.region001	region	1	103	FAM_00089
cpsnj14_SemiBin_142.fa.gz_k141_106963.region001.gbk_region_1	cpsnj14_SemiBin_142.fa.gz_k141_106963.region001	region	1	103	FAM_00089
cpsnj01_SemiBin_47.fa.gz_k141_2517198.region001.gbk_region_1	cpsnj01_SemiBin_47.fa.gz_k141_2517198.region001	region	1	103	FAM_00089
snj16_SemiBin_7.fa.gz_k141_827562.region001.gbk_region_1	snj16_SemiBin_7.fa.gz_k141_827562.region001	region	1	103	FAM_00089
cpsnj10_SemiBin_138.fa.gz_k141_1887023.region001.gbk_region_1	cpsnj10_SemiBin_138.fa.gz_k141_1887023.region001	region	1	103	FAM_00090
sample29_SemiBin_128.fa.gz_k141_1225476.region001.gbk_region_1	sample29_SemiBin_128.fa.gz_k141_1225476.region001	region	1	103	FAM_00090
sample2_SemiBin_21.fa.gz_k141_1332249.region001.gbk_region_1	sample2_SemiBin_21.fa.gz_k141_1332249.region001	region	1	103	FAM_00090
snj01_SemiBin_45.fa.gz_k141_3057894.region001.gbk_region_1	snj01_SemiBin_45.fa.gz_k141_3057894.region001	region	1	103	FAM_00090
sample13_SemiBin_63.fa.gz_k141_3011083.region001.gbk_region_1	sample13_SemiBin_63.fa.gz_k141_3011083.region001	region	1	103	FAM_00090
snj14_SemiBin_42.fa.gz_k141_995246.region001.gbk_region_1	snj14_SemiBin_42.fa.gz_k141_995246.region001	region	1	103	FAM_00091
cpsnj04_SemiBin_19.fa.gz_k141_155185.region001.gbk_region_1	cpsnj04_SemiBin_19.fa.gz_k141_155185.region001	region	1	103	FAM_00091
cpsnj08_SemiBin_19.fa.gz_k141_155185.region001.gbk_region_1	cpsnj08_SemiBin_19.fa.gz_k141_155185.region001	region	1	103	FAM_00091
sample29_SemiBin_112.fa.gz_k141_5583106.region001.gbk_region_1	sample29_SemiBin_112.fa.gz_k141_5583106.region001	region	1	103	FAM_00091
cpsnj14_SemiBin_111.fa.gz_k141_3741938.region001.gbk_region_1	cpsnj14_SemiBin_111.fa.gz_k141_3741938.region001	region	1	103	FAM_00091
cpsnj03_SemiBin_20.fa.gz_k141_921894.region001.gbk_region_1	cpsnj03_SemiBin_20.fa.gz_k141_921894.region001	region	1	103	FAM_00091
sample13_SemiBin_7.fa.gz_k141_1111238.region001.gbk_region_1	sample13_SemiBin_7.fa.gz_k141_1111238.region001	region	1	103	FAM_00092
sample5_SemiBin_81.fa.gz_k141_2678679.region001.gbk_region_1	sample5_SemiBin_81.fa.gz_k141_2678679.region001	region	1	103	FAM_00092
cpsnj09_SemiBin_86.fa.gz_k141_3145166.region001.gbk_region_1	cpsnj09_SemiBin_86.fa.gz_k141_3145166.region001	region	1	103	FAM_00092
cpsnj14_SemiBin_29.fa.gz_k141_3391876.region001.gbk_region_1	cpsnj14_SemiBin_29.fa.gz_k141_3391876.region001	region	1	103	FAM_00093
cpsnj14_SemiBin_111.fa.gz_k141_2089941.region001.gbk_region_1	cpsnj14_SemiBin_111.fa.gz_k141_2089941.region001	region	1	103	FAM_00093
snj03_SemiBin_41.fa.gz_k141_236430.region001.gbk_region_1	snj03_SemiBin_41.fa.gz_k141_236430.region001	region	1	103	FAM_00093
snj03_SemiBin_72.fa.gz_k141_2015354.region001.gbk_region_1	snj03_SemiBin_72.fa.gz_k141_2015354.region001	region	1	103	FAM_00094
sample29_SemiBin_121.fa.gz_k141_3330748.region001.gbk_region_1	sample29_SemiBin_121.fa.gz_k141_3330748.region001	region	1	103	FAM_00094
sample8_SemiBin_81.fa.gz_k141_1257570.region001.gbk_region_1	sample8_SemiBin_81.fa.gz_k141_1257570.region001	region	1	109	FAM_00095
sample3_SemiBin_17.fa.gz_k141_1595471.region001.gbk_region_1	sample3_SemiBin_17.fa.gz_k141_1595471.region001	region	1	109	FAM_00095
sample4_SemiBin_59.fa.gz_k141_673844.region001.gbk_region_1	sample4_SemiBin_59.fa.gz_k141_673844.region001	region	1	109	FAM_00095
sample26_SemiBin_7.fa.gz_k141_1556359.region001.gbk_region_1	sample26_SemiBin_7.fa.gz_k141_1556359.region001	region	1	109	FAM_00095
sample8_SemiBin_81.fa.gz_k141_1614200.region001.gbk_region_1	sample8_SemiBin_81.fa.gz_k141_1614200.region001	region	1	109	FAM_00095
sample17_SemiBin_55.fa.gz_k141_3612961.region001.gbk_region_1	sample17_SemiBin_55.fa.gz_k141_3612961.region001	region	1	109	FAM_00095
sample18_SemiBin_127.fa.gz_k141_2146450.region001.gbk_region_1	sample18_SemiBin_127.fa.gz_k141_2146450.region001	region	1	109	FAM_00095
sample4_SemiBin_59.fa.gz_k141_3018877.region001.gbk_region_1	sample4_SemiBin_59.fa.gz_k141_3018877.region001	region	1	109	FAM_00095
sample26_SemiBin_7.fa.gz_k141_2477357.region001.gbk_region_1	sample26_SemiBin_7.fa.gz_k141_2477357.region001	region	1	109	FAM_00095
sample18_SemiBin_22.fa.gz_k141_1843945.region001.gbk_region_1	sample18_SemiBin_22.fa.gz_k141_1843945.region001	region	1	109	FAM_00095
snj15_SemiBin_5.fa.gz_k141_1374462.region001.gbk_region_1	snj15_SemiBin_5.fa.gz_k141_1374462.region001	region	1	121	FAM_00096
snj11_SemiBin_119.fa.gz_k141_1669352.region001.gbk_region_1	snj11_SemiBin_119.fa.gz_k141_1669352.region001	region	1	121	FAM_00096
snj15_SemiBin_5.fa.gz_k141_745593.region001.gbk_region_1	snj15_SemiBin_5.fa.gz_k141_745593.region001	region	1	121	FAM_00096
cpsnj13_SemiBin_66.fa.gz_k141_1370065.region001.gbk_region_1	cpsnj13_SemiBin_66.fa.gz_k141_1370065.region001	region	1	121	FAM_00096
cpsnj20_SemiBin_4.fa.gz_k141_1008700.region001.gbk_region_1	cpsnj20_SemiBin_4.fa.gz_k141_1008700.region001	region	1	121	FAM_00096
sample26_SemiBin_46.fa.gz_k141_680659.region001.gbk_region_1	sample26_SemiBin_46.fa.gz_k141_680659.region001	region	1	121	FAM_00096
snj10_SemiBin_41.fa.gz_k141_666889.region001.gbk_region_1	snj10_SemiBin_41.fa.gz_k141_666889.region001	region	1	121	FAM_00096
