genome,score,completeness,contamination,strain_heterogeneity,size,N50,cluster,taxonomy,tax_confidence,cluster_members,closest_cluster_member,furthest_cluster_member,completeness_metric,contamination_metric
cpsnj04_SemiBin_158.fa,40.15377753757018,NA,NA,NA,NA,NA,636_3,NA,NA,1,NA,NA,NA,NA
sample28_SemiBin_23.fa,55.30978843168377,NA,NA,NA,NA,NA,636_4,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_185.fa,51.0994726543972,NA,NA,NA,NA,NA,636_5,NA,NA,1,NA,NA,NA,NA
sample27_SemiBin_77.fa,32.035731902657936,NA,NA,NA,NA,NA,636_6,NA,NA,1,NA,NA,NA,NA
cpsnj03_SemiBin_91.fa,48.1614616418875,NA,NA,NA,NA,NA,636_7,NA,NA,1,NA,NA,NA,NA
cpsnj01_SemiBin_85.fa,38.17639982536202,NA,NA,NA,NA,NA,636_8,NA,NA,1,NA,NA,NA,NA
sample24_SemiBin_1183.fa,47.86157588435143,NA,NA,NA,NA,NA,636_9,NA,NA,1,NA,NA,NA,NA
sample6_SemiBin_66.fa,45.176238489057184,NA,NA,NA,NA,NA,636_10,NA,NA,1,NA,NA,NA,NA
cpsnj02_SemiBin_132.fa,43.62065696134551,NA,NA,NA,NA,NA,636_11,NA,NA,1,NA,NA,NA,NA
sample26_SemiBin_157.fa,41.707535670417656,NA,NA,NA,NA,NA,636_12,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_243.fa,50.03454995394098,NA,NA,NA,NA,NA,636_13,NA,NA,1,NA,NA,NA,NA
cpsnj15_SemiBin_90.fa,31.808569405008907,NA,NA,NA,NA,NA,636_14,NA,NA,1,NA,NA,NA,NA
cpsnj10_SemiBin_361.fa,13.88549535780534,NA,NA,NA,NA,NA,637_0,NA,NA,1,NA,NA,NA,NA
cpsnj16_SemiBin_47.fa,80.96432374702329,NA,NA,NA,NA,NA,638_1,NA,NA,1,NA,NA,NA,NA
snj13_SemiBin_76.fa,51.37680138525508,NA,NA,NA,NA,NA,638_2,NA,NA,1,NA,NA,NA,NA
sample11_SemiBin_27.fa,73.15426905968599,NA,NA,NA,NA,NA,639_1,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_10.fa,90.71948191547432,NA,NA,NA,NA,NA,639_2,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_99.fa,55.81535366479023,NA,NA,NA,NA,NA,639_3,NA,NA,1,NA,NA,NA,NA
sample25_SemiBin_72.fa,54.654657641043016,NA,NA,NA,NA,NA,639_4,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_212.fa,69.51063067792788,NA,NA,NA,NA,NA,639_5,NA,NA,1,NA,NA,NA,NA
sample22_SemiBin_249.fa,54.49239690507295,NA,NA,NA,NA,NA,639_6,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_309.fa,37.046179481897695,NA,NA,NA,NA,NA,639_7,NA,NA,1,NA,NA,NA,NA
sample30_SemiBin_10.fa,50.62579884142924,NA,NA,NA,NA,NA,640_1,NA,NA,1,NA,NA,NA,NA
sample5_SemiBin_39.fa,69.34125351118347,NA,NA,NA,NA,NA,640_2,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_220.fa,49.21110700879328,NA,NA,NA,NA,NA,640_3,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_32.fa,51.89350819152467,NA,NA,NA,NA,NA,640_4,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_263.fa,45.34987176143869,NA,NA,NA,NA,NA,640_5,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_312.fa,55.70802797043105,NA,NA,NA,NA,NA,640_6,NA,NA,1,NA,NA,NA,NA
sample6_SemiBin_82.fa,44.56484304869521,NA,NA,NA,NA,NA,640_7,NA,NA,1,NA,NA,NA,NA
sample2_SemiBin_58.fa,55.0647518022256,NA,NA,NA,NA,NA,640_8,NA,NA,1,NA,NA,NA,NA
cpsnj13_SemiBin_6.fa,80.59855637575296,NA,NA,NA,NA,NA,641_1,NA,NA,4,99.19,99.04,NA,NA
cpsnj14_SemiBin_16.fa,70.56195573332879,NA,NA,NA,NA,NA,641_2,NA,NA,1,NA,NA,NA,NA
cpsnj11_SemiBin_235.fa,57.72323907738933,NA,NA,NA,NA,NA,641_3,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_323.fa,19.35194127886884,NA,NA,NA,NA,NA,642_1,NA,NA,1,NA,NA,NA,NA
sample22_SemiBin_162.fa,67.8457378004739,NA,NA,NA,NA,NA,642_2,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_215.fa,45.43818558714625,NA,NA,NA,NA,NA,642_3,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_119.fa,30.328490021692858,NA,NA,NA,NA,NA,642_4,NA,NA,1,NA,NA,NA,NA
sample26_SemiBin_205.fa,37.72758226586328,NA,NA,NA,NA,NA,642_5,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_289.fa,48.25891660486612,NA,NA,NA,NA,NA,643_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_105.fa,45.62907103491887,NA,NA,NA,NA,NA,644_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_101.fa,43.19589651046899,NA,NA,NA,NA,NA,645_0,NA,NA,1,NA,NA,NA,NA
cpsnj15_SemiBin_127.fa,41.48421490947159,NA,NA,NA,NA,NA,646_1,NA,NA,1,NA,NA,NA,NA
sample6_SemiBin_25.fa,49.39624950666969,NA,NA,NA,NA,NA,646_2,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_221.fa,51.54449527923773,NA,NA,NA,NA,NA,646_3,NA,NA,1,NA,NA,NA,NA
cpsnj03_SemiBin_16.fa,50.948261174927765,NA,NA,NA,NA,NA,646_4,NA,NA,1,NA,NA,NA,NA
cpsnj19_SemiBin_118.fa,53.32525675004877,NA,NA,NA,NA,NA,646_5,NA,NA,1,NA,NA,NA,NA
sample24_SemiBin_2.fa,73.16117737139187,NA,NA,NA,NA,NA,646_6,NA,NA,1,NA,NA,NA,NA
sample25_SemiBin_227.fa,34.3399404130627,NA,NA,NA,NA,NA,646_7,NA,NA,1,NA,NA,NA,NA
cpsnj04_SemiBin_32.fa,79.59240232434684,NA,NA,NA,NA,NA,646_8,NA,NA,1,NA,NA,NA,NA
snj04_SemiBin_46.fa,36.50122956225042,NA,NA,NA,NA,NA,646_9,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_102.fa,37.85535998636308,NA,NA,NA,NA,NA,646_10,NA,NA,1,NA,NA,NA,NA
snj03_SemiBin_97.fa,36.47364263222267,NA,NA,NA,NA,NA,646_11,NA,NA,1,NA,NA,NA,NA
cpsnj02_SemiBin_37.fa,46.62274124899107,NA,NA,NA,NA,NA,646_12,NA,NA,1,NA,NA,NA,NA
snj20_SemiBin_34.fa,52.093646891606326,NA,NA,NA,NA,NA,646_13,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_32.fa,74.03567953308352,NA,NA,NA,NA,NA,647_1,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_103.fa,53.60581205607781,NA,NA,NA,NA,NA,647_2,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_72.fa,63.11004821477928,NA,NA,NA,NA,NA,648_1,NA,NA,1,NA,NA,NA,NA
sample14_SemiBin_50.fa,39.67996533462372,NA,NA,NA,NA,NA,648_2,NA,NA,1,NA,NA,NA,NA
cpsnj19_SemiBin_162.fa,39.67244362723033,NA,NA,NA,NA,NA,649_1,NA,NA,1,NA,NA,NA,NA
snj19_SemiBin_99.fa,42.587469971959486,NA,NA,NA,NA,NA,649_2,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_38.fa,40.63867123234745,NA,NA,NA,NA,NA,650_1,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_143.fa,60.19782484031918,NA,NA,NA,NA,NA,650_2,NA,NA,1,NA,NA,NA,NA
sample25_SemiBin_31.fa,57.43539517093418,NA,NA,NA,NA,NA,650_3,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_430.fa,31.864975730199173,NA,NA,NA,NA,NA,650_4,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_184.fa,37.1660155674427,NA,NA,NA,NA,NA,650_5,NA,NA,1,NA,NA,NA,NA
sample26_SemiBin_44.fa,39.183558173366535,NA,NA,NA,NA,NA,650_6,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_648.fa,27.773004471245944,NA,NA,NA,NA,NA,650_7,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_320.fa,24.76327771113217,NA,NA,NA,NA,NA,651_1,NA,NA,1,NA,NA,NA,NA
cpsnj10_SemiBin_281.fa,26.356104367596483,NA,NA,NA,NA,NA,651_2,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_52.fa,60.14266472359356,NA,NA,NA,NA,NA,651_3,NA,NA,1,NA,NA,NA,NA
cpsnj03_SemiBin_37.fa,37.716594864394246,NA,NA,NA,NA,NA,651_4,NA,NA,1,NA,NA,NA,NA
cpsnj08_SemiBin_7.fa,50.74471004345869,NA,NA,NA,NA,NA,651_5,NA,NA,1,NA,NA,NA,NA
cpsnj19_SemiBin_104.fa,33.35010000341824,NA,NA,NA,NA,NA,651_6,NA,NA,1,NA,NA,NA,NA
snj19_SemiBin_35.fa,41.59611881784074,NA,NA,NA,NA,NA,651_7,NA,NA,1,NA,NA,NA,NA
snj03_SemiBin_213.fa,35.22829066375286,NA,NA,NA,NA,NA,651_8,NA,NA,1,NA,NA,NA,NA
cpsnj11_SemiBin_348.fa,16.422309595235063,NA,NA,NA,NA,NA,652_0,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_192.fa,68.93002605663106,NA,NA,NA,NA,NA,653_1,NA,NA,2,99.03,99.03,NA,NA
sample3_SemiBin_13.fa,67.90746652719514,NA,NA,NA,NA,NA,654_1,NA,NA,1,NA,NA,NA,NA
sample4_SemiBin_41.fa,62.33673762469368,NA,NA,NA,NA,NA,654_2,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_43.fa,73.1003820021694,NA,NA,NA,NA,NA,655_1,NA,NA,1,NA,NA,NA,NA
sample25_SemiBin_60.fa,30.482296063547444,NA,NA,NA,NA,NA,655_2,NA,NA,1,NA,NA,NA,NA
sample27_SemiBin_143.fa,31.08646612251889,NA,NA,NA,NA,NA,655_3,NA,NA,1,NA,NA,NA,NA
sample22_SemiBin_67.fa,53.17855862228984,NA,NA,NA,NA,NA,655_4,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_93.fa,58.40395061231058,NA,NA,NA,NA,NA,655_5,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_304.fa,36.285511250183575,NA,NA,NA,NA,NA,655_6,NA,NA,1,NA,NA,NA,NA
sample11_SemiBin_76.fa,49.56206309823586,NA,NA,NA,NA,NA,656_1,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_233.fa,58.29731186021551,NA,NA,NA,NA,NA,656_2,NA,NA,1,NA,NA,NA,NA
sample25_SemiBin_9.fa,78.44066651853839,NA,NA,NA,NA,NA,657_1,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_229.fa,55.20997650115772,NA,NA,NA,NA,NA,657_2,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_32.fa,51.38493425341889,NA,NA,NA,NA,NA,657_3,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_35.fa,77.9439338374748,NA,NA,NA,NA,NA,657_4,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_11.fa,78.62952200036928,NA,NA,NA,NA,NA,657_5,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_6.fa,77.9281462047452,NA,NA,NA,NA,NA,657_6,NA,NA,1,NA,NA,NA,NA
sample22_SemiBin_31.fa,83.67222679754508,NA,NA,NA,NA,NA,657_7,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_134.fa,66.45999257841488,NA,NA,NA,NA,NA,657_8,NA,NA,1,NA,NA,NA,NA
sample12_SemiBin_43.fa,77.65457220519653,NA,NA,NA,NA,NA,657_9,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_54.fa,73.92371845959259,NA,NA,NA,NA,NA,657_10,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_9.fa,66.46988016359504,NA,NA,NA,NA,NA,658_0,NA,NA,1,NA,NA,NA,NA
sample11_SemiBin_164.fa,45.84173453580876,NA,NA,NA,NA,NA,659_1,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_162.fa,56.61355867656311,NA,NA,NA,NA,NA,659_2,NA,NA,1,NA,NA,NA,NA
cpsnj11_SemiBin_73.fa,66.89965597357441,NA,NA,NA,NA,NA,660_1,NA,NA,1,NA,NA,NA,NA
snj11_SemiBin_190.fa,66.37498836438199,NA,NA,NA,NA,NA,660_2,NA,NA,1,NA,NA,NA,NA
snj10_SemiBin_75.fa,48.14931282621869,NA,NA,NA,NA,NA,660_3,NA,NA,1,NA,NA,NA,NA
cpsnj15_SemiBin_27.fa,43.83145981042473,NA,NA,NA,NA,NA,660_4,NA,NA,1,NA,NA,NA,NA
sample5_SemiBin_80.fa,43.99556738059992,NA,NA,NA,NA,NA,660_5,NA,NA,1,NA,NA,NA,NA
snj16_SemiBin_111.fa,50.2640007649122,NA,NA,NA,NA,NA,661_1,NA,NA,1,NA,NA,NA,NA
snj20_SemiBin_31.fa,64.6696779910497,NA,NA,NA,NA,NA,661_2,NA,NA,1,NA,NA,NA,NA
snj04_SemiBin_68.fa,24.390292096508528,NA,NA,NA,NA,NA,661_3,NA,NA,1,NA,NA,NA,NA
cpsnj04_SemiBin_68.fa,38.86969060920906,NA,NA,NA,NA,NA,661_4,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_220.fa,50.26043648261363,NA,NA,NA,NA,NA,662_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_196.fa,53.21103567961578,NA,NA,NA,NA,NA,663_0,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_45.fa,65.70545642851735,NA,NA,NA,NA,NA,664_1,NA,NA,1,NA,NA,NA,NA
snj14_SemiBin_84.fa,39.29631038479276,NA,NA,NA,NA,NA,664_2,NA,NA,1,NA,NA,NA,NA
snj15_SemiBin_59.fa,29.97236996312641,NA,NA,NA,NA,NA,664_3,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_116.fa,16.720417811400914,NA,NA,NA,NA,NA,665_0,NA,NA,1,NA,NA,NA,NA
cpsnj13_SemiBin_37.fa,65.8520792305016,NA,NA,NA,NA,NA,666_1,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_6.fa,60.9930023803356,NA,NA,NA,NA,NA,666_2,NA,NA,1,NA,NA,NA,NA
cpsnj11_SemiBin_217.fa,56.51282176671194,NA,NA,NA,NA,NA,666_3,NA,NA,1,NA,NA,NA,NA
snj10_SemiBin_169.fa,21.913296765217314,NA,NA,NA,NA,NA,666_4,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_119.fa,27.43324507604364,NA,NA,NA,NA,NA,666_5,NA,NA,1,NA,NA,NA,NA
snj11_SemiBin_75.fa,41.20819283866179,NA,NA,NA,NA,NA,666_6,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_1.fa,82.19722668846312,NA,NA,NA,NA,NA,667_1,NA,NA,2,99.12,99.12,NA,NA
snj11_SemiBin_64.fa,54.52555271260264,NA,NA,NA,NA,NA,667_2,NA,NA,1,NA,NA,NA,NA
cpsnj04_SemiBin_58.fa,61.97172603174013,NA,NA,NA,NA,NA,667_3,NA,NA,1,NA,NA,NA,NA
snj10_SemiBin_69.fa,16.88996263471194,NA,NA,NA,NA,NA,667_4,NA,NA,1,NA,NA,NA,NA
sample28_SemiBin_164.fa,10.776349355766689,NA,NA,NA,NA,NA,667_5,NA,NA,1,NA,NA,NA,NA
cpsnj10_SemiBin_736.fa,14.979018051636702,NA,NA,NA,NA,NA,668_1,NA,NA,1,NA,NA,NA,NA
cpsnj13_SemiBin_429.fa,25.111427505704075,NA,NA,NA,NA,NA,668_2,NA,NA,1,NA,NA,NA,NA
cpsnj03_SemiBin_42.fa,49.99795785749375,NA,NA,NA,NA,NA,669_1,NA,NA,1,NA,NA,NA,NA
cpsnj19_SemiBin_41.fa,85.19034589347106,NA,NA,NA,NA,NA,669_2,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_187.fa,42.342132874691416,NA,NA,NA,NA,NA,670_0,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_35.fa,82.27305927233394,NA,NA,NA,NA,NA,671_1,NA,NA,2,99.57,99.57,NA,NA
sample29_SemiBin_21.fa,84.15018803776242,NA,NA,NA,NA,NA,672_1,NA,NA,1,NA,NA,NA,NA
sample6_SemiBin_67.fa,43.66910734209224,NA,NA,NA,NA,NA,672_2,NA,NA,1,NA,NA,NA,NA
sample27_SemiBin_21.fa,63.92828604359045,NA,NA,NA,NA,NA,672_3,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_44.fa,49.121157625702175,NA,NA,NA,NA,NA,672_4,NA,NA,1,NA,NA,NA,NA
sample9_SemiBin_1480.fa,20.26014045977425,NA,NA,NA,NA,NA,672_5,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_124.fa,54.97324467257848,NA,NA,NA,NA,NA,672_6,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_187.fa,22.45892265607744,NA,NA,NA,NA,NA,673_0,NA,NA,1,NA,NA,NA,NA
sample6_SemiBin_64.fa,52.572297361297,NA,NA,NA,NA,NA,674_1,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_128.fa,15.990027191766965,NA,NA,NA,NA,NA,674_2,NA,NA,1,NA,NA,NA,NA
snj03_SemiBin_118.fa,43.87071816558159,NA,NA,NA,NA,NA,675_1,NA,NA,1,NA,NA,NA,NA
snj13_SemiBin_11.fa,83.1811496401596,NA,NA,NA,NA,NA,675_2,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_8.fa,66.37553514208642,NA,NA,NA,NA,NA,675_3,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_29.fa,40.65296864261101,NA,NA,NA,NA,NA,676_1,NA,NA,1,NA,NA,NA,NA
snj14_SemiBin_88.fa,59.81082700511109,NA,NA,NA,NA,NA,676_2,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_6.fa,75.07904626055456,NA,NA,NA,NA,NA,677_1,NA,NA,2,99.22,99.22,NA,NA
snj10_SemiBin_214.fa,45.43245699671564,NA,NA,NA,NA,NA,677_2,NA,NA,1,NA,NA,NA,NA
snj03_SemiBin_87.fa,42.80842396177075,NA,NA,NA,NA,NA,677_3,NA,NA,1,NA,NA,NA,NA
snj11_SemiBin_108.fa,50.04843017547673,NA,NA,NA,NA,NA,677_4,NA,NA,1,NA,NA,NA,NA
cpsnj10_SemiBin_293.fa,26.91372175832894,NA,NA,NA,NA,NA,677_5,NA,NA,1,NA,NA,NA,NA
sample14_SemiBin_11.fa,45.184200521289874,NA,NA,NA,NA,NA,677_6,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_127.fa,31.09078926720149,NA,NA,NA,NA,NA,677_7,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_88.fa,46.0001670885832,NA,NA,NA,NA,NA,678_1,NA,NA,1,NA,NA,NA,NA
snj11_SemiBin_232.fa,45.80985376927526,NA,NA,NA,NA,NA,678_2,NA,NA,1,NA,NA,NA,NA
snj19_SemiBin_91.fa,25.86970992575571,NA,NA,NA,NA,NA,678_3,NA,NA,1,NA,NA,NA,NA
cpsnj15_SemiBin_206.fa,29.091660077669346,NA,NA,NA,NA,NA,678_4,NA,NA,1,NA,NA,NA,NA
snj20_SemiBin_266.fa,9.833115964182491,NA,NA,NA,NA,NA,678_5,NA,NA,1,NA,NA,NA,NA
sample3_SemiBin_18.fa,52.34924816765374,NA,NA,NA,NA,NA,679_1,NA,NA,1,NA,NA,NA,NA
sample4_SemiBin_49.fa,56.47904860311996,NA,NA,NA,NA,NA,679_2,NA,NA,1,NA,NA,NA,NA
sample2_SemiBin_12.fa,67.25717559864538,NA,NA,NA,NA,NA,679_3,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_30.fa,68.87872946096607,NA,NA,NA,NA,NA,679_4,NA,NA,1,NA,NA,NA,NA
sample5_SemiBin_36.fa,44.827716719292944,NA,NA,NA,NA,NA,679_5,NA,NA,1,NA,NA,NA,NA
cpsnj04_SemiBin_14.fa,67.72409286756854,NA,NA,NA,NA,NA,679_6,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_36.fa,58.8914751761994,NA,NA,NA,NA,NA,679_7,NA,NA,1,NA,NA,NA,NA
sample26_SemiBin_84.fa,53.58444355475489,NA,NA,NA,NA,NA,679_8,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_27.fa,69.25175762113247,NA,NA,NA,NA,NA,679_9,NA,NA,1,NA,NA,NA,NA
snj19_SemiBin_13.fa,80.30842110520784,NA,NA,NA,NA,NA,679_10,NA,NA,1,NA,NA,NA,NA
snj04_SemiBin_69.fa,45.2701618472328,NA,NA,NA,NA,NA,679_11,NA,NA,1,NA,NA,NA,NA
sample28_SemiBin_130.fa,30.878742650023064,NA,NA,NA,NA,NA,679_12,NA,NA,1,NA,NA,NA,NA
snj03_SemiBin_111.fa,54.91886113819534,NA,NA,NA,NA,NA,679_13,NA,NA,1,NA,NA,NA,NA
cpsnj03_SemiBin_93.fa,35.13781632041417,NA,NA,NA,NA,NA,679_14,NA,NA,1,NA,NA,NA,NA
sample23_SemiBin_27.fa,63.53619619498634,NA,NA,NA,NA,NA,679_15,NA,NA,1,NA,NA,NA,NA
snj13_SemiBin_142.fa,55.82109114861896,NA,NA,NA,NA,NA,679_16,NA,NA,1,NA,NA,NA,NA
sample6_SemiBin_74.fa,57.29898368238626,NA,NA,NA,NA,NA,679_17,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_51.fa,52.48853872385272,NA,NA,NA,NA,NA,679_18,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_104.fa,30.318637269431797,NA,NA,NA,NA,NA,679_19,NA,NA,1,NA,NA,NA,NA
snj13_SemiBin_412.fa,39.82826583092077,NA,NA,NA,NA,NA,679_20,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_307.fa,34.30864674947284,NA,NA,NA,NA,NA,680_0,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_110.fa,58.16953246970533,NA,NA,NA,NA,NA,681_0,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_55.fa,52.75776207443337,NA,NA,NA,NA,NA,682_1,NA,NA,1,NA,NA,NA,NA
sample25_SemiBin_15.fa,87.4957072308793,NA,NA,NA,NA,NA,682_2,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_29.fa,84.91593195564138,NA,NA,NA,NA,NA,682_3,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_54.fa,85.24132056060132,NA,NA,NA,NA,NA,682_4,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_34.fa,93.31145942155833,NA,NA,NA,NA,NA,682_5,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_84.fa,67.7872543958789,NA,NA,NA,NA,NA,682_6,NA,NA,1,NA,NA,NA,NA
cpsnj08_SemiBin_91.fa,36.872081437827525,NA,NA,NA,NA,NA,683_0,NA,NA,1,NA,NA,NA,NA
sample14_SemiBin_97.fa,21.802722559272084,NA,NA,NA,NA,NA,684_0,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_138.fa,57.22692090431055,NA,NA,NA,NA,NA,685_1,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_109.fa,48.678395885898745,NA,NA,NA,NA,NA,685_2,NA,NA,1,NA,NA,NA,NA
cpsnj10_SemiBin_129.fa,45.00018578497045,NA,NA,NA,NA,NA,686_1,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_4.fa,95.98272246525492,NA,NA,NA,NA,NA,686_2,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_6.fa,97.2094454096711,NA,NA,NA,NA,NA,687_1,NA,NA,2,99.18,99.18,NA,NA
sample17_SemiBin_95.fa,45.88215574861655,NA,NA,NA,NA,NA,687_2,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_76.fa,69.70775126531684,NA,NA,NA,NA,NA,687_3,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_255.fa,38.40510281293165,NA,NA,NA,NA,NA,687_4,NA,NA,1,NA,NA,NA,NA
sample8_SemiBin_1351.fa,18.49001206856911,NA,NA,NA,NA,NA,687_5,NA,NA,1,NA,NA,NA,NA
sample3_SemiBin_66.fa,41.469874109465934,NA,NA,NA,NA,NA,687_6,NA,NA,1,NA,NA,NA,NA
cpsnj10_SemiBin_109.fa,50.3955085593273,NA,NA,NA,NA,NA,688_0,NA,NA,1,NA,NA,NA,NA
cpsnj13_SemiBin_71.fa,63.15595506848624,NA,NA,NA,NA,NA,689_0,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_104.fa,62.97983799202824,NA,NA,NA,NA,NA,690_1,NA,NA,1,NA,NA,NA,NA
snj10_SemiBin_51.fa,41.05976434593685,NA,NA,NA,NA,NA,690_2,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_175.fa,40.78533485237063,NA,NA,NA,NA,NA,690_3,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_21.fa,95.64197167548168,NA,NA,NA,NA,NA,691_1,NA,NA,2,99.32,99.32,NA,NA
sample16_SemiBin_151.fa,55.143610809903656,NA,NA,NA,NA,NA,691_2,NA,NA,1,NA,NA,NA,NA
sample23_SemiBin_42.fa,61.59767231834007,NA,NA,NA,NA,NA,691_3,NA,NA,1,NA,NA,NA,NA
sample6_SemiBin_43.fa,69.27570015485233,NA,NA,NA,NA,NA,691_4,NA,NA,1,NA,NA,NA,NA
sample5_SemiBin_53.fa,75.95444969423427,NA,NA,NA,NA,NA,691_5,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_82.fa,62.47130978269816,NA,NA,NA,NA,NA,692_0,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_663.fa,29.890556344741345,NA,NA,NA,NA,NA,693_0,NA,NA,1,NA,NA,NA,NA
cpsnj19_SemiBin_13.fa,88.22923086252275,NA,NA,NA,NA,NA,694_1,NA,NA,2,99.41,99.41,NA,NA
cpsnj03_SemiBin_40.fa,77.21738324318478,NA,NA,NA,NA,NA,694_2,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_109.fa,39.90698069589671,NA,NA,NA,NA,NA,694_3,NA,NA,1,NA,NA,NA,NA
cpsnj08_SemiBin_89.fa,26.93548135880919,NA,NA,NA,NA,NA,694_4,NA,NA,1,NA,NA,NA,NA
sample14_SemiBin_29.fa,68.67680920237636,NA,NA,NA,NA,NA,695_1,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_35.fa,80.61974327782086,NA,NA,NA,NA,NA,695_2,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_216.fa,56.10101323426908,NA,NA,NA,NA,NA,695_3,NA,NA,1,NA,NA,NA,NA
sample26_SemiBin_21.fa,85.461001673752,NA,NA,NA,NA,NA,695_4,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_13.fa,91.94766114339652,NA,NA,NA,NA,NA,695_5,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_16.fa,89.99160649607289,NA,NA,NA,NA,NA,695_6,NA,NA,1,NA,NA,NA,NA
sample6_SemiBin_15.fa,76.90054910148199,NA,NA,NA,NA,NA,695_7,NA,NA,1,NA,NA,NA,NA
