genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
cpsnj03_SemiBin_37.fa,651_2,0.050000000000000044,average,fastANI,651
cpsnj08_SemiBin_7.fa,651_2,0.050000000000000044,average,fastANI,651
cpsnj19_SemiBin_104.fa,651_2,0.050000000000000044,average,fastANI,651
snj03_SemiBin_213.fa,651_2,0.050000000000000044,average,fastANI,651
snj19_SemiBin_35.fa,651_2,0.050000000000000044,average,fastANI,651
cpsnj11_SemiBin_348.fa,652_0,0.050000000000000044,average,fastANI,652
sample1_SemiBin_26.fa,653_1,0.050000000000000044,average,fastANI,653
sample7_SemiBin_192.fa,653_1,0.050000000000000044,average,fastANI,653
sample3_SemiBin_13.fa,654_1,0.050000000000000044,average,fastANI,654
sample4_SemiBin_41.fa,654_1,0.050000000000000044,average,fastANI,654
sample13_SemiBin_93.fa,655_1,0.050000000000000044,average,fastANI,655
sample15_SemiBin_43.fa,655_1,0.050000000000000044,average,fastANI,655
sample20_SemiBin_304.fa,655_1,0.050000000000000044,average,fastANI,655
sample22_SemiBin_67.fa,655_1,0.050000000000000044,average,fastANI,655
sample25_SemiBin_60.fa,655_1,0.050000000000000044,average,fastANI,655
sample27_SemiBin_143.fa,655_1,0.050000000000000044,average,fastANI,655
sample11_SemiBin_76.fa,656_1,0.050000000000000044,average,fastANI,656
sample13_SemiBin_233.fa,656_1,0.050000000000000044,average,fastANI,656
sample12_SemiBin_43.fa,657_1,0.050000000000000044,average,fastANI,657
sample13_SemiBin_32.fa,657_1,0.050000000000000044,average,fastANI,657
sample15_SemiBin_35.fa,657_1,0.050000000000000044,average,fastANI,657
sample17_SemiBin_54.fa,657_1,0.050000000000000044,average,fastANI,657
sample19_SemiBin_11.fa,657_1,0.050000000000000044,average,fastANI,657
sample1_SemiBin_6.fa,657_1,0.050000000000000044,average,fastANI,657
sample20_SemiBin_134.fa,657_1,0.050000000000000044,average,fastANI,657
sample22_SemiBin_31.fa,657_1,0.050000000000000044,average,fastANI,657
sample25_SemiBin_9.fa,657_1,0.050000000000000044,average,fastANI,657
sample7_SemiBin_229.fa,657_1,0.050000000000000044,average,fastANI,657
sample13_SemiBin_9.fa,658_0,0.050000000000000044,average,fastANI,658
sample11_SemiBin_164.fa,659_1,0.050000000000000044,average,fastANI,659
sample18_SemiBin_162.fa,659_1,0.050000000000000044,average,fastANI,659
cpsnj11_SemiBin_73.fa,660_1,0.050000000000000044,average,fastANI,660
snj10_SemiBin_75.fa,660_1,0.050000000000000044,average,fastANI,660
snj11_SemiBin_190.fa,660_1,0.050000000000000044,average,fastANI,660
cpsnj15_SemiBin_27.fa,660_2,0.050000000000000044,average,fastANI,660
sample5_SemiBin_80.fa,660_3,0.050000000000000044,average,fastANI,660
snj04_SemiBin_68.fa,661_1,0.050000000000000044,average,fastANI,661
snj16_SemiBin_111.fa,661_1,0.050000000000000044,average,fastANI,661
snj20_SemiBin_31.fa,661_1,0.050000000000000044,average,fastANI,661
cpsnj04_SemiBin_68.fa,661_2,0.050000000000000044,average,fastANI,661
sample17_SemiBin_220.fa,662_0,0.050000000000000044,average,fastANI,662
sample19_SemiBin_196.fa,663_0,0.050000000000000044,average,fastANI,663
snj09_SemiBin_45.fa,664_1,0.050000000000000044,average,fastANI,664
snj14_SemiBin_84.fa,664_1,0.050000000000000044,average,fastANI,664
snj15_SemiBin_59.fa,664_2,0.050000000000000044,average,fastANI,664
sample16_SemiBin_116.fa,665_0,0.050000000000000044,average,fastANI,665
cpsnj11_SemiBin_217.fa,666_1,0.050000000000000044,average,fastANI,666
cpsnj13_SemiBin_37.fa,666_1,0.050000000000000044,average,fastANI,666
cpsnj14_SemiBin_119.fa,666_1,0.050000000000000044,average,fastANI,666
snj09_SemiBin_6.fa,666_1,0.050000000000000044,average,fastANI,666
snj10_SemiBin_169.fa,666_1,0.050000000000000044,average,fastANI,666
snj11_SemiBin_75.fa,666_1,0.050000000000000044,average,fastANI,666
cpsnj04_SemiBin_58.fa,667_1,0.050000000000000044,average,fastANI,667
cpsnj09_SemiBin_31.fa,667_1,0.050000000000000044,average,fastANI,667
sample28_SemiBin_164.fa,667_1,0.050000000000000044,average,fastANI,667
snj09_SemiBin_1.fa,667_1,0.050000000000000044,average,fastANI,667
snj10_SemiBin_69.fa,667_1,0.050000000000000044,average,fastANI,667
snj11_SemiBin_64.fa,667_1,0.050000000000000044,average,fastANI,667
cpsnj10_SemiBin_736.fa,668_1,0.050000000000000044,average,fastANI,668
cpsnj13_SemiBin_429.fa,668_2,0.050000000000000044,average,fastANI,668
cpsnj03_SemiBin_42.fa,669_1,0.050000000000000044,average,fastANI,669
cpsnj19_SemiBin_41.fa,669_1,0.050000000000000044,average,fastANI,669
sample20_SemiBin_187.fa,670_0,0.050000000000000044,average,fastANI,670
sample17_SemiBin_35.fa,671_1,0.050000000000000044,average,fastANI,671
sample19_SemiBin_6.fa,671_1,0.050000000000000044,average,fastANI,671
sample15_SemiBin_44.fa,672_1,0.050000000000000044,average,fastANI,672
sample27_SemiBin_21.fa,672_1,0.050000000000000044,average,fastANI,672
sample29_SemiBin_21.fa,672_1,0.050000000000000044,average,fastANI,672
sample6_SemiBin_67.fa,672_1,0.050000000000000044,average,fastANI,672
sample9_SemiBin_1480.fa,672_1,0.050000000000000044,average,fastANI,672
sample19_SemiBin_124.fa,672_2,0.050000000000000044,average,fastANI,672
sample18_SemiBin_187.fa,673_0,0.050000000000000044,average,fastANI,673
sample6_SemiBin_64.fa,674_1,0.050000000000000044,average,fastANI,674
sample7_SemiBin_128.fa,674_2,0.050000000000000044,average,fastANI,674
snj03_SemiBin_118.fa,675_1,0.050000000000000044,average,fastANI,675
snj13_SemiBin_11.fa,675_1,0.050000000000000044,average,fastANI,675
sample18_SemiBin_8.fa,675_2,0.050000000000000044,average,fastANI,675
cpsnj14_SemiBin_29.fa,676_1,0.050000000000000044,average,fastANI,676
snj14_SemiBin_88.fa,676_1,0.050000000000000044,average,fastANI,676
cpsnj10_SemiBin_293.fa,677_1,0.050000000000000044,average,fastANI,677
cpsnj11_SemiBin_70.fa,677_1,0.050000000000000044,average,fastANI,677
cpsnj14_SemiBin_6.fa,677_1,0.050000000000000044,average,fastANI,677
sample14_SemiBin_11.fa,677_1,0.050000000000000044,average,fastANI,677
snj03_SemiBin_87.fa,677_1,0.050000000000000044,average,fastANI,677
snj09_SemiBin_127.fa,677_1,0.050000000000000044,average,fastANI,677
snj10_SemiBin_214.fa,677_1,0.050000000000000044,average,fastANI,677
snj11_SemiBin_108.fa,677_1,0.050000000000000044,average,fastANI,677
cpsnj15_SemiBin_206.fa,678_1,0.050000000000000044,average,fastANI,678
snj08_SemiBin_88.fa,678_1,0.050000000000000044,average,fastANI,678
snj11_SemiBin_232.fa,678_1,0.050000000000000044,average,fastANI,678
snj19_SemiBin_91.fa,678_1,0.050000000000000044,average,fastANI,678
snj20_SemiBin_266.fa,678_2,0.050000000000000044,average,fastANI,678
cpsnj03_SemiBin_93.fa,679_1,0.050000000000000044,average,fastANI,679
cpsnj04_SemiBin_14.fa,679_1,0.050000000000000044,average,fastANI,679
sample16_SemiBin_27.fa,679_1,0.050000000000000044,average,fastANI,679
sample18_SemiBin_51.fa,679_1,0.050000000000000044,average,fastANI,679
sample23_SemiBin_27.fa,679_1,0.050000000000000044,average,fastANI,679
sample26_SemiBin_84.fa,679_1,0.050000000000000044,average,fastANI,679
sample28_SemiBin_130.fa,679_1,0.050000000000000044,average,fastANI,679
sample2_SemiBin_12.fa,679_1,0.050000000000000044,average,fastANI,679
sample3_SemiBin_18.fa,679_1,0.050000000000000044,average,fastANI,679
sample4_SemiBin_49.fa,679_1,0.050000000000000044,average,fastANI,679
sample5_SemiBin_36.fa,679_1,0.050000000000000044,average,fastANI,679
sample6_SemiBin_74.fa,679_1,0.050000000000000044,average,fastANI,679
sample7_SemiBin_30.fa,679_1,0.050000000000000044,average,fastANI,679
snj03_SemiBin_111.fa,679_1,0.050000000000000044,average,fastANI,679
snj04_SemiBin_69.fa,679_1,0.050000000000000044,average,fastANI,679
snj08_SemiBin_36.fa,679_1,0.050000000000000044,average,fastANI,679
snj13_SemiBin_142.fa,679_1,0.050000000000000044,average,fastANI,679
snj19_SemiBin_13.fa,679_1,0.050000000000000044,average,fastANI,679
sample15_SemiBin_104.fa,679_2,0.050000000000000044,average,fastANI,679
snj13_SemiBin_412.fa,679_3,0.050000000000000044,average,fastANI,679
sample1_SemiBin_307.fa,680_0,0.050000000000000044,average,fastANI,680
sample15_SemiBin_110.fa,681_0,0.050000000000000044,average,fastANI,681
sample16_SemiBin_55.fa,682_1,0.050000000000000044,average,fastANI,682
sample25_SemiBin_15.fa,682_1,0.050000000000000044,average,fastANI,682
sample13_SemiBin_84.fa,682_2,0.050000000000000044,average,fastANI,682
sample15_SemiBin_29.fa,682_2,0.050000000000000044,average,fastANI,682
sample1_SemiBin_54.fa,682_2,0.050000000000000044,average,fastANI,682
sample20_SemiBin_34.fa,682_2,0.050000000000000044,average,fastANI,682
cpsnj08_SemiBin_91.fa,683_0,0.050000000000000044,average,fastANI,683
sample14_SemiBin_97.fa,684_0,0.050000000000000044,average,fastANI,684
sample16_SemiBin_138.fa,685_1,0.050000000000000044,average,fastANI,685
sample17_SemiBin_109.fa,685_1,0.050000000000000044,average,fastANI,685
cpsnj10_SemiBin_129.fa,686_1,0.050000000000000044,average,fastANI,686
snj09_SemiBin_4.fa,686_1,0.050000000000000044,average,fastANI,686
sample13_SemiBin_6.fa,687_1,0.050000000000000044,average,fastANI,687
sample16_SemiBin_255.fa,687_1,0.050000000000000044,average,fastANI,687
sample17_SemiBin_95.fa,687_1,0.050000000000000044,average,fastANI,687
sample18_SemiBin_84.fa,687_1,0.050000000000000044,average,fastANI,687
sample19_SemiBin_76.fa,687_1,0.050000000000000044,average,fastANI,687
sample8_SemiBin_1351.fa,687_2,0.050000000000000044,average,fastANI,687
sample3_SemiBin_66.fa,687_3,0.050000000000000044,average,fastANI,687
cpsnj10_SemiBin_109.fa,688_0,0.050000000000000044,average,fastANI,688
cpsnj13_SemiBin_71.fa,689_0,0.050000000000000044,average,fastANI,689
snj09_SemiBin_104.fa,690_1,0.050000000000000044,average,fastANI,690
snj10_SemiBin_51.fa,690_1,0.050000000000000044,average,fastANI,690
sample18_SemiBin_175.fa,690_2,0.050000000000000044,average,fastANI,690
sample16_SemiBin_151.fa,691_1,0.050000000000000044,average,fastANI,691
sample23_SemiBin_42.fa,691_1,0.050000000000000044,average,fastANI,691
sample2_SemiBin_17.fa,691_1,0.050000000000000044,average,fastANI,691
sample5_SemiBin_53.fa,691_1,0.050000000000000044,average,fastANI,691
sample6_SemiBin_43.fa,691_1,0.050000000000000044,average,fastANI,691
sample7_SemiBin_21.fa,691_1,0.050000000000000044,average,fastANI,691
sample15_SemiBin_82.fa,692_0,0.050000000000000044,average,fastANI,692
cpsnj09_SemiBin_663.fa,693_0,0.050000000000000044,average,fastANI,693
cpsnj03_SemiBin_40.fa,694_1,0.050000000000000044,average,fastANI,694
cpsnj19_SemiBin_13.fa,694_1,0.050000000000000044,average,fastANI,694
snj19_SemiBin_47.fa,694_1,0.050000000000000044,average,fastANI,694
snj08_SemiBin_109.fa,694_2,0.050000000000000044,average,fastANI,694
cpsnj08_SemiBin_89.fa,694_3,0.050000000000000044,average,fastANI,694
sample14_SemiBin_29.fa,695_1,0.050000000000000044,average,fastANI,695
sample16_SemiBin_35.fa,695_1,0.050000000000000044,average,fastANI,695
sample18_SemiBin_216.fa,695_1,0.050000000000000044,average,fastANI,695
sample26_SemiBin_21.fa,695_1,0.050000000000000044,average,fastANI,695
sample15_SemiBin_13.fa,695_2,0.050000000000000044,average,fastANI,695
sample1_SemiBin_16.fa,695_2,0.050000000000000044,average,fastANI,695
sample20_SemiBin_48.fa,695_2,0.050000000000000044,average,fastANI,695
sample23_SemiBin_91.fa,695_2,0.050000000000000044,average,fastANI,695
sample24_SemiBin_13.fa,695_2,0.050000000000000044,average,fastANI,695
sample25_SemiBin_27.fa,695_2,0.050000000000000044,average,fastANI,695
sample27_SemiBin_43.fa,695_2,0.050000000000000044,average,fastANI,695
sample2_SemiBin_32.fa,695_2,0.050000000000000044,average,fastANI,695
sample5_SemiBin_41.fa,695_2,0.050000000000000044,average,fastANI,695
sample6_SemiBin_15.fa,695_2,0.050000000000000044,average,fastANI,695
sample9_SemiBin_58.fa,695_2,0.050000000000000044,average,fastANI,695
cpsnj01_SemiBin_23.fa,695_3,0.050000000000000044,average,fastANI,695
snj02_SemiBin_96.fa,695_4,0.050000000000000044,average,fastANI,695
snj09_SemiBin_1929.fa,696_0,0.050000000000000044,average,fastANI,696
sample15_SemiBin_91.fa,697_1,0.050000000000000044,average,fastANI,697
sample20_SemiBin_179.fa,697_1,0.050000000000000044,average,fastANI,697
sample24_SemiBin_51.fa,697_2,0.050000000000000044,average,fastANI,697
sample22_SemiBin_150.fa,697_3,0.050000000000000044,average,fastANI,697
cpsnj09_SemiBin_84.fa,698_1,0.050000000000000044,average,fastANI,698
cpsnj10_SemiBin_59.fa,698_1,0.050000000000000044,average,fastANI,698
cpsnj13_SemiBin_45.fa,698_1,0.050000000000000044,average,fastANI,698
cpsnj14_SemiBin_81.fa,698_1,0.050000000000000044,average,fastANI,698
sample18_SemiBin_224.fa,698_1,0.050000000000000044,average,fastANI,698
snj09_SemiBin_82.fa,698_1,0.050000000000000044,average,fastANI,698
snj10_SemiBin_27.fa,698_1,0.050000000000000044,average,fastANI,698
snj14_SemiBin_35.fa,698_1,0.050000000000000044,average,fastANI,698
sample28_SemiBin_14.fa,698_2,0.050000000000000044,average,fastANI,698
snj01_SemiBin_45.fa,699_0,0.050000000000000044,average,fastANI,699
snj11_SemiBin_89.fa,700_0,0.050000000000000044,average,fastANI,700
sample18_SemiBin_55.fa,701_1,0.050000000000000044,average,fastANI,701
sample21_SemiBin_45.fa,701_1,0.050000000000000044,average,fastANI,701
sample25_SemiBin_98.fa,701_1,0.050000000000000044,average,fastANI,701
sample29_SemiBin_211.fa,702_0,0.050000000000000044,average,fastANI,702
sample20_SemiBin_151.fa,703_0,0.050000000000000044,average,fastANI,703
sample10_SemiBin_94.fa,704_1,0.050000000000000044,average,fastANI,704
sample16_SemiBin_47.fa,704_1,0.050000000000000044,average,fastANI,704
sample18_SemiBin_452.fa,704_1,0.050000000000000044,average,fastANI,704
sample25_SemiBin_28.fa,704_1,0.050000000000000044,average,fastANI,704
sample20_SemiBin_75.fa,705_0,0.050000000000000044,average,fastANI,705
sample18_SemiBin_186.fa,706_0,0.050000000000000044,average,fastANI,706
sample10_SemiBin_37.fa,707_1,0.050000000000000044,average,fastANI,707
sample13_SemiBin_73.fa,707_1,0.050000000000000044,average,fastANI,707
sample17_SemiBin_121.fa,707_1,0.050000000000000044,average,fastANI,707
sample3_SemiBin_8.fa,707_1,0.050000000000000044,average,fastANI,707
sample4_SemiBin_6.fa,707_1,0.050000000000000044,average,fastANI,707
sample8_SemiBin_122.fa,707_1,0.050000000000000044,average,fastANI,707
sample18_SemiBin_339.fa,708_1,0.050000000000000044,average,fastANI,708
sample4_SemiBin_227.fa,708_1,0.050000000000000044,average,fastANI,708
sample13_SemiBin_225.fa,709_1,0.050000000000000044,average,fastANI,709
sample16_SemiBin_140.fa,709_1,0.050000000000000044,average,fastANI,709
sample17_SemiBin_161.fa,709_1,0.050000000000000044,average,fastANI,709
sample18_SemiBin_12.fa,709_1,0.050000000000000044,average,fastANI,709
sample20_SemiBin_44.fa,709_1,0.050000000000000044,average,fastANI,709
sample21_SemiBin_9.fa,709_1,0.050000000000000044,average,fastANI,709
sample25_SemiBin_201.fa,709_1,0.050000000000000044,average,fastANI,709
sample2_SemiBin_48.fa,709_1,0.050000000000000044,average,fastANI,709
sample3_SemiBin_10.fa,709_1,0.050000000000000044,average,fastANI,709
sample4_SemiBin_40.fa,709_1,0.050000000000000044,average,fastANI,709
sample5_SemiBin_5.fa,709_1,0.050000000000000044,average,fastANI,709
sample7_SemiBin_43.fa,709_1,0.050000000000000044,average,fastANI,709
sample8_SemiBin_45.fa,709_1,0.050000000000000044,average,fastANI,709
sample18_SemiBin_72.fa,710_0,0.050000000000000044,average,fastANI,710
sample16_SemiBin_157.fa,711_1,0.050000000000000044,average,fastANI,711
sample17_SemiBin_11.fa,711_1,0.050000000000000044,average,fastANI,711
sample19_SemiBin_1.fa,711_1,0.050000000000000044,average,fastANI,711
sample21_SemiBin_51.fa,711_1,0.050000000000000044,average,fastANI,711
sample30_SemiBin_9.fa,711_1,0.050000000000000044,average,fastANI,711
cpsnj19_SemiBin_68.fa,712_0,0.050000000000000044,average,fastANI,712
sample11_SemiBin_4.fa,713_1,0.050000000000000044,average,fastANI,713
sample12_SemiBin_2.fa,713_1,0.050000000000000044,average,fastANI,713
sample13_SemiBin_24.fa,713_1,0.050000000000000044,average,fastANI,713
sample15_SemiBin_161.fa,713_1,0.050000000000000044,average,fastANI,713
sample19_SemiBin_51.fa,713_1,0.050000000000000044,average,fastANI,713
sample1_SemiBin_8.fa,713_1,0.050000000000000044,average,fastANI,713
sample20_SemiBin_47.fa,713_1,0.050000000000000044,average,fastANI,713
sample21_SemiBin_1.fa,713_1,0.050000000000000044,average,fastANI,713
sample22_SemiBin_5.fa,713_1,0.050000000000000044,average,fastANI,713
sample23_SemiBin_18.fa,713_1,0.050000000000000044,average,fastANI,713
sample24_SemiBin_0.fa,713_1,0.050000000000000044,average,fastANI,713
sample25_SemiBin_0.fa,713_1,0.050000000000000044,average,fastANI,713
sample26_SemiBin_14.fa,713_1,0.050000000000000044,average,fastANI,713
sample27_SemiBin_40.fa,713_1,0.050000000000000044,average,fastANI,713
sample29_SemiBin_2.fa,713_1,0.050000000000000044,average,fastANI,713
sample2_SemiBin_6.fa,713_1,0.050000000000000044,average,fastANI,713
sample30_SemiBin_2.fa,713_1,0.050000000000000044,average,fastANI,713
sample3_SemiBin_62.fa,713_1,0.050000000000000044,average,fastANI,713
sample4_SemiBin_16.fa,713_1,0.050000000000000044,average,fastANI,713
sample5_SemiBin_85.fa,713_1,0.050000000000000044,average,fastANI,713
sample6_SemiBin_0.fa,713_1,0.050000000000000044,average,fastANI,713
sample7_SemiBin_5.fa,713_1,0.050000000000000044,average,fastANI,713
sample8_SemiBin_4.fa,713_1,0.050000000000000044,average,fastANI,713
snj04_SemiBin_101.fa,713_1,0.050000000000000044,average,fastANI,713
snj08_SemiBin_87.fa,713_2,0.050000000000000044,average,fastANI,713
cpsnj03_SemiBin_9.fa,714_1,0.050000000000000044,average,fastANI,714
cpsnj04_SemiBin_5.fa,714_1,0.050000000000000044,average,fastANI,714
cpsnj08_SemiBin_13.fa,714_1,0.050000000000000044,average,fastANI,714
cpsnj15_SemiBin_26.fa,714_1,0.050000000000000044,average,fastANI,714
cpsnj19_SemiBin_27.fa,714_1,0.050000000000000044,average,fastANI,714
cpsnj20_SemiBin_17.fa,714_1,0.050000000000000044,average,fastANI,714
sample15_SemiBin_173.fa,714_1,0.050000000000000044,average,fastANI,714
sample16_SemiBin_34.fa,714_1,0.050000000000000044,average,fastANI,714
sample1_SemiBin_111.fa,714_1,0.050000000000000044,average,fastANI,714
sample23_SemiBin_31.fa,714_1,0.050000000000000044,average,fastANI,714
sample2_SemiBin_71.fa,714_1,0.050000000000000044,average,fastANI,714
sample3_SemiBin_17.fa,714_1,0.050000000000000044,average,fastANI,714
sample4_SemiBin_8.fa,714_1,0.050000000000000044,average,fastANI,714
sample5_SemiBin_84.fa,714_1,0.050000000000000044,average,fastANI,714
sample6_SemiBin_104.fa,714_1,0.050000000000000044,average,fastANI,714
sample7_SemiBin_126.fa,714_1,0.050000000000000044,average,fastANI,714
sample8_SemiBin_92.fa,714_1,0.050000000000000044,average,fastANI,714
snj03_SemiBin_14.fa,714_1,0.050000000000000044,average,fastANI,714
snj04_SemiBin_2.fa,714_1,0.050000000000000044,average,fastANI,714
snj08_SemiBin_86.fa,714_1,0.050000000000000044,average,fastANI,714
snj15_SemiBin_15.fa,714_1,0.050000000000000044,average,fastANI,714
snj19_SemiBin_6.fa,714_1,0.050000000000000044,average,fastANI,714
snj20_SemiBin_1.fa,714_1,0.050000000000000044,average,fastANI,714
sample20_SemiBin_210.fa,714_2,0.050000000000000044,average,fastANI,714
sample29_SemiBin_105.fa,715_0,0.050000000000000044,average,fastANI,715
sample29_SemiBin_134.fa,716_0,0.050000000000000044,average,fastANI,716
sample10_SemiBin_62.fa,717_1,0.050000000000000044,average,fastANI,717
sample16_SemiBin_9.fa,717_1,0.050000000000000044,average,fastANI,717
sample17_SemiBin_157.fa,717_1,0.050000000000000044,average,fastANI,717
sample18_SemiBin_17.fa,717_1,0.050000000000000044,average,fastANI,717
sample21_SemiBin_14.fa,717_1,0.050000000000000044,average,fastANI,717
