genome,score,completeness,contamination,strain_heterogeneity,size,N50,cluster,taxonomy,tax_confidence,cluster_members,closest_cluster_member,furthest_cluster_member,completeness_metric,contamination_metric
sample7_SemiBin_226.fa,64.649766426848,NA,NA,NA,NA,NA,780_4,NA,NA,1,NA,NA,NA,NA
sample23_SemiBin_2003.fa,11.750631054465693,NA,NA,NA,NA,NA,781_0,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_73.fa,83.23964519772694,NA,NA,NA,NA,NA,782_0,NA,NA,1,NA,NA,NA,NA
sample14_SemiBin_74.fa,62.42087750284735,NA,NA,NA,NA,NA,783_1,NA,NA,1,NA,NA,NA,NA
sample5_SemiBin_71.fa,52.7165071326999,NA,NA,NA,NA,NA,783_2,NA,NA,1,NA,NA,NA,NA
snj13_SemiBin_87.fa,51.58475825113933,NA,NA,NA,NA,NA,784_0,NA,NA,1,NA,NA,NA,NA
sample27_SemiBin_73.fa,57.42897181451442,NA,NA,NA,NA,NA,785_0,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_170.fa,73.40057019241263,NA,NA,NA,NA,NA,786_0,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_89.fa,74.26104244675973,NA,NA,NA,NA,NA,787_0,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_46.fa,90.6876398855106,NA,NA,NA,NA,NA,788_1,NA,NA,2,97.09,97.09,NA,NA
sample16_SemiBin_14.fa,64.73839278386681,NA,NA,NA,NA,NA,788_2,NA,NA,3,95.46,95.10,NA,NA
cpsnj04_SemiBin_48.fa,45.84196878317233,NA,NA,NA,NA,NA,788_3,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_290.fa,33.848471244084145,NA,NA,NA,NA,NA,789_1,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_111.fa,80.37554499350642,NA,NA,NA,NA,NA,789_2,NA,NA,1,NA,NA,NA,NA
cpsnj10_SemiBin_35.fa,82.78066651700115,NA,NA,NA,NA,NA,790_1,NA,NA,3,97.15,96.62,NA,NA
cpsnj09_SemiBin_49.fa,73.81758341306829,NA,NA,NA,NA,NA,790_2,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_14.fa,89.53585829247312,NA,NA,NA,NA,NA,791_1,NA,NA,4,98.09,95.95,NA,NA
snj09_SemiBin_53.fa,38.09732876724488,NA,NA,NA,NA,NA,791_2,NA,NA,1,NA,NA,NA,NA
snj15_SemiBin_61.fa,51.4508220716564,NA,NA,NA,NA,NA,791_3,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_26.fa,90.82774288410832,NA,NA,NA,NA,NA,792_1,NA,NA,2,95.17,95.17,NA,NA
cpsnj09_SemiBin_147.fa,16.54015972583506,NA,NA,NA,NA,NA,792_2,NA,NA,1,NA,NA,NA,NA
snj15_SemiBin_22.fa,73.16345408179274,NA,NA,NA,NA,NA,792_3,NA,NA,1,NA,NA,NA,NA
cpsnj13_SemiBin_44.fa,74.41292132850096,NA,NA,NA,NA,NA,793_0,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_10.fa,87.0783532541694,NA,NA,NA,NA,NA,794_0,NA,NA,1,NA,NA,NA,NA
snj02_SemiBin_26.fa,40.98004945852952,NA,NA,NA,NA,NA,795_0,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_36.fa,53.949928211490345,NA,NA,NA,NA,NA,796_0,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_90.fa,50.98313421942223,NA,NA,NA,NA,NA,797_0,NA,NA,1,NA,NA,NA,NA
snj15_SemiBin_227.fa,47.73824129867623,NA,NA,NA,NA,NA,798_0,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_192.fa,46.408969659037,NA,NA,NA,NA,NA,799_1,NA,NA,1,NA,NA,NA,NA
snj14_SemiBin_113.fa,39.986468248134855,NA,NA,NA,NA,NA,799_2,NA,NA,1,NA,NA,NA,NA
snj13_SemiBin_49.fa,46.13829063808379,NA,NA,NA,NA,NA,799_3,NA,NA,1,NA,NA,NA,NA
cpsnj10_SemiBin_13.fa,85.63695420988384,NA,NA,NA,NA,NA,800_0,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_103.fa,48.06055915562223,NA,NA,NA,NA,NA,801_1,NA,NA,1,NA,NA,NA,NA
snj13_SemiBin_110.fa,42.35622238141317,NA,NA,NA,NA,NA,801_2,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_307.fa,10.771280344533531,NA,NA,NA,NA,NA,802_0,NA,NA,1,NA,NA,NA,NA
snj13_SemiBin_60.fa,36.39962668610311,NA,NA,NA,NA,NA,803_0,NA,NA,1,NA,NA,NA,NA
snj13_SemiBin_85.fa,51.13922440077116,NA,NA,NA,NA,NA,804_0,NA,NA,1,NA,NA,NA,NA
sample27_SemiBin_30.fa,70.9919576058332,NA,NA,NA,NA,NA,805_0,NA,NA,1,NA,NA,NA,NA
sample30_SemiBin_28.fa,40.14058743746425,NA,NA,NA,NA,NA,806_0,NA,NA,1,NA,NA,NA,NA
cpsnj20_SemiBin_23.fa,72.67243500023801,NA,NA,NA,NA,NA,807_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_71.fa,70.25079878726805,NA,NA,NA,NA,NA,808_0,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_95.fa,66.99161858497374,NA,NA,NA,NA,NA,809_1,NA,NA,2,97.05,97.05,NA,NA
sample28_SemiBin_99.fa,37.3889610886576,NA,NA,NA,NA,NA,810_0,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_118.fa,77.04176542091797,NA,NA,NA,NA,NA,811_0,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_124.fa,73.81628242133537,NA,NA,NA,NA,NA,812_0,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_181.fa,53.47232516252748,NA,NA,NA,NA,NA,813_1,NA,NA,2,97.68,97.68,NA,NA
sample18_SemiBin_110.fa,80.09648848406981,NA,NA,NA,NA,NA,814_0,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_94.fa,47.278904413746176,NA,NA,NA,NA,NA,815_1,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_99.fa,89.02678148799056,NA,NA,NA,NA,NA,815_2,NA,NA,1,NA,NA,NA,NA
cpsnj20_SemiBin_26.fa,63.09263096892482,NA,NA,NA,NA,NA,816_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_80.fa,73.28343306372541,NA,NA,NA,NA,NA,817_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_155.fa,51.2857697947067,NA,NA,NA,NA,NA,818_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_25.fa,90.84698970396042,NA,NA,NA,NA,NA,819_0,NA,NA,1,NA,NA,NA,NA
snj03_SemiBin_62.fa,78.34400485148522,NA,NA,NA,NA,NA,820_1,NA,NA,2,96.29,96.29,NA,NA
cpsnj11_SemiBin_603.fa,25.386791313918533,NA,NA,NA,NA,NA,820_2,NA,NA,1,NA,NA,NA,NA
sample6_SemiBin_72.fa,70.53182579005555,NA,NA,NA,NA,NA,821_0,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_97.fa,50.6068173279078,NA,NA,NA,NA,NA,822_0,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_161.fa,51.34003204137488,NA,NA,NA,NA,NA,823_0,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_27.fa,96.74918349642566,NA,NA,NA,NA,NA,824_1,NA,NA,3,98.51,97.69,NA,NA
sample15_SemiBin_78.fa,75.27812985477539,NA,NA,NA,NA,NA,825_0,NA,NA,1,NA,NA,NA,NA
sample4_SemiBin_42.fa,78.73173904314561,NA,NA,NA,NA,NA,826_1,NA,NA,5,97.11,95.80,NA,NA
sample16_SemiBin_142.fa,21.88729169636636,NA,NA,NA,NA,NA,826_2,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_237.fa,22.564592003382312,NA,NA,NA,NA,NA,827_1,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_91.fa,50.25816403433269,NA,NA,NA,NA,NA,827_2,NA,NA,1,NA,NA,NA,NA
snj14_SemiBin_91.fa,53.13340867956828,NA,NA,NA,NA,NA,828_1,NA,NA,4,95.44,94.85,NA,NA
snj08_SemiBin_237.fa,38.39805934946004,NA,NA,NA,NA,NA,828_2,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_158.fa,43.32982676959539,NA,NA,NA,NA,NA,828_3,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_259.fa,22.40632763209548,NA,NA,NA,NA,NA,828_4,NA,NA,1,NA,NA,NA,NA
cpsnj13_SemiBin_143.fa,21.736677210290107,NA,NA,NA,NA,NA,829_0,NA,NA,1,NA,NA,NA,NA
cpsnj16_SemiBin_1492.fa,46.89411954869109,NA,NA,NA,NA,NA,830_0,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_1987.fa,9.173351387869689,NA,NA,NA,NA,NA,831_0,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_115.fa,49.57662141571687,NA,NA,NA,NA,NA,832_1,NA,NA,1,NA,NA,NA,NA
snj20_SemiBin_74.fa,24.34864992983683,NA,NA,NA,NA,NA,832_2,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_226.fa,56.76597162628467,NA,NA,NA,NA,NA,833_1,NA,NA,2,96.58,96.58,NA,NA
sample25_SemiBin_133.fa,49.94907537263002,NA,NA,NA,NA,NA,834_1,NA,NA,2,95.56,95.56,NA,NA
sample13_SemiBin_67.fa,70.08960136336707,NA,NA,NA,NA,NA,835_0,NA,NA,1,NA,NA,NA,NA
snj19_SemiBin_89.fa,47.04758269864578,NA,NA,NA,NA,NA,836_0,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_117.fa,55.80392423520377,NA,NA,NA,NA,NA,837_1,NA,NA,3,96.02,95.53,NA,NA
sample25_SemiBin_145.fa,40.3534360637075,NA,NA,NA,NA,NA,837_2,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_92.fa,63.53115000174259,NA,NA,NA,NA,NA,837_3,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_118.fa,58.20221214056737,NA,NA,NA,NA,NA,838_0,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_103.fa,88.22557913620074,NA,NA,NA,NA,NA,839_1,NA,NA,2,96.38,96.38,NA,NA
sample4_SemiBin_1389.fa,42.53846950364373,NA,NA,NA,NA,NA,840_0,NA,NA,1,NA,NA,NA,NA
sample8_SemiBin_142.fa,54.04463010602508,NA,NA,NA,NA,NA,841_0,NA,NA,1,NA,NA,NA,NA
sample25_SemiBin_95.fa,45.7468433419574,NA,NA,NA,NA,NA,842_1,NA,NA,2,95.77,95.77,NA,NA
sample16_SemiBin_99.fa,50.550371516006535,NA,NA,NA,NA,NA,842_2,NA,NA,1,NA,NA,NA,NA
sample5_SemiBin_21.fa,88.24095342515226,NA,NA,NA,NA,NA,843_1,NA,NA,3,96.72,96.22,NA,NA
snj03_SemiBin_73.fa,61.23855484414861,NA,NA,NA,NA,NA,843_2,NA,NA,1,NA,NA,NA,NA
sample28_SemiBin_74.fa,49.99938604636861,NA,NA,NA,NA,NA,843_3,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_120.fa,35.978082231301904,NA,NA,NA,NA,NA,844_0,NA,NA,1,NA,NA,NA,NA
sample26_SemiBin_81.fa,43.4107582008252,NA,NA,NA,NA,NA,845_0,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_67.fa,70.46086466554038,NA,NA,NA,NA,NA,846_1,NA,NA,3,98.33,98.31,NA,NA
sample25_SemiBin_63.fa,80.13886982361394,NA,NA,NA,NA,NA,847_1,NA,NA,4,98.45,98.08,NA,NA
sample17_SemiBin_99.fa,65.05496144569977,NA,NA,NA,NA,NA,848_0,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_255.fa,36.28012751648321,NA,NA,NA,NA,NA,849_0,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_114.fa,70.71734890201674,NA,NA,NA,NA,NA,850_1,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_171.fa,61.738501670201934,NA,NA,NA,NA,NA,850_2,NA,NA,1,NA,NA,NA,NA
cpsnj19_SemiBin_140.fa,31.488847254230475,NA,NA,NA,NA,NA,851_0,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_191.fa,62.57122038841443,NA,NA,NA,NA,NA,852_0,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_108.fa,35.51285167292661,NA,NA,NA,NA,NA,853_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_13.fa,101.19734387377366,NA,NA,NA,NA,NA,854_0,NA,NA,1,NA,NA,NA,NA
cpsnj10_SemiBin_162.fa,31.645753320102735,NA,NA,NA,NA,NA,855_0,NA,NA,1,NA,NA,NA,NA
cpsnj20_SemiBin_93.fa,39.06981040516155,NA,NA,NA,NA,NA,856_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_65.fa,45.8458358693502,NA,NA,NA,NA,NA,857_0,NA,NA,1,NA,NA,NA,NA
sample22_SemiBin_93.fa,46.02746104098797,NA,NA,NA,NA,NA,858_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_85.fa,49.28686391876757,NA,NA,NA,NA,NA,859_0,NA,NA,1,NA,NA,NA,NA
snj16_SemiBin_3.fa,94.88594227582657,NA,NA,NA,NA,NA,860_0,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_156.fa,72.22143274743969,NA,NA,NA,NA,NA,861_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_130.fa,67.84056666651097,NA,NA,NA,NA,NA,862_0,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_59.fa,90.14018720918082,NA,NA,NA,NA,NA,863_1,NA,NA,2,96.85,96.85,NA,NA
sample26_SemiBin_20.fa,68.23433561931584,NA,NA,NA,NA,NA,863_2,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_52.fa,77.60761372824362,NA,NA,NA,NA,NA,864_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_38.fa,97.09945951594564,NA,NA,NA,NA,NA,865_1,NA,NA,2,98.52,98.52,NA,NA
sample19_SemiBin_169.fa,57.92418495624492,NA,NA,NA,NA,NA,866_0,NA,NA,1,NA,NA,NA,NA
sample21_SemiBin_68.fa,43.278643059383135,NA,NA,NA,NA,NA,867_1,NA,NA,1,NA,NA,NA,NA
snj15_SemiBin_27.fa,39.72869866338493,NA,NA,NA,NA,NA,867_2,NA,NA,1,NA,NA,NA,NA
snj10_SemiBin_65.fa,31.600271264546148,NA,NA,NA,NA,NA,868_0,NA,NA,1,NA,NA,NA,NA
snj04_SemiBin_31.fa,44.97712809301071,NA,NA,NA,NA,NA,869_0,NA,NA,1,NA,NA,NA,NA
sample23_SemiBin_60.fa,45.00332120381911,NA,NA,NA,NA,NA,870_0,NA,NA,1,NA,NA,NA,NA
snj13_SemiBin_27.fa,84.35698439343412,NA,NA,NA,NA,NA,871_1,NA,NA,4,97.66,97.04,NA,NA
cpsnj14_SemiBin_124.fa,68.53928153071601,NA,NA,NA,NA,NA,872_1,NA,NA,2,97.37,97.37,NA,NA
sample15_SemiBin_73.fa,61.97924798133998,NA,NA,NA,NA,NA,873_1,NA,NA,4,96.89,96.17,NA,NA
sample7_SemiBin_119.fa,52.57857356960622,NA,NA,NA,NA,NA,873_2,NA,NA,2,95.81,95.81,NA,NA
sample1_SemiBin_1820.fa,2.65345169111779,NA,NA,NA,NA,NA,873_3,NA,NA,1,NA,NA,NA,NA
sample11_SemiBin_125.fa,39.84190387539993,NA,NA,NA,NA,NA,874_0,NA,NA,1,NA,NA,NA,NA
sample21_SemiBin_66.fa,32.2898439943324,NA,NA,NA,NA,NA,875_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_30.fa,95.3784562658597,NA,NA,NA,NA,NA,876_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_89.fa,27.48467134522187,NA,NA,NA,NA,NA,877_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_4.fa,86.19431517446434,NA,NA,NA,NA,NA,878_0,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_168.fa,79.40669084024259,NA,NA,NA,NA,NA,879_1,NA,NA,2,97.12,97.12,NA,NA
sample13_SemiBin_50.fa,75.31618335301565,NA,NA,NA,NA,NA,880_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_183.fa,28.230510577888868,NA,NA,NA,NA,NA,881_0,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_43.fa,78.74223692184435,NA,NA,NA,NA,NA,882_0,NA,NA,1,NA,NA,NA,NA
cpsnj11_SemiBin_115.fa,67.12026917228037,NA,NA,NA,NA,NA,883_0,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_160.fa,43.18374014224292,NA,NA,NA,NA,NA,884_0,NA,NA,1,NA,NA,NA,NA
sample5_SemiBin_63.fa,54.69555238569562,NA,NA,NA,NA,NA,885_1,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_1648.fa,5.966900936393914,NA,NA,NA,NA,NA,885_2,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_177.fa,67.11097092915182,NA,NA,NA,NA,NA,886_1,NA,NA,2,97.58,97.58,NA,NA
cpsnj03_SemiBin_68.fa,51.044254690791824,NA,NA,NA,NA,NA,887_1,NA,NA,2,95.02,95.02,NA,NA
snj19_SemiBin_1568.fa,17.258343008637038,NA,NA,NA,NA,NA,887_2,NA,NA,1,NA,NA,NA,NA
cpsnj13_SemiBin_107.fa,46.127354795577645,NA,NA,NA,NA,NA,888_0,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_80.fa,70.07814837721864,NA,NA,NA,NA,NA,889_0,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_200.fa,38.262818610859455,NA,NA,NA,NA,NA,890_0,NA,NA,1,NA,NA,NA,NA
cpsnj04_SemiBin_1.fa,87.60622197274385,NA,NA,NA,NA,NA,891_1,NA,NA,2,99.56,99.56,NA,NA
snj04_SemiBin_1706.fa,17.627827308059057,NA,NA,NA,NA,NA,892_0,NA,NA,1,NA,NA,NA,NA
snj01_SemiBin_6.fa,74.74209972801094,NA,NA,NA,NA,NA,893_1,NA,NA,2,96.44,96.44,NA,NA
snj08_SemiBin_141.fa,36.80189676451453,NA,NA,NA,NA,NA,894_0,NA,NA,1,NA,NA,NA,NA
snj01_SemiBin_52.fa,32.07763041656802,NA,NA,NA,NA,NA,895_0,NA,NA,1,NA,NA,NA,NA
sample27_SemiBin_7.fa,75.57964149994012,NA,NA,NA,NA,NA,896_1,NA,NA,2,96.40,96.40,NA,NA
sample27_SemiBin_67.fa,51.12076036361513,NA,NA,NA,NA,NA,897_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_108.fa,53.584605295433086,NA,NA,NA,NA,NA,898_0,NA,NA,1,NA,NA,NA,NA
sample5_SemiBin_70.fa,48.60085206259663,NA,NA,NA,NA,NA,899_0,NA,NA,1,NA,NA,NA,NA
snj04_SemiBin_22.fa,85.78789618549119,NA,NA,NA,NA,NA,900_1,NA,NA,2,98.70,98.70,NA,NA
sample16_SemiBin_41.fa,65.46306963889485,NA,NA,NA,NA,NA,901_0,NA,NA,1,NA,NA,NA,NA
sample4_SemiBin_28.fa,80.91739874449827,NA,NA,NA,NA,NA,902_1,NA,NA,2,98.97,98.97,NA,NA
sample13_SemiBin_12.fa,95.88257436957493,NA,NA,NA,NA,NA,903_1,NA,NA,2,98.12,98.12,NA,NA
sample19_SemiBin_33.fa,87.63600115479122,NA,NA,NA,NA,NA,904_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_44.fa,69.22046357683277,NA,NA,NA,NA,NA,905_0,NA,NA,1,NA,NA,NA,NA
sample23_SemiBin_19.fa,93.03358481340642,NA,NA,NA,NA,NA,906_1,NA,NA,10,97.56,95.69,NA,NA
snj04_SemiBin_45.fa,55.136623537199206,NA,NA,NA,NA,NA,906_2,NA,NA,1,NA,NA,NA,NA
sample12_SemiBin_47.fa,30.56934585457561,NA,NA,NA,NA,NA,906_3,NA,NA,1,NA,NA,NA,NA
sample4_SemiBin_63.fa,62.43249083158354,NA,NA,NA,NA,NA,907_1,NA,NA,2,98.86,98.86,NA,NA
sample21_SemiBin_145.fa,39.66031162637277,NA,NA,NA,NA,NA,907_2,NA,NA,1,NA,NA,NA,NA
sample8_SemiBin_1118.fa,26.671782958667755,NA,NA,NA,NA,NA,907_3,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_1716.fa,15.534639018049576,NA,NA,NA,NA,NA,908_0,NA,NA,1,NA,NA,NA,NA
sample24_SemiBin_10.fa,71.80277049215154,NA,NA,NA,NA,NA,909_1,NA,NA,5,98.38,96.96,NA,NA
sample10_SemiBin_54.fa,86.57796388684241,NA,NA,NA,NA,NA,910_1,NA,NA,5,99.11,97.98,NA,NA
sample18_SemiBin_191.fa,34.9371600114473,NA,NA,NA,NA,NA,911_0,NA,NA,1,NA,NA,NA,NA
cpsnj13_SemiBin_41.fa,79.57739801273355,NA,NA,NA,NA,NA,912_1,NA,NA,2,95.32,95.32,NA,NA
cpsnj09_SemiBin_39.fa,86.76194375175321,NA,NA,NA,NA,NA,912_2,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_227.fa,72.36506478124376,NA,NA,NA,NA,NA,913_0,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_58.fa,91.99991749772768,NA,NA,NA,NA,NA,914_1,NA,NA,5,97.68,97.15,NA,NA
cpsnj08_SemiBin_17.fa,86.42160829717456,NA,NA,NA,NA,NA,915_1,NA,NA,3,97.78,95.68,NA,NA
snj14_SemiBin_14.fa,87.06216716798828,NA,NA,NA,NA,NA,915_2,NA,NA,2,97.20,97.20,NA,NA
cpsnj11_SemiBin_38.fa,86.27544558543782,NA,NA,NA,NA,NA,915_3,NA,NA,2,95.25,95.25,NA,NA
snj13_SemiBin_34.fa,64.50350765556784,NA,NA,NA,NA,NA,915_4,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_32.fa,88.21430512390998,NA,NA,NA,NA,NA,916_1,NA,NA,2,95.69,95.69,NA,NA
sample17_SemiBin_36.fa,78.78949251125863,NA,NA,NA,NA,NA,917_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_100.fa,59.383737680096594,NA,NA,NA,NA,NA,918_0,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_160.fa,90.17932467687062,NA,NA,NA,NA,NA,919_1,NA,NA,6,98.54,97.38,NA,NA
sample18_SemiBin_45.fa,96.11475979003797,NA,NA,NA,NA,NA,920_1,NA,NA,10,99.29,95.40,NA,NA
sample13_SemiBin_108.fa,46.966909825622295,NA,NA,NA,NA,NA,920_2,NA,NA,1,NA,NA,NA,NA
sample21_SemiBin_90.fa,30.731686108215147,NA,NA,NA,NA,NA,920_3,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_119.fa,82.98051991809092,NA,NA,NA,NA,NA,921_1,NA,NA,2,98.00,98.00,NA,NA
sample11_SemiBin_20.fa,94.2180977288742,NA,NA,NA,NA,NA,922_1,NA,NA,7,98.93,95.39,NA,NA
sample19_SemiBin_183.fa,38.44562068114258,NA,NA,NA,NA,NA,923_0,NA,NA,1,NA,NA,NA,NA
sample12_SemiBin_18.fa,55.51701102859602,NA,NA,NA,NA,NA,924_0,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_15.fa,86.7518045189242,NA,NA,NA,NA,NA,925_1,NA,NA,8,97.63,96.18,NA,NA
cpsnj03_SemiBin_27.fa,65.84550105955725,NA,NA,NA,NA,NA,925_2,NA,NA,4,98.42,96.12,NA,NA
sample13_SemiBin_63.fa,67.51197270329627,NA,NA,NA,NA,NA,925_3,NA,NA,1,NA,NA,NA,NA
sample21_SemiBin_108.fa,48.2723024362572,NA,NA,NA,NA,NA,926_0,NA,NA,1,NA,NA,NA,NA
snj14_SemiBin_36.fa,71.73760393592181,NA,NA,NA,NA,NA,927_1,NA,NA,4,96.17,94.42,NA,NA
sample28_SemiBin_5.fa,90.77623211416643,NA,NA,NA,NA,NA,927_2,NA,NA,3,95.77,95.01,NA,NA
sample14_SemiBin_1582.fa,17.774561241223125,NA,NA,NA,NA,NA,927_3,NA,NA,1,NA,NA,NA,NA
cpsnj11_SemiBin_39.fa,94.92680233507528,NA,NA,NA,NA,NA,928_1,NA,NA,6,98.12,95.79,NA,NA
sample6_SemiBin_113.fa,27.55817700150931,NA,NA,NA,NA,NA,929_0,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_64.fa,82.86545348482684,NA,NA,NA,NA,NA,930_1,NA,NA,2,98.00,98.00,NA,NA
sample29_SemiBin_12.fa,90.87473570122091,NA,NA,NA,NA,NA,931_1,NA,NA,2,95.50,95.50,NA,NA
sample30_SemiBin_1138.fa,8.991242921177212,NA,NA,NA,NA,NA,931_2,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_114.fa,19.602486351968285,NA,NA,NA,NA,NA,932_1,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_272.fa,51.581761696847344,NA,NA,NA,NA,NA,932_2,NA,NA,1,NA,NA,NA,NA
sample21_SemiBin_3.fa,92.73717730483492,NA,NA,NA,NA,NA,933_1,NA,NA,6,98.04,95.54,NA,NA
sample26_SemiBin_23.fa,71.24719419097802,NA,NA,NA,NA,NA,933_2,NA,NA,1,NA,NA,NA,NA
sample3_SemiBin_50.fa,76.15732045490275,NA,NA,NA,NA,NA,933_3,NA,NA,2,95.96,95.96,NA,NA
sample6_SemiBin_5.fa,74.84194314543116,NA,NA,NA,NA,NA,933_4,NA,NA,2,96.75,96.75,NA,NA
cpsnj03_SemiBin_1.fa,95.13393448997256,NA,NA,NA,NA,NA,933_5,NA,NA,6,99.19,95.32,NA,NA
sample7_SemiBin_32.fa,82.38053084029444,NA,NA,NA,NA,NA,933_6,NA,NA,2,95.22,95.22,NA,NA
sample18_SemiBin_11.fa,89.46421136790333,NA,NA,NA,NA,NA,933_7,NA,NA,5,97.27,94.85,NA,NA
sample27_SemiBin_39.fa,68.14275410310967,NA,NA,NA,NA,NA,933_8,NA,NA,1,NA,NA,NA,NA
sample25_SemiBin_108.fa,19.328180276836665,NA,NA,NA,NA,NA,933_9,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_162.fa,33.00906425356413,NA,NA,NA,NA,NA,933_10,NA,NA,1,NA,NA,NA,NA
cpsnj02_SemiBin_1617.fa,9.456136694156475,NA,NA,NA,NA,NA,934_0,NA,NA,1,NA,NA,NA,NA
snj20_SemiBin_21.fa,78.3028108422998,NA,NA,NA,NA,NA,935_0,NA,NA,1,NA,NA,NA,NA
cpsnj15_SemiBin_13.fa,63.90543140196429,NA,NA,NA,NA,NA,936_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_92.fa,58.5370805820106,NA,NA,NA,NA,NA,937_0,NA,NA,1,NA,NA,NA,NA
cpsnj13_SemiBin_47.fa,83.53236390509105,NA,NA,NA,NA,NA,938_1,NA,NA,5,97.13,95.74,NA,NA
sample14_SemiBin_15.fa,69.03633288952602,NA,NA,NA,NA,NA,939_1,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_125.fa,67.84926685875946,NA,NA,NA,NA,NA,939_2,NA,NA,1,NA,NA,NA,NA
snj15_SemiBin_9.fa,88.67403570211434,NA,NA,NA,NA,NA,939_3,NA,NA,10,98.69,95.45,NA,NA
cpsnj09_SemiBin_99.fa,53.5670716812114,NA,NA,NA,NA,NA,939_4,NA,NA,1,NA,NA,NA,NA
